Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,28.238092,[25  6] ; [32 82],[12.1862069 18.8137931] ; [44.8137931 69.1862069],1
s7,1,2e-06,22.541167,[17 13] ; [15 88],[ 7.21804511 22.78195489] ; [24.78195489 78.21804511],1
p11,1,0.000109,14.972287,[27  4] ; [55 59],[17.53103448 13.46896552] ; [64.46896552 49.53103448],1
s2,1,0.000244,13.45989,[18 13] ; [27 87],[ 9.62068966 21.37931034] ; [35.37931034 78.62068966],1
p10,1,0.000447,12.323662,[25  6] ; [50 61],[16.37323944 14.62676056] ; [58.62676056 52.37323944],1
p4,1,0.000517,12.054298,[20 11] ; [34 78],[11.70629371 19.29370629] ; [42.29370629 69.70629371],1
p2,1,0.001649,9.904143,[27  4] ; [63 49],[19.51048951 11.48951049] ; [70.48951049 41.51048951],0
p7,1,0.004441,8.093881,[21  8] ; [47 63],[14.18705036 14.81294964] ; [53.81294964 56.18705036],0
p3,1,0.006091,7.523071,[15 16] ; [26 86],[ 8.88811189 22.11188811] ; [32.11188811 79.88811189],0
p9,1,0.006589,7.381848,[25  6] ; [60 52],[18.42657343 12.57342657] ; [66.57342657 45.42657343],0
v4,1,0.007182,7.226836,[29  1] ; [83 29],[23.66197183  6.33802817] ; [88.33802817 23.66197183],0
p6,1,0.012228,6.27748,[10 21] ; [14 94],[ 5.35251799 25.64748201] ; [18.64748201 89.35251799],0
p8,1,0.012994,6.169957,[17 14] ; [34 77],[11.13380282 19.86619718] ; [39.86619718 71.13380282],0
r4,1,0.019029,5.498891,[26  5] ; [70 44],[20.52413793 10.47586207] ; [75.47586207 38.52413793],0
s4,1,0.020668,5.354593,[ 7 24] ; [  9 105],[ 3.42068966 27.57931034] ; [ 12.57931034 101.42068966],0
r3,1,0.021141,5.315111,[29  2] ; [84 29],[24.32638889  6.67361111] ; [88.67361111 24.32638889],0
s3,1,0.02133,5.299634,[19 11] ; [45 68],[13.42657343 16.57342657] ; [50.57342657 62.42657343],0
u3,1,0.022799,5.183747,[11  2] ; [20 21],[7.46296296 5.53703704] ; [23.53703704 17.46296296],0
d1,1,0.026359,4.932341,[18 13] ; [41 73],[12.6137931 18.3862069] ; [46.3862069 67.6137931],0
p5,1,0.029149,4.75878,[ 3 27] ; [  2 111],[ 1.04895105 28.95104895] ; [  3.95104895 109.04895105],0
d5,1,0.033012,4.545146,[26  5] ; [72 41],[21.09722222  9.90277778] ; [76.90277778 36.09722222],0
u2,1,0.073371,3.205937,[10  2] ; [23 19],[7.33333333 4.66666667] ; [25.66666667 16.33333333],0
d3,1,0.083064,3.003907,[22  9] ; [60 52],[17.77622378 13.22377622] ; [64.22377622 47.77622378],0
b5,1,0.136206,2.22031,[22  9] ; [64 50],[18.3862069 12.6137931] ; [67.6137931 46.3862069],0
v1,1,0.140185,2.175932,[15 16] ; [38 74],[11.48951049 19.51048951] ; [41.51048951 70.48951049],0
b1,1,0.205818,1.600603,[20 11] ; [59 55],[16.88965517 14.11034483] ; [62.11034483 51.88965517],0
u1,1,0.207325,1.59001,[ 4 27] ; [  7 107],[ 2.35172414 28.64827586] ; [  8.64827586 105.35172414],0
a8,1,0.232758,1.423928,[ 4 23] ; [ 8 99],[ 2.41791045 24.58208955] ; [ 9.58208955 97.41791045],0
a4,1,0.249478,1.326222,[ 9 22] ; [46 68],[11.75862069 19.24137931] ; [43.24137931 70.75862069],0
n1,1,0.272209,1.205581,[3 2] ; [15 28],[1.875 3.125] ; [16.125 26.875],0
d2,1,0.319908,0.989323,[14 17] ; [40 73],[11.625 19.375] ; [42.375 70.625],0
a5,1,0.321036,0.98472,[21 10] ; [66 48],[18.6 12.4] ; [68.4 45.6],0
p12,1,0.327629,0.958247,[ 1 30] ; [  1 111],[ 0.43356643 30.56643357] ; [  1.56643357 110.43356643],0
