Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,81.967554,[187  90] ; [ 3 60],[154.79411765 122.20588235] ; [35.20588235 27.79411765],1
d4,1,0.0,27.171744,[238  39] ; [36 27],[223.22941176  53.77058824] ; [50.77058824 12.22941176],1
d2,1,3e-06,21.95918,[143 134] ; [12 51],[126.27941176 150.72058824] ; [28.72058824 34.27941176],1
a4,1,8e-06,19.863078,[126 150] ; [ 9 52],[110.56379822 165.43620178] ; [24.43620178 36.56379822],1
a5,1,6.6e-05,15.921424,[207  70] ; [31 32],[193.9  83.1] ; [44.1 18.9],1
d3,1,7.5e-05,15.677652,[203  74] ; [30 33],[189.82647059  87.17352941] ; [43.17352941 19.82647059],1
u1,1,0.001171,10.535701,[ 56 221] ; [ 2 61],[ 47.25294118 229.74705882] ; [10.74705882 52.25294118],0
a2,1,0.002343,9.259673,[ 71 206] ; [ 5 58],[ 61.91764706 215.08235294] ; [14.08235294 48.91764706],0
r1,1,0.004966,7.891776,[231  45] ; [43 20],[223.07964602  52.92035398] ; [50.92035398 12.07964602],0
a3,1,0.005408,7.737743,[194  83] ; [32 30],[184.66666667  92.33333333] ; [41.33333333 20.66666667],0
r2,1,0.008079,7.015819,[260  14] ; [53  9],[255.24404762  18.75595238] ; [57.75595238  4.24404762],0
a7,1,0.024325,5.071308,[213  63] ; [40 23],[205.98230088  70.01769912] ; [47.01769912 15.98230088],0
p4,1,0.030782,4.665062,[177 100] ; [31 32],[169.45882353 107.54117647] ; [38.54117647 24.45882353],0
r4,1,0.038104,4.300386,[253  24] ; [52 11],[248.48529412  28.51470588] ; [56.51470588  6.48529412],0
n4,1,0.039933,4.220731,[222  55] ; [43 20],[215.89705882  61.10294118] ; [49.10294118 13.89705882],0
u3,1,0.054744,3.689877,[54 27] ; [14 16],[49.62162162 31.37837838] ; [18.37837838 11.62162162],0
r3,1,0.060261,3.530184,[268   8] ; [58  5],[265.4159292  10.5840708] ; [60.5840708  2.4159292],0
s8,1,0.065602,3.389764,[145 131] ; [25 38],[138.40707965 137.59292035] ; [31.59292035 31.40707965],0
p1,1,0.074176,3.188112,[ 14 261] ; [ 7 56],[ 17.08579882 257.91420118] ; [ 3.91420118 59.08579882],0
b4,1,0.076252,3.143024,[170 107] ; [31 32],[163.75588235 113.24411765] ; [37.24411765 25.75588235],0
p5,1,0.077688,3.112619,[ 17 256] ; [ 8 55],[ 20.3125 252.6875] ; [ 4.6875 58.3125],0
v4,1,0.089744,2.878963,[265  12] ; [56  6],[262.2920354  14.7079646] ; [58.7079646  3.2920354],0
p3,1,0.097846,2.740305,[137 139] ; [24 39],[131.07964602 144.92035398] ; [29.92035398 33.07964602],0
p2,1,0.105409,2.621731,[232  42] ; [48 15],[227.65578635  46.34421365] ; [52.34421365 10.65578635],0
v2,1,0.117369,2.452088,[152 111] ; [28 32],[146.56346749 116.43653251] ; [33.43653251 26.56346749],0
n6,1,0.176716,1.825031,[234  42] ; [49 14],[230.40707965  45.59292035] ; [52.59292035 10.40707965],0
b5,1,0.247705,1.3362,[184  93] ; [37 26],[180.05  96.95] ; [40.95 22.05],0
p6,1,0.274,1.196609,[ 95 179] ; [17 45],[ 91.33333333 182.66666667] ; [20.66666667 41.33333333],0
n3,1,0.292085,1.109985,[45 16] ; [9 6],[43.34210526 17.65789474] ; [10.65789474  4.34210526],0
b2,1,0.319102,0.992624,[ 57 113] ; [ 9 27],[ 54.46601942 115.53398058] ; [11.53398058 24.46601942],0
b3,1,0.319102,0.992624,[ 57 113] ; [ 9 27],[ 54.46601942 115.53398058] ; [11.53398058 24.46601942],0
n1,1,0.361813,0.83159,[24 37] ; [ 4 11],[22.47368421 38.52631579] ; [5.52631579 9.47368421],0
p11,1,0.363681,0.825141,[221  56] ; [47 16],[218.34117647  58.65882353] ; [49.65882353 13.34117647],0
p9,1,0.382262,0.763414,[230  44] ; [50 13],[227.65578635  46.34421365] ; [52.34421365 10.65578635],0
u4,1,0.412759,0.670841,[ 10 267] ; [ 1 62],[  8.96176471 268.03823529] ; [ 2.03823529 60.96176471],0
s3,1,0.413796,0.667868,[175  99] ; [43 19],[177.77380952  96.22619048] ; [40.22619048 21.77380952],0
