Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.3e-05,17.914365,[22 60] ; [24 11],[32.23931624 49.76068376] ; [13.76068376 21.23931624],1
p8,1,0.004675,8.001122,[17 67] ; [16 19],[23.29411765 60.70588235] ; [ 9.70588235 25.29411765],0
u3,1,0.009871,6.657957,[15 20] ; [11  2],[18.95833333 16.04166667] ; [7.04166667 5.95833333],0
p2,1,0.0223,5.222248,[45 42] ; [26  9],[50.63114754 36.36885246] ; [20.36885246 14.63114754],0
r3,1,0.033564,4.516765,[61 25] ; [32  4],[65.55737705 20.44262295] ; [27.44262295  8.55737705],0
p11,1,0.036638,4.367183,[40 47] ; [24 12],[45.26829268 41.73170732] ; [18.73170732 17.26829268],0
v4,1,0.047868,3.914609,[61 24] ; [31  4],[65.16666667 19.83333333] ; [26.83333333  8.16666667],0
a5,1,0.04824,3.901619,[41 46] ; [24 12],[45.97560976 41.02439024] ; [19.02439024 16.97560976],0
v2,1,0.055134,3.678031,[27 53] ; [18 16],[31.57894737 48.42105263] ; [13.42105263 20.57894737],0
p10,1,0.069508,3.294603,[38 45] ; [23 13],[42.54621849 40.45378151] ; [18.45378151 17.54621849],0
d5,1,0.090648,2.86282,[56 30] ; [29  7],[59.91803279 26.08196721] ; [25.08196721 10.91803279],0
s6,1,0.111822,2.528276,[32 54] ; [19 17],[35.95081967 50.04918033] ; [15.04918033 20.95081967],0
s4,1,0.113985,2.498087,[14 73] ; [ 2 34],[11.31707317 75.68292683] ; [ 4.68292683 31.31707317],0
p9,1,0.121042,2.403782,[45 38] ; [25 11],[48.82352941 34.17647059] ; [21.17647059 14.82352941],0
u2,1,0.159833,1.975806,[20 15] ; [11  3],[22.14285714 12.85714286] ; [8.85714286 5.14285714],0
r4,1,0.176183,1.829529,[49 38] ; [25 11],[52.34146341 34.65853659] ; [21.65853659 14.34146341],0
s8,1,0.184965,1.757276,[17 70] ; [11 25],[19.80487805 67.19512195] ; [ 8.19512195 27.80487805],0
n1,1,0.227464,1.456651,[14 26] ; [7 6],[15.8490566 24.1509434] ; [5.1509434 7.8490566],0
s1,1,0.272918,1.20202,[ 5 80] ; [ 4 30],[ 6.42857143 78.57142857] ; [ 2.57142857 31.42857143],0
a6,1,0.291791,1.11134,[51 35] ; [25 11],[53.57377049 32.42622951] ; [22.42622951 13.57377049],0
p6,1,0.292906,1.106216,[11 74] ; [ 7 27],[12.85714286 72.14285714] ; [ 5.14285714 28.85714286],0
d3,1,0.296239,1.09105,[48 37] ; [24 12],[50.5785124 34.4214876] ; [21.4214876 14.5785124],0
p5,1,0.351146,0.869313,[ 2 83] ; [ 2 33],[ 2.83333333 82.16666667] ; [ 1.16666667 33.83333333],0
s7,1,0.380718,0.768382,[21 59] ; [12 23],[22.95652174 57.04347826] ; [10.04347826 24.95652174],0
r2,1,0.383389,0.759805,[67 18] ; [30  5],[68.70833333 16.29166667] ; [28.29166667  6.70833333],0
d4,1,0.386075,0.751269,[57 28] ; [27  9],[59.00826446 25.99173554] ; [24.99173554 11.00826446],0
n3,1,0.409561,0.680075,[23 16] ; [10  4],[24.28301887 14.71698113] ; [8.71698113 5.28301887],0
v3,1,0.44813,0.575378,[17 65] ; [ 9 24],[18.53913043 63.46086957] ; [ 7.46086957 25.53913043],0
a7,1,0.451684,0.566424,[57 30] ; [21 15],[55.17073171 31.82926829] ; [22.82926829 13.17073171],0
n4,1,0.462516,0.539798,[45 42] ; [16 20],[43.14634146 43.85365854] ; [17.85365854 18.14634146],0
a1,1,0.501546,0.451663,[ 8 79] ; [ 2 34],[ 7.07317073 79.92682927] ; [ 2.92682927 33.07317073],0
d1,1,0.501989,0.450729,[33 54] ; [16 20],[34.65853659 52.34146341] ; [14.34146341 21.65853659],0
b1,1,0.568327,0.32549,[41 46] ; [19 17],[42.43902439 44.56097561] ; [17.56097561 18.43902439],0
n2,1,0.586134,0.296422,[26 15] ; [10  4],[26.83636364 14.16363636] ; [9.16363636 4.83636364],0
p1,1,0.599396,0.275907,[ 3 83] ; [ 2 34],[ 3.52459016 82.47540984] ; [ 1.47540984 34.52459016],0
s2,1,0.599945,0.275079,[28 59] ; [13 22],[29.23770492 57.76229508] ; [11.76229508 23.23770492],0
r1,1,0.642753,0.21516,[57 30] ; [22 14],[55.87804878 31.12195122] ; [23.12195122 12.87804878],0
d2,1,0.684288,0.165339,[32 54] ; [12 24],[31.01639344 54.98360656] ; [12.98360656 23.01639344],0
a8,1,0.699467,0.149027,[10 74] ; [ 3 29],[ 9.4137931 74.5862069] ; [ 3.5862069 28.4137931],0
n5,1,0.735097,0.114483,[44 43] ; [17 19],[43.14634146 43.85365854] ; [17.85365854 18.14634146],0
b4,1,0.754205,0.098031,[51 36] ; [20 16],[50.2195122 36.7804878] ; [20.7804878 15.2195122],0
u1,1,0.783771,0.0753,[ 6 81] ; [ 2 34],[ 5.65853659 81.34146341] ; [ 2.34146341 33.65853659],0
s3,1,0.812524,0.05625,[40 46] ; [15 19],[39.41666667 46.58333333] ; [15.58333333 18.41666667],0
a4,1,0.863187,0.029694,[30 57] ; [13 23],[30.41463415 56.58536585] ; [12.58536585 23.41463415],0
p12,1,0.898471,0.01628,[ 2 82] ; [ 1 35],[ 2.1 81.9] ; [ 0.9 35.1],0
