Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,65.886889,[103  20] ; [22 59],[75.36764706 47.63235294] ; [49.63235294 31.36764706],1
n6,1,6e-06,20.35236,[104  20] ; [44 36],[89.96078431 34.03921569] ; [58.03921569 21.96078431],1
a8,1,0.001288,10.359799,[17 91] ; [ 1 74],[10.62295082 97.37704918] ; [ 7.37704918 67.62295082],0
n1,1,0.002899,8.869864,[24 21] ; [ 6 25],[17.76315789 27.23684211] ; [12.23684211 18.76315789],0
p5,1,0.00671,7.349026,[ 14 108] ; [ 1 79],[  9.05940594 112.94059406] ; [ 5.94059406 74.05940594],0
s7,1,0.016084,5.793673,[60 55] ; [25 48],[51.99468085 63.00531915] ; [33.00531915 39.99468085],0
s8,1,0.018293,5.567891,[54 69] ; [22 58],[46.04926108 76.95073892] ; [29.95073892 50.04926108],0
v1,1,0.022279,5.223858,[61 63] ; [26 53],[53.14285714 70.85714286] ; [33.85714286 45.14285714],0
p6,1,0.023479,5.132696,[43 78] ; [16 62],[35.87437186 85.12562814] ; [23.12562814 54.87437186],0
b2,1,0.023761,5.112029,[24 42] ; [ 5 29],[19.14 46.86] ; [ 9.86 24.14],0
b3,1,0.023761,5.112029,[24 42] ; [ 5 29],[19.14 46.86] ; [ 9.86 24.14],0
n2,1,0.02531,5.002517,[37 10] ; [17 14],[32.53846154 14.46153846] ; [21.46153846  9.53846154],0
p9,1,0.029059,4.7641,[84 35] ; [42 34],[76.89230769 42.10769231] ; [49.10769231 26.89230769],0
s4,1,0.034321,4.478628,[ 21 102] ; [24 57],[27.13235294 95.86764706] ; [17.86764706 63.13235294],0
a3,1,0.064644,3.414041,[87 35] ; [47 33],[80.93069307 41.06930693] ; [53.06930693 26.93069307],0
p7,1,0.073131,3.211298,[63 56] ; [32 48],[56.80904523 62.19095477] ; [38.19095477 41.80904523],0
p4,1,0.074208,3.187397,[62 60] ; [30 49],[55.84079602 66.15920398] ; [36.15920398 42.84079602],0
s6,1,0.083867,2.988319,[82 39] ; [44 35],[76.23 44.77] ; [49.77 29.23],0
r1,1,0.084668,2.972934,[96 26] ; [55 26],[90.74876847 31.25123153] ; [60.25123153 20.74876847],0
r3,1,0.111242,2.536485,[102  20] ; [74  7],[105.77339901  16.22660099] ; [70.22660099 10.77339901],0
p10,1,0.112823,2.514222,[73 47] ; [38 39],[67.6142132 52.3857868] ; [43.3857868 33.6142132],0
p8,1,0.119454,2.42447,[47 75] ; [22 57],[41.88059701 80.11940299] ; [27.11940299 51.88059701],0
a5,1,0.123967,2.366466,[85 39] ; [47 34],[79.84390244 44.15609756] ; [52.15609756 28.84390244],0
u2,1,0.152249,2.049576,[14 22] ; [18 14],[16.94117647 19.05882353] ; [15.05882353 16.94117647],0
r2,1,0.17216,1.864033,[116   6] ; [73  8],[113.5862069   8.4137931] ; [75.4137931  5.5862069],0
p2,1,0.177105,1.821749,[88 35] ; [50 30],[83.61576355 39.38423645] ; [54.38423645 25.61576355],0
u1,1,0.226017,1.465753,[25 99] ; [11 70],[ 21.77560976 102.22439024] ; [14.22439024 66.77560976],0
d4,1,0.280899,1.162735,[94 29] ; [67 14],[97.07352941 25.92647059] ; [63.92647059 17.07352941],0
a4,1,0.281718,1.158784,[58 65] ; [32 49],[54.26470588 68.73529412] ; [35.73529412 45.26470588],0
a2,1,0.317024,1.001183,[32 92] ; [16 65],[29.03414634 94.96585366] ; [18.96585366 62.03414634],0
b4,1,0.335747,0.926604,[65 59] ; [48 33],[68.35121951 55.64878049] ; [44.64878049 36.35121951],0
v3,1,0.342107,0.90252,[44 77] ; [22 52],[40.95384615 80.04615385] ; [25.04615385 48.95384615],0
r4,1,0.34577,0.888922,[103  21] ; [63 18],[100.4097561  23.5902439] ; [65.5902439 15.4097561],0
u3,1,0.351543,0.867879,[19 18] ; [20 12],[20.91304348 16.08695652] ; [18.08695652 13.91304348],0
d1,1,0.367744,0.811275,[64 60] ; [47 34],[67.14146341 56.85853659] ; [43.85853659 37.14146341],0
p12,1,0.375271,0.786136,[  4 119] ; [ 1 78],[  3.04455446 119.95544554] ; [ 1.95544554 77.04455446],0
d3,1,0.398342,0.713325,[80 42] ; [57 23],[82.74257426 39.25742574] ; [54.25742574 25.74257426],0
p3,1,0.417731,0.65669,[49 74] ; [27 52],[46.27722772 76.72277228] ; [29.72277228 49.27722772],0
p1,1,0.496619,0.462155,[ 11 113] ; [ 5 75],[  9.7254902 114.2745098] ; [ 6.2745098 73.7254902],0
d5,1,0.524249,0.405527,[97 26] ; [66 14],[98.7635468 24.2364532] ; [64.2364532 15.7635468],0
a1,1,0.528125,0.397999,[  7 117] ; [ 3 78],[  6.04878049 117.95121951] ; [ 3.95121951 77.04878049],0
b1,1,0.590356,0.289788,[66 58] ; [40 41],[64.11707317 59.88292683] ; [41.88292683 39.11707317],0
