Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.003174,8.704854,[6 5] ; [ 5 34],[2.42 8.58] ; [ 8.58 30.42],0
s6,1,0.007409,7.170955,[7 4] ; [10 35],[3.33928571 7.66071429] ; [13.66071429 31.33928571],0
v3,1,0.007676,7.107598,[5 6] ; [ 5 40],[1.96428571 9.03571429] ; [ 8.03571429 36.96428571],0
u3,1,0.013243,6.136364,[4 2] ; [ 4 20],[1.6 4.4] ; [ 6.4 17.6],0
p9,1,0.023098,5.161143,[10  1] ; [23 20],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
r1,1,0.031082,4.64844,[7 4] ; [13 32],[3.92857143 7.07142857] ; [16.07142857 28.92857143],0
p8,1,0.084666,2.972973,[6 5] ; [12 32],[3.6 7.4] ; [14.4 29.6],0
p11,1,0.085173,2.963325,[9 2] ; [24 21],[6.48214286 4.51785714] ; [26.51785714 18.48214286],0
p2,1,0.109873,2.556042,[9 2] ; [25 20],[6.67857143 4.32142857] ; [27.32142857 17.67857143],0
s1,1,0.112768,2.514996,[2 9] ; [ 2 43],[ 0.78571429 10.21428571] ; [ 3.21428571 41.78571429],0
r4,1,0.118822,2.432783,[5 6] ; [10 35],[2.94642857 8.05357143] ; [12.05357143 32.94642857],0
v1,1,0.118822,2.432783,[5 6] ; [10 35],[2.94642857 8.05357143] ; [12.05357143 32.94642857],0
u2,1,0.140548,2.171946,[5 1] ; [12 12],[3.4 2.6] ; [13.6 10.4],0
r3,1,0.161056,1.964286,[9 2] ; [26 18],[7. 4.] ; [28. 16.],0
p6,1,0.192442,1.698823,[3 8] ; [ 5 38],[1.62962963 9.37037037] ; [ 6.37037037 36.62962963],0
p4,1,0.192685,1.69697,[6 5] ; [15 30],[4.125 6.875] ; [16.875 28.125],0
n6,1,0.196087,1.671278,[8 3] ; [23 22],[6.08928571 4.91071429] ; [24.91071429 20.08928571],0
p3,1,0.20425,1.611722,[ 1 10] ; [12 32],[2.6 8.4] ; [10.4 33.6],0
b1,1,0.24767,1.336401,[5 6] ; [29 16],[6.67857143 4.32142857] ; [27.32142857 17.67857143],0
s5,1,0.259143,1.273329,[3 8] ; [ 6 39],[1.76785714 9.23214286] ; [ 7.23214286 37.76785714],0
n1,1,0.302191,1.0645,[3 4] ; [ 4 14],[1.96 5.04] ; [ 5.04 12.96],0
b4,1,0.362788,0.828218,[8 3] ; [26 19],[6.67857143 4.32142857] ; [27.32142857 17.67857143],0
p7,1,0.382193,0.763636,[6 5] ; [18 27],[4.71428571 6.28571429] ; [19.28571429 25.71428571],0
d3,1,0.382193,0.763636,[6 5] ; [18 27],[4.71428571 6.28571429] ; [19.28571429 25.71428571],0
n4,1,0.455255,0.557534,[7 4] ; [23 22],[5.89285714 5.10714286] ; [24.10714286 20.89285714],0
s3,1,0.466018,0.531401,[ 1 10] ; [ 8 36],[1.8 9.2] ; [ 7.2 36.8],0
a7,1,0.537773,0.379683,[7 4] ; [24 21],[6.08928571 4.91071429] ; [24.91071429 20.08928571],0
u1,1,0.53954,0.376393,[ 1 10] ; [ 2 43],[ 0.58928571 10.41071429] ; [ 2.41071429 42.58928571],0
n5,1,0.543243,0.369562,[6 5] ; [29 16],[6.875 4.125] ; [28.125 16.875],0
s4,1,0.582829,0.301684,[ 1 10] ; [ 7 38],[1.57142857 9.42857143] ; [ 6.42857143 38.57142857],0
a6,1,0.627336,0.23569,[4 7] ; [20 25],[4.71428571 6.28571429] ; [19.28571429 25.71428571],0
a5,1,0.639222,0.219761,[6 5] ; [21 24],[5.30357143 5.69642857] ; [21.69642857 23.30357143],0
d1,1,0.659207,0.194489,[2 9] ; [11 34],[2.55357143 8.44642857] ; [10.44642857 34.55357143],0
p5,1,0.685781,0.16369,[ 1 10] ; [ 6 38],[1.4 9.6] ; [ 5.6 38.4],0
d4,1,0.723299,0.125354,[7 4] ; [26 19],[6.48214286 4.51785714] ; [26.51785714 18.48214286],0
d2,1,0.738095,0.111808,[4 7] ; [14 31],[3.53571429 7.46428571] ; [14.46428571 30.53571429],0
d5,1,0.741675,0.10866,[6 5] ; [27 18],[6.48214286 4.51785714] ; [26.51785714 18.48214286],0
v4,1,0.741675,0.10866,[6 5] ; [27 18],[6.48214286 4.51785714] ; [26.51785714 18.48214286],0
a8,1,0.747968,0.103247,[2 9] ; [ 6 36],[1.66037736 9.33962264] ; [ 6.33962264 35.66037736],0
p12,1,0.779585,0.078322,[ 1 10] ; [ 3 42],[ 0.78571429 10.21428571] ; [ 3.21428571 41.78571429],0
a4,1,0.803986,0.061599,[3 8] ; [14 31],[3.33928571 7.66071429] ; [13.66071429 31.33928571],0
v2,1,0.811168,0.057082,[4 7] ; [14 29],[3.66666667 7.33333333] ; [14.33333333 28.66666667],0
b5,1,0.838086,0.041756,[6 5] ; [23 22],[5.69642857 5.30357143] ; [23.30357143 21.69642857],0
n3,1,0.855702,0.033069,[4 3] ; [11  7],[4.2 2.8] ; [10.8  7.2],0
a3,1,0.892579,0.018236,[5 6] ; [21 23],[5.2 5.8] ; [20.8 23.2],0
n2,1,0.94277,0.005154,[4 3] ; [10  8],[3.92 3.08] ; [10.08  7.92],0
b2,1,0.954891,0.0032,[2 4] ; [ 9 19],[1.94117647 4.05882353] ; [ 9.05882353 18.94117647],0
b3,1,0.954891,0.0032,[2 4] ; [ 9 19],[1.94117647 4.05882353] ; [ 9.05882353 18.94117647],0
p1,1,0.983195,0.000444,[ 1 10] ; [ 4 41],[ 0.98214286 10.01785714] ; [ 4.01785714 40.98214286],0
