Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.489472,[31 14] ; [27 92],[15.91463415 29.08536585] ; [42.08536585 76.91463415],1
s8,1,0.0,29.944484,[23 22] ; [ 14 108],[ 9.97005988 35.02994012] ; [27.02994012 94.97005988],1
s6,1,9e-06,19.610972,[30 15] ; [35 86],[17.62048193 27.37951807] ; [47.37951807 73.62048193],1
p10,1,0.001371,10.244506,[37  8] ; [65 53],[28.1595092 16.8404908] ; [73.8404908 44.1595092],0
s7,1,0.001925,9.619708,[19 25] ; [22 93],[11.34591195 32.65408805] ; [29.65408805 85.34591195],0
b3,1,0.005529,7.697813,[ 4 27] ; [29 42],[10.02941176 20.97058824] ; [22.97058824 48.02941176],0
b2,1,0.005529,7.697813,[ 4 27] ; [29 42],[10.02941176 20.97058824] ; [22.97058824 48.02941176],0
p4,1,0.014539,5.971429,[26 19] ; [44 76],[19.09090909 25.90909091] ; [50.90909091 69.09090909],0
p2,1,0.016122,5.789474,[36  9] ; [72 48],[29.45454545 15.54545455] ; [78.54545455 41.45454545],0
p11,1,0.024464,5.061451,[36  9] ; [75 47],[29.91017964 15.08982036] ; [81.08982036 40.91017964],0
p3,1,0.044951,4.020468,[21 24] ; [36 84],[15.54545455 29.45454545] ; [41.45454545 78.54545455],0
p7,1,0.050924,3.810767,[27 17] ; [53 67],[21.46341463 22.53658537] ; [58.53658537 61.46341463],0
p9,1,0.063081,3.45448,[37  8] ; [79 38],[32.22222222 12.77777778] ; [83.77777778 33.22222222],0
v1,1,0.072676,3.221517,[19 23] ; [36 84],[14.25925926 27.74074074] ; [40.74074074 79.25925926],0
u3,1,0.074806,3.174281,[9 9] ; [15 40],[ 5.91780822 12.08219178] ; [18.08219178 36.91780822],0
r3,1,0.111242,2.536492,[39  6] ; [91 30],[35.24096386  9.75903614] ; [94.75903614 26.24096386],0
n2,1,0.113761,2.501184,[10  2] ; [27 19],[7.65517241 4.34482759] ; [29.34482759 16.65517241],0
d4,1,0.12775,2.319634,[32 13] ; [71 51],[27.75449102 17.24550898] ; [75.24550898 46.75449102],0
b5,1,0.154916,2.02316,[33 12] ; [75 47],[29.10179641 15.89820359] ; [78.89820359 43.10179641],0
v4,1,0.198464,1.653645,[37  7] ; [91 31],[33.92771084 10.07228916] ; [94.07228916 27.92771084],0
d1,1,0.216845,1.525128,[19 26] ; [39 83],[15.62874251 29.37125749] ; [42.37125749 79.62874251],0
a6,1,0.230986,1.434778,[29 16] ; [66 56],[25.5988024 19.4011976] ; [69.4011976 52.5988024],0
a5,1,0.268064,1.226627,[25 20] ; [56 66],[21.82634731 23.17365269] ; [59.17365269 62.82634731],0
v2,1,0.268766,1.223032,[18 26] ; [38 82],[15.02439024 28.97560976] ; [40.97560976 79.02439024],0
p5,1,0.277787,1.177885,[ 1 43] ; [  8 113],[ 2.4 41.6] ; [  6.6 114.4],0
b4,1,0.310962,1.026585,[20 25] ; [65 57],[22.90419162 22.09580838] ; [62.09580838 59.90419162],0
b1,1,0.347713,0.881786,[17 28] ; [56 66],[19.67065868 25.32934132] ; [53.32934132 68.67065868],0
s4,1,0.36166,0.832122,[ 8 37] ; [ 15 107],[ 6.19760479 38.80239521] ; [ 16.80239521 105.19760479],0
n1,1,0.46392,0.53642,[3 8] ; [18 28],[4.05263158 6.94736842] ; [16.94736842 29.05263158],0
a1,1,0.466379,0.530541,[ 4 41] ; [  7 115],[ 2.96407186 42.03592814] ; [  8.03592814 113.96407186],0
a3,1,0.49576,0.464002,[27 18] ; [66 56],[25.05988024 19.94011976] ; [67.94011976 54.05988024],0
d3,1,0.557146,0.344669,[23 21] ; [57 64],[21.33333333 22.66666667] ; [58.66666667 62.33333333],0
a7,1,0.623998,0.240288,[23 21] ; [69 53],[24.38554217 19.61445783] ; [67.61445783 54.38554217],0
d5,1,0.669907,0.18171,[29 15] ; [76 46],[27.8313253 16.1686747] ; [77.1686747 44.8313253],0
r4,1,0.682116,0.167754,[23 22] ; [58 64],[21.82634731 23.17365269] ; [59.17365269 62.82634731],0
n6,1,0.69671,0.151917,[33 12] ; [85 36],[31.98795181 13.01204819] ; [86.01204819 34.98795181],0
u1,1,0.719491,0.128981,[ 2 43] ; [  4 118],[ 1.61676647 43.38323353] ; [  4.38323353 117.61676647],0
p8,1,0.721465,0.127093,[18 27] ; [44 75],[17.01219512 27.98780488] ; [44.98780488 74.01219512],0
u2,1,0.73939,0.110663,[ 8 10] ; [22 33],[ 7.39726027 10.60273973] ; [22.60273973 32.39726027],0
p1,1,0.743342,0.107211,[ 3 42] ; [ 10 112],[ 3.50299401 41.49700599] ; [  9.49700599 112.50299401],0
a4,1,0.773983,0.082466,[12 33] ; [35 86],[12.74096386 32.25903614] ; [34.25903614 86.74096386],0
p6,1,0.783443,0.075534,[11 34] ; [26 90],[10.34161491 34.65838509] ; [26.65838509 89.34161491],0
a2,1,0.808959,0.058452,[ 5 40] ; [ 12 110],[ 4.58083832 40.41916168] ; [ 12.41916168 109.58083832],0
n5,1,0.812733,0.056122,[30 15] ; [83 38],[30.63253012 14.36746988] ; [82.36746988 38.63253012],0
d2,1,0.846042,0.037703,[16 29] ; [45 76],[16.53614458 28.46385542] ; [44.46385542 76.53614458],0
n3,1,0.846736,0.037359,[8 4] ; [32 14],[8.27586207 3.72413793] ; [31.72413793 14.27586207],0
r2,1,0.86956,0.026967,[33 11] ; [87 31],[32.59259259 11.40740741] ; [87.40740741 30.59259259],0
n4,1,0.874193,0.02507,[29 16] ; [77 45],[28.56287425 16.43712575] ; [77.43712575 44.56287425],0
a8,1,0.88085,0.022467,[ 4 39] ; [ 10 107],[ 3.7625 39.2375] ; [ 10.2375 106.7625],0
v3,1,0.893079,0.018066,[12 32] ; [32 90],[11.6626506 32.3373494] ; [32.3373494 89.6626506],0
p12,1,0.937158,0.006216,[ 2 43] ; [  5 115],[ 1.90909091 43.09090909] ; [  5.09090909 114.90909091],0
