Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,26.498865,[ 4 33] ; [33 17],[15.73563218 21.26436782] ; [21.26436782 28.73563218],1
p2,1,0.000193,13.894737,[21 17] ; [45  5],[28.5  9.5] ; [37.5 12.5],1
p6,1,0.000245,13.450105,[ 6 32] ; [27 23],[14.25 23.75] ; [18.75 31.25],1
p3,1,0.000259,13.348698,[ 8 30] ; [30 20],[16.40909091 21.59090909] ; [21.59090909 28.40909091],1
p4,1,0.005621,7.66798,[13 25] ; [32 18],[19.43181818 18.56818182] ; [25.56818182 24.43181818],0
p10,1,0.006457,7.418246,[22 16] ; [42  8],[27.63636364 10.36363636] ; [36.36363636 13.63636364],0
b5,1,0.01521,5.892002,[28 10] ; [24 26],[22.45454545 15.54545455] ; [29.54545455 20.45454545],0
b3,1,0.033202,4.535344,[ 6 13] ; [ 2 25],[ 3.30434783 15.69565217] ; [ 4.69565217 22.30434783],0
b2,1,0.033202,4.535344,[ 6 13] ; [ 2 25],[ 3.30434783 15.69565217] ; [ 4.69565217 22.30434783],0
r3,1,0.03768,4.319395,[30  8] ; [46  3],[33.1954023  4.8045977] ; [42.8045977  6.1954023],0
v4,1,0.039694,4.230929,[33  5] ; [49  1],[35.40909091  2.59090909] ; [46.59090909  3.40909091],0
a6,1,0.061363,3.50015,[20 18] ; [36 14],[24.18181818 13.81818182] ; [31.81818182 18.18181818],0
n2,1,0.06225,3.47641,[9 7] ; [13  2],[11.35483871  4.64516129] ; [10.64516129  4.35483871],0
n3,1,0.083392,2.997528,[11  5] ; [14  1],[12.90322581  3.09677419] ; [12.09677419  2.90322581],0
s6,1,0.092903,2.823344,[28 10] ; [43  6],[31.01149425  6.98850575] ; [39.98850575  9.01149425],0
s8,1,0.103669,2.648173,[11 27] ; [23 27],[14.68181818 23.31818182] ; [19.31818182 30.68181818],0
a7,1,0.110068,2.553238,[28 10] ; [28 21],[24.45977011 13.54022989] ; [31.54022989 17.45977011],0
v3,1,0.123903,2.367277,[ 6 31] ; [15 34],[ 9.03488372 27.96511628] ; [11.96511628 37.03488372],0
s7,1,0.128027,2.31627,[17 20] ; [30 18],[20.45882353 16.54117647] ; [26.54117647 21.45882353],0
p11,1,0.154595,2.026316,[21 17] ; [35 15],[24.18181818 13.81818182] ; [31.81818182 18.18181818],0
p9,1,0.198608,1.652579,[26 11] ; [41  9],[28.49425287  8.50574713] ; [38.50574713 11.49425287],0
s1,1,0.215182,1.536216,[ 4 33] ; [ 2 48],[ 2.55172414 34.44827586] ; [ 3.44827586 46.55172414],0
b4,1,0.235886,1.405013,[26 12] ; [28 22],[23.31818182 14.68181818] ; [30.68181818 19.31818182],0
s3,1,0.238024,1.392261,[23 14] ; [37 13],[25.51724138 11.48275862] ; [34.48275862 15.51724138],0
p1,1,0.276202,1.185684,[ 2 36] ; [ 6 44],[ 3.45454545 34.54545455] ; [ 4.54545455 45.45454545],0
v2,1,0.342999,0.899191,[12 25] ; [20 27],[14.0952381 22.9047619] ; [17.9047619 29.0952381],0
u2,1,0.368714,0.807994,[6 7] ; [13  8],[7.26470588 5.73529412] ; [11.73529412  9.26470588],0
s5,1,0.392648,0.730727,[13 21] ; [22 24],[14.875 19.125] ; [20.125 25.875],0
n5,1,0.406839,0.68802,[21 17] ; [32 18],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
b1,1,0.415977,0.661654,[12 26] ; [20 30],[13.81818182 24.18181818] ; [18.18181818 31.81818182],0
u1,1,0.415977,0.661654,[ 6 32] ; [ 5 45],[ 4.75 33.25] ; [ 6.25 43.75],0
a5,1,0.436603,0.605193,[22 16] ; [33 17],[23.75 14.25] ; [31.25 18.75],0
d5,1,0.437651,0.602433,[25 13] ; [36 13],[26.64367816 11.35632184] ; [34.35632184 14.64367816],0
a3,1,0.457273,0.55256,[25 13] ; [29 21],[23.31818182 14.68181818] ; [30.68181818 19.31818182],0
r4,1,0.483748,0.490402,[28 10] ; [40 10],[29.36363636  8.63636364] ; [38.63636364 11.36363636],0
r1,1,0.498807,0.457473,[24 14] ; [35 15],[25.47727273 12.52272727] ; [33.52272727 16.47727273],0
a2,1,0.538464,0.378395,[ 5 33] ; [ 9 41],[ 6.04545455 31.95454545] ; [ 7.95454545 42.04545455],0
d1,1,0.576235,0.312361,[19 19] ; [28 22],[20.29545455 17.70454545] ; [26.70454545 23.29545455],0
a4,1,0.596997,0.279549,[15 23] ; [17 33],[13.81818182 24.18181818] ; [18.18181818 31.81818182],0
n1,1,0.609473,0.260943,[ 4 12] ; [ 5 10],[ 4.64516129 11.35483871] ; [ 4.35483871 10.64516129],0
p12,1,0.61389,0.254549,[ 2 36] ; [ 4 46],[ 2.59090909 35.40909091] ; [ 3.40909091 46.59090909],0
d2,1,0.761159,0.092391,[17 21] ; [24 26],[17.70454545 20.29545455] ; [23.29545455 26.70454545],0
d4,1,0.803744,0.061754,[29  9] ; [37 13],[28.5  9.5] ; [37.5 12.5],0
n4,1,0.811295,0.057004,[23 15] ; [29 21],[22.45454545 15.54545455] ; [29.54545455 20.45454545],0
a8,1,0.848201,0.036639,[ 1 35] ; [ 1 46],[ 0.86746988 35.13253012] ; [ 1.13253012 45.86746988],0
s2,1,0.86049,0.030888,[23 14] ; [32 18],[23.3908046 13.6091954] ; [31.6091954 18.3908046],0
r2,1,0.868106,0.027577,[32  4] ; [45  5],[32.23255814  3.76744186] ; [44.76744186  5.23255814],0
n6,1,0.914798,0.011446,[30  8] ; [39 11],[29.79545455  8.20454545] ; [39.20454545 10.79545455],0
d3,1,0.969343,0.001477,[27 11] ; [35 14],[27.08045977 10.91954023] ; [34.91954023 14.08045977],0
u3,1,0.982959,0.000456,[8 5] ; [13  8],[8.02941176 4.97058824] ; [12.97058824  8.02941176],0
