Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,206.156208,[ 69 208] ; [214  30],[150.46257198 126.53742802] ; [132.53742802 111.46257198],1
s6,1,0.0,105.574708,[119 155] ; [209  31],[174.84824903  99.15175097] ; [153.15175097  86.84824903],1
s7,1,0.0,105.184996,[ 58 211] ; [156  77],[114.67330677 154.32669323] ; [ 99.32669323 133.67330677],1
s8,1,0.0,73.422757,[ 55 222] ; [137 107],[102.0806142 174.9193858] ; [ 89.9193858 154.0806142],1
s5,1,0.0,44.326427,[ 52 221] ; [108 123],[ 86.66666667 186.33333333] ; [ 73.33333333 157.66666667],1
s4,1,0.0,38.423672,[ 27 251] ; [ 75 163],[ 54.95348837 223.04651163] ; [ 47.04651163 190.95348837],1
p6,1,5e-06,20.794017,[ 71 204] ; [108 132],[ 95.58252427 179.41747573] ; [ 83.41747573 156.58252427],1
p9,1,0.000102,15.103882,[203  72] ; [210  30],[220.53398058  54.46601942] ; [192.46601942  47.53398058],1
p10,1,0.00025,13.413636,[194  83] ; [201  39],[211.6344294  65.3655706] ; [183.3655706  56.6344294],1
p4,1,0.001723,9.823923,[133 145] ; [149  93],[150.76153846 127.23846154] ; [131.23846154 110.76153846],0
v4,1,0.002414,9.204967,[253  24] ; [238   6],[261.04990403  15.95009597] ; [229.95009597  14.04990403],0
r3,1,0.005116,7.83807,[251  28] ; [233   9],[259.18618042  19.81381958] ; [224.81381958  17.18618042],0
d1,1,0.008462,6.933022,[136 143] ; [147  97],[150.96940727 128.03059273] ; [132.03059273 111.96940727],0
u1,1,0.009326,6.759347,[ 32 247] ; [ 48 196],[ 42.67686424 236.32313576] ; [ 37.32313576 206.67686424],0
a8,1,0.009482,6.729739,[ 22 236] ; [ 37 191],[ 31.32098765 226.67901235] ; [ 27.67901235 200.32098765],0
a3,1,0.014425,5.985364,[173 104] ; [177  67],[186.08445298  90.91554702] ; [163.91554702  80.08445298],0
p7,1,0.01716,5.679911,[150 125] ; [152  82],[163.16306483 111.83693517] ; [138.83693517  95.16306483],0
d4,1,0.018112,5.585265,[209  69] ; [204  40],[219.95019157  58.04980843] ; [193.04980843  50.95019157],0
r4,1,0.02125,5.306163,[241  38] ; [226  18],[249.12619503  29.87380497] ; [217.87380497  26.12619503],0
p12,1,0.023999,5.094678,[  7 269] ; [ 16 225],[ 12.27852998 263.72147002] ; [ 10.72147002 230.27852998],0
p3,1,0.039532,4.237845,[111 168] ; [118 124],[122.63147793 156.36852207] ; [106.36852207 135.63147793],0
a7,1,0.048733,3.884513,[187  92] ; [182  61],[197.22413793  81.77586207] ; [171.77586207  71.22413793],0
d2,1,0.04996,3.842811,[117 160] ; [124 120],[128.13243762 148.86756238] ; [112.86756238 131.13243762],0
u3,1,0.061419,3.498658,[57 49] ; [45 21],[62.86046512 43.13953488] ; [39.13953488 26.86046512],0
d3,1,0.068582,3.316643,[171 107] ; [168  75],[180.88675624  97.11324376] ; [158.11324376  84.88675624],0
