Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.000142,14.476802,[1 5] ; [21  2],[4.55172414 1.44827586] ; [17.44827586  5.55172414],1
r4,1,0.000173,14.104911,[3 7] ; [64 13],[7.70114943 2.29885057] ; [59.29885057 17.70114943],1
r3,1,0.000522,12.035198,[5 5] ; [68  7],[8.58823529 1.41176471] ; [64.41176471 10.58823529],1
p1,1,0.002295,9.297217,[2 8] ; [ 1 76],[0.34482759 9.65517241] ; [ 2.65517241 74.34482759],0
b1,1,0.006511,7.403043,[7 3] ; [21 56],[3.2183908 6.7816092] ; [24.7816092 52.2183908],0
a6,1,0.008393,6.947594,[2 8] ; [49 28],[5.86206897 4.13793103] ; [45.13793103 31.86206897],0
a7,1,0.009839,6.663788,[3 7] ; [54 22],[6.62790698 3.37209302] ; [50.37209302 25.62790698],0
n6,1,0.010659,6.52129,[5 5] ; [64 12],[8.02325581 1.97674419] ; [60.97674419 15.02325581],0
s1,1,0.015042,5.911523,[2 8] ; [ 2 73],[0.47058824 9.52941176] ; [ 3.52941176 71.47058824],0
p10,1,0.016091,5.792954,[4 6] ; [58 18],[7.20930233 2.79069767] ; [54.79069767 21.20930233],0
p9,1,0.048345,3.897941,[5 5] ; [59 16],[7.52941176 2.47058824] ; [56.47058824 18.52941176],0
p2,1,0.055991,3.652325,[5 5] ; [60 17],[7.47126437 2.52873563] ; [57.52873563 19.47126437],0
r1,1,0.057241,3.615584,[4 6] ; [54 23],[6.66666667 3.33333333] ; [51.33333333 25.66666667],0
b3,1,0.064916,3.407121,[3 4] ; [ 5 32],[1.27272727 5.72727273] ; [ 6.72727273 30.27272727],0
b2,1,0.064916,3.407121,[3 4] ; [ 5 32],[1.27272727 5.72727273] ; [ 6.72727273 30.27272727],0
s7,1,0.075079,3.168342,[6 3] ; [27 48],[3.53571429 5.46428571] ; [29.46428571 45.53571429],0
p11,1,0.087208,2.925166,[4 6] ; [52 25],[6.43678161 3.56321839] ; [49.56321839 27.43678161],0
a3,1,0.188694,1.727786,[8 2] ; [45 32],[6.09195402 3.90804598] ; [46.90804598 30.09195402],0
p8,1,0.210498,1.568,[2 7] ; [33 42],[3.75 5.25] ; [31.25 43.75],0
d2,1,0.234669,1.412338,[5 5] ; [24 53],[3.33333333 6.66666667] ; [25.66666667 51.33333333],0
n4,1,0.268663,1.223561,[4 6] ; [45 32],[5.63218391 4.36781609] ; [43.36781609 33.63218391],0
r2,1,0.294718,1.097942,[7 2] ; [69  8],[7.95348837 1.04651163] ; [68.04651163  8.95348837],0
s2,1,0.300401,1.072415,[4 6] ; [43 32],[5.52941176 4.47058824] ; [41.47058824 33.52941176],0
d4,1,0.301223,1.068771,[6 4] ; [58 19],[7.35632184 2.64367816] ; [56.64367816 20.35632184],0
s6,1,0.302585,1.062769,[6 4] ; [55 18],[7.34939759 2.65060241] ; [53.65060241 19.34939759],0
p7,1,0.340194,0.909699,[4 6] ; [42 33],[5.41176471 4.58823529] ; [40.58823529 34.41176471],0
n5,1,0.356833,0.849008,[5 5] ; [50 27],[6.32183908 3.67816092] ; [48.67816092 28.32183908],0
v2,1,0.358273,0.843938,[3 7] ; [34 41],[4.35294118 5.64705882] ; [32.64705882 42.35294118],0
d3,1,0.364443,0.822524,[6 4] ; [56 20],[7.20930233 2.79069767] ; [54.79069767 21.20930233],0
n3,1,0.369219,0.806293,[3 3] ; [16  7],[3.93103448 2.06896552] ; [15.06896552  7.93103448],0
v3,1,0.372995,0.793662,[1 8] ; [18 56],[2.06024096 6.93975904] ; [16.93975904 57.06024096],0
p6,1,0.408825,0.682215,[2 8] ; [25 51],[3.13953488 6.86046512] ; [23.86046512 52.13953488],0
d5,1,0.418101,0.655648,[6 4] ; [55 21],[7.09302326 2.90697674] ; [53.90697674 22.09302326],0
b4,1,0.451903,0.565876,[5 5] ; [48 29],[6.09195402 3.90804598] ; [46.90804598 30.09195402],0
s5,1,0.490153,0.47619,[3 7] ; [29 41],[4. 6.] ; [28. 42.],0
d1,1,0.503032,0.448534,[5 5] ; [30 47],[4.02298851 5.97701149] ; [30.97701149 46.02298851],0
p4,1,0.526292,0.401546,[4 6] ; [39 38],[4.94252874 5.05747126] ; [38.05747126 38.94252874],0
s3,1,0.578885,0.308041,[5 5] ; [45 31],[5.81395349 4.18604651] ; [44.18604651 31.81395349],0
b5,1,0.611471,0.258038,[5 5] ; [45 32],[5.74712644 4.25287356] ; [44.25287356 32.74712644],0
a4,1,0.636408,0.22347,[3 7] ; [29 48],[3.67816092 6.32183908] ; [28.32183908 48.67816092],0
v1,1,0.78179,0.076722,[4 6] ; [27 49],[3.60465116 6.39534884] ; [27.39534884 48.60465116],0
p3,1,0.786135,0.073622,[5 5] ; [35 42],[4.59770115 5.40229885] ; [35.40229885 41.59770115],0
a5,1,0.886031,0.020543,[6 4] ; [48 29],[6.20689655 3.79310345] ; [47.79310345 29.20689655],0
n1,1,0.891289,0.01868,[2 4] ; [ 7 16],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
u3,1,0.931547,0.007378,[1 1] ; [17 15],[1.05882353 0.94117647] ; [16.94117647 15.05882353],0
