Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,50.143087,[48 50] ; [78  2],[69.37078652 28.62921348] ; [56.62921348 23.37078652],1
d2,1,0.0,40.040824,[11 88] ; [44 36],[30.41899441 68.58100559] ; [24.58100559 55.41899441],1
d3,1,0.0,35.052724,[50 47] ; [74  6],[67.95480226 29.04519774] ; [56.04519774 23.95480226],1
a5,1,2.4e-05,17.807769,[46 53] ; [62 18],[59.73184358 39.26815642] ; [48.26815642 31.73184358],1
a2,1,0.000129,14.654847,[ 5 94] ; [20 60],[13.82681564 85.17318436] ; [11.17318436 68.82681564],1
a4,1,0.000374,12.656618,[20 79] ; [36 44],[30.97206704 68.02793296] ; [25.02793296 54.97206704],1
a3,1,0.000929,10.96483,[47 51] ; [58 22],[57.80898876 40.19101124] ; [47.19101124 32.80898876],1
r2,1,0.003832,8.361738,[83 15] ; [78  2],[88.64044944  9.35955056] ; [72.35955056  7.64044944],0
u1,1,0.005602,7.673913,[ 4 95] ; [13 67],[ 9.40223464 89.59776536] ; [ 7.59776536 72.40223464],0
s5,1,0.006349,7.448604,[23 75] ; [33 44],[31.36 66.64] ; [24.64 52.36],0
a7,1,0.00661,7.375962,[66 32] ; [68 12],[73.7752809 24.2247191] ; [60.2247191 19.7752809],0
r1,1,0.008942,6.834311,[61 38] ; [63 16],[68.96629213 30.03370787] ; [55.03370787 23.96629213],0
s2,1,0.011733,6.350745,[37 62] ; [45 35],[45.35195531 53.64804469] ; [36.64804469 43.35195531],0
b3,1,0.016393,5.760217,[ 9 33] ; [19 22],[14.1686747 27.8313253] ; [13.8313253 27.1686747],0
b2,1,0.016393,5.760217,[ 9 33] ; [19 22],[14.1686747 27.8313253] ; [13.8313253 27.1686747],0
s6,1,0.02137,5.29637,[52 46] ; [56 24],[59.46067416 38.53932584] ; [48.53932584 31.46067416],0
a6,1,0.024275,5.074901,[57 42] ; [59 21],[64.15642458 34.84357542] ; [51.84357542 28.15642458],0
r3,1,0.027307,4.871303,[88 11] ; [78  2],[91.81005587  7.18994413] ; [74.18994413  5.81005587],0
s3,1,0.027765,4.842606,[42 56] ; [47 32],[49.27683616 48.72316384] ; [39.72316384 39.27683616],0
v2,1,0.030867,4.660341,[40 55] ; [43 30],[46.93452381 48.06547619] ; [36.06547619 36.93452381],0
b5,1,0.030991,4.653474,[55 44] ; [57 23],[61.94413408 37.05586592] ; [50.05586592 29.94413408],0
p3,1,0.042733,4.105929,[30 69] ; [36 44],[36.5027933 62.4972067] ; [29.4972067 50.5027933],0
r4,1,0.053764,3.720009,[77 22] ; [71  9],[81.8547486 17.1452514] ; [66.1452514 13.8547486],0
a8,1,0.056938,3.624414,[ 7 84] ; [ 1 74],[ 4.38554217 86.61445783] ; [ 3.61445783 71.38554217],0
u3,1,0.072803,3.218654,[25 25] ; [16  6],[28.47222222 21.52777778] ; [12.52777778  9.47222222],0
n5,1,0.074986,3.170357,[43 54] ; [25 55],[37.26553672 59.73446328] ; [30.73446328 49.26553672],0
b1,1,0.077272,3.12137,[37 62] ; [20 60],[31.52513966 67.47486034] ; [25.47486034 54.52513966],0
a1,1,0.098794,2.724905,[ 6 93] ; [ 1 79],[ 3.87150838 95.12849162] ; [ 3.12849162 76.87150838],0
p10,1,0.115871,2.472263,[80 18] ; [72  8],[83.68539326 14.31460674] ; [68.31460674 11.68539326],0
p6,1,0.150644,2.065713,[20 77] ; [24 56],[24.11299435 72.88700565] ; [19.88700565 60.11299435],0
s8,1,0.175222,1.837692,[30 69] ; [32 48],[34.29050279 64.70949721] ; [27.70949721 52.29050279],0
n2,1,0.189708,1.719882,[26  6] ; [20 10],[23.74193548  8.25806452] ; [22.25806452  7.74193548],0
n1,1,0.189708,1.719882,[ 6 26] ; [10 20],[ 8.25806452 23.74193548] ; [ 7.74193548 22.25806452],0
v3,1,0.192645,1.697272,[22 72] ; [24 50],[25.73809524 68.26190476] ; [20.26190476 53.73809524],0
u2,1,0.201471,1.631677,[26 24] ; [15  7],[28.47222222 21.52777778] ; [12.52777778  9.47222222],0
p8,1,0.208061,1.584866,[42 57] ; [41 38],[46.16292135 52.83707865] ; [36.83707865 42.16292135],0
v4,1,0.217398,1.521464,[89  8] ; [77  3],[90.97175141  6.02824859] ; [75.02824859  4.97175141],0
p4,1,0.28925,1.12311,[40 58] ; [39 41],[43.49438202 54.50561798] ; [35.50561798 44.49438202],0
s4,1,0.327572,0.958471,[21 78] ; [22 58],[23.78212291 75.21787709] ; [19.21787709 60.78212291],0
b4,1,0.366917,0.814078,[54 45] ; [49 31],[56.96648045 42.03351955] ; [46.03351955 33.96648045],0
s7,1,0.376598,0.781779,[30 66] ; [29 48],[32.73988439 63.26011561] ; [26.26011561 50.73988439],0
v1,1,0.509598,0.434892,[43 54] ; [38 39],[45.15517241 51.84482759] ; [35.84482759 41.15517241],0
p2,1,0.65196,0.203438,[78 20] ; [65 14],[79.17514124 18.82485876] ; [63.82485876 15.17514124],0
