Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.021248,5.306327,[1 8] ; [3 1],[2.76923077 6.23076923] ; [1.23076923 2.76923077],0
s2,1,0.071031,3.259028,[2 7] ; [3 1],[3.46153846 5.53846154] ; [1.53846154 2.46153846],0
r1,1,0.124541,2.359259,[1 8] ; [2 2],[2.07692308 6.92307692] ; [0.92307692 3.07692308],0
s5,1,0.124541,2.359259,[1 8] ; [2 2],[2.07692308 6.92307692] ; [0.92307692 3.07692308],0
n6,1,0.164264,1.934524,[6 3] ; [1 3],[4.84615385 4.15384615] ; [2.15384615 1.84615385],0
v2,1,0.164264,1.934524,[3 6] ; [3 1],[4.15384615 4.84615385] ; [1.84615385 2.15384615],0
s7,1,0.310494,1.028571,[3 6] ; [2 1],[3.75 5.25] ; [1.25 1.75],0
a6,1,0.316565,1.003086,[2 7] ; [2 2],[2.76923077 6.23076923] ; [1.23076923 2.76923077],0
p10,1,0.505985,0.442361,[5 4] ; [3 1],[5.53846154 3.46153846] ; [2.46153846 1.53846154],0
r3,1,0.505985,0.442361,[5 4] ; [3 1],[5.53846154 3.46153846] ; [2.46153846 1.53846154],0
b5,1,0.505985,0.442361,[4 5] ; [1 3],[3.46153846 5.53846154] ; [1.53846154 2.46153846],0
a7,1,0.505985,0.442361,[4 5] ; [1 3],[3.46153846 5.53846154] ; [1.53846154 2.46153846],0
d3,1,0.568618,0.325,[3 6] ; [2 2],[3.46153846 5.53846154] ; [1.53846154 2.46153846],0
s3,1,0.568618,0.325,[3 6] ; [2 2],[3.46153846 5.53846154] ; [1.53846154 2.46153846],0
s6,1,0.568618,0.325,[6 3] ; [2 2],[5.53846154 3.46153846] ; [2.46153846 1.53846154],0
u3,1,0.635256,0.225,[3 3] ; [2 1],[3.33333333 2.66666667] ; [1.66666667 1.33333333],0
a3,1,0.763824,0.090278,[3 6] ; [1 3],[2.76923077 6.23076923] ; [1.23076923 2.76923077],0
d2,1,0.763824,0.090278,[3 6] ; [1 3],[2.76923077 6.23076923] ; [1.23076923 2.76923077],0
p11,1,0.763824,0.090278,[6 3] ; [3 1],[6.23076923 2.76923077] ; [2.76923077 1.23076923],0
p9,1,0.852876,0.034392,[5 4] ; [2 2],[4.84615385 4.15384615] ; [2.15384615 1.84615385],0
n4,1,0.912637,0.012037,[7 2] ; [3 1],[6.92307692 2.07692308] ; [3.07692308 0.92307692],0
a5,1,0.912637,0.012037,[2 7] ; [1 3],[2.07692308 6.92307692] ; [0.92307692 3.07692308],0
s8,1,0.912637,0.012037,[2 7] ; [1 3],[2.07692308 6.92307692] ; [0.92307692 3.07692308],0
a4,1,0.912637,0.012037,[2 7] ; [1 3],[2.07692308 6.92307692] ; [0.92307692 3.07692308],0
u2,1,1.0,0.0,[4 2] ; [2 1],[4. 2.] ; [2. 1.],0
