Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000654,11.616,[ 4 21] ; [21 14],[10.41666667 14.58333333] ; [14.58333333 20.41666667],1
n6,1,0.001434,10.161767,[ 6 19] ; [23 12],[12.08333333 12.91666667] ; [16.91666667 18.08333333],0
p8,1,0.005645,7.66037,[ 3 22] ; [16 19],[ 7.91666667 17.08333333] ; [11.08333333 23.91666667],0
v2,1,0.007505,7.148058,[ 1 24] ; [11 23],[ 5.08474576 19.91525424] ; [ 6.91525424 27.08474576],0
p2,1,0.007783,7.082751,[ 5 21] ; [18 16],[ 9.96666667 16.03333333] ; [13.03333333 20.96666667],0
p9,1,0.010556,6.538523,[ 6 19] ; [19 14],[10.77586207 14.22413793] ; [14.22413793 18.77586207],0
r2,1,0.011778,6.343968,[12 13] ; [27  7],[16.52542373  8.47457627] ; [22.47457627 11.52542373],0
r1,1,0.014246,6.007346,[ 6 20] ; [19 16],[10.6557377 15.3442623] ; [14.3442623 20.6557377],0
u2,1,0.019143,5.488374,[ 1 10] ; [8 7],[3.80769231 7.19230769] ; [5.19230769 9.80769231],0
s1,1,0.033703,4.509694,[ 5 21] ; [ 1 34],[ 2.55737705 23.44262295] ; [ 3.44262295 31.55737705],0
p1,1,0.033703,4.509694,[ 5 21] ; [ 1 34],[ 2.55737705 23.44262295] ; [ 3.44262295 31.55737705],0
d5,1,0.034659,4.4619,[10 16] ; [23 12],[14.06557377 11.93442623] ; [18.93442623 16.06557377],0
p11,1,0.037106,4.345538,[ 4 22] ; [14 21],[ 7.67213115 18.32786885] ; [10.32786885 24.67213115],0
n2,1,0.040239,4.207792,[ 4 10] ; [14  8],[7. 7.] ; [11. 11.],0
n3,1,0.096458,2.763158,[ 4 10] ; [12  9],[6.4 7.6] ; [ 9.6 11.4],0
a7,1,0.106626,2.603531,[ 8 18] ; [18 17],[11.08196721 14.91803279] ; [14.91803279 20.08196721],0
s6,1,0.108162,2.580877,[ 3 23] ; [10 25],[ 5.54098361 20.45901639] ; [ 7.45901639 27.54098361],0
n4,1,0.162083,1.954681,[18  8] ; [18 17],[15.3442623 10.6557377] ; [20.6557377 14.3442623],0
a1,1,0.2226,1.487531,[ 5 21] ; [ 3 32],[ 3.40983607 22.59016393] ; [ 4.59016393 30.40983607],0
p5,1,0.289952,1.119843,[ 1 24] ; [ 4 30],[ 2.11864407 22.88135593] ; [ 2.88135593 31.11864407],0
p4,1,0.306156,1.047188,[ 6 20] ; [12 22],[ 7.8 18.2] ; [10.2 23.8],0
s7,1,0.31487,1.010137,[ 4 20] ; [ 9 23],[ 5.57142857 18.42857143] ; [ 7.42857143 24.57142857],0
b4,1,0.315294,1.008367,[13 13] ; [22 13],[14.91803279 11.08196721] ; [20.08196721 14.91803279],0
b5,1,0.354758,0.856364,[11 15] ; [19 16],[12.78688525 13.21311475] ; [17.21311475 17.78688525],0
d4,1,0.395378,0.722338,[12 14] ; [20 15],[13.63934426 12.36065574] ; [18.36065574 16.63934426],0
d3,1,0.480548,0.497619,[11 15] ; [18 17],[12.36065574 13.63934426] ; [16.63934426 18.36065574],0
p7,1,0.531542,0.391443,[ 8 18] ; [12 19],[ 9.12280702 16.87719298] ; [10.87719298 20.12280702],0
d1,1,0.539169,0.377081,[ 7 19] ; [12 23],[ 8.09836066 17.90163934] ; [10.90163934 24.09836066],0
a4,1,0.592527,0.286415,[ 9 16] ; [10 24],[ 8.05084746 16.94915254] ; [10.94915254 23.05084746],0
s4,1,0.605919,0.26616,[ 5 21] ; [ 5 30],[ 4.26229508 21.73770492] ; [ 5.73770492 29.26229508],0
n5,1,0.6142,0.254104,[17  9] ; [25 10],[17.90163934  8.09836066] ; [24.09836066 10.90163934],0
n1,1,0.67558,0.175144,[6 8] ; [11 11],[6.61111111 7.38888889] ; [10.38888889 11.61111111],0
b1,1,0.683015,0.166752,[15 11] ; [22 13],[15.7704918 10.2295082] ; [21.2295082 13.7704918],0
p12,1,0.738628,0.111336,[ 1 25] ; [ 2 33],[ 1.27868852 24.72131148] ; [ 1.72131148 33.27868852],0
s3,1,0.746207,0.104746,[ 7 18] ; [ 8 25],[ 6.46551724 18.53448276] ; [ 8.53448276 24.46551724],0
v1,1,0.852347,0.034642,[ 8 18] ; [10 25],[ 7.67213115 18.32786885] ; [10.32786885 24.67213115],0
s2,1,0.854458,0.033648,[ 4 22] ; [ 6 29],[ 4.26229508 21.73770492] ; [ 5.73770492 29.26229508],0
a5,1,0.912117,0.012181,[13 13] ; [18 17],[13.21311475 12.78688525] ; [17.78688525 17.21311475],0
a3,1,0.92757,0.008263,[15 10] ; [20 14],[14.83050847 10.16949153] ; [20.16949153 13.83050847],0
d2,1,0.927837,0.008202,[ 9 16] ; [13 22],[ 9.16666667 15.83333333] ; [12.83333333 22.16666667],0
b2,1,0.938206,0.00601,[ 8 11] ; [ 9 13],[ 7.87804878 11.12195122] ; [ 9.12195122 12.87804878],0
b3,1,0.938206,0.00601,[ 8 11] ; [ 9 13],[ 7.87804878 11.12195122] ; [ 9.12195122 12.87804878],0
v3,1,0.967244,0.001686,[ 6 20] ; [ 8 26],[ 6.06666667 19.93333333] ; [ 7.93333333 26.06666667],0
p3,1,0.968671,0.001543,[ 7 19] ; [ 9 25],[ 6.93333333 19.06666667] ; [ 9.06666667 24.93333333],0
a6,1,0.972822,0.001161,[12 14] ; [16 19],[11.93442623 14.06557377] ; [16.06557377 18.93442623],0
a2,1,0.989375,0.000177,[ 3 23] ; [ 4 31],[ 2.98360656 23.01639344] ; [ 4.01639344 30.98360656],0
