Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,34.292041,[21 48] ; [100  37],[40.52912621 28.47087379] ; [80.47087379 56.52912621],1
a8,1,0.137623,2.204334,[ 7 57] ; [ 25 104],[10.61139896 53.38860104] ; [ 21.38860104 107.61139896],0
s5,1,0.142416,2.151662,[28 39] ; [40 88],[23.36410256 43.63589744] ; [44.63589744 83.36410256],0
b2,1,0.164732,1.93024,[21 25] ; [23 47],[17.44827586 28.55172414] ; [26.55172414 43.44827586],0
b3,1,0.164732,1.93024,[21 25] ; [23 47],[17.44827586 28.55172414] ; [26.55172414 43.44827586],0
d2,1,0.179119,1.804919,[35 34] ; [56 81],[30.48058252 38.51941748] ; [60.51941748 76.48058252],0
a3,1,0.181553,1.784869,[50 18] ; [88 49],[45.77560976 22.22439024] ; [92.22439024 44.77560976],0
v4,1,0.197967,1.657311,[59  8] ; [127   9],[61.38916256  5.61083744] ; [124.61083744  11.38916256],0
u3,1,0.208844,1.579421,[ 9 10] ; [32 18],[11.28985507  7.71014493] ; [29.71014493 20.28985507],0
s2,1,0.242089,1.368389,[44 25] ; [99 39],[47.66666667 21.33333333] ; [95.33333333 42.66666667],0
b1,1,0.262052,1.257885,[29 40] ; [47 91],[25.33333333 43.66666667] ; [50.66666667 87.33333333],0
s4,1,0.270732,1.213034,[18 50] ; [ 27 110],[14.92682927 53.07317073] ; [ 30.07317073 106.92682927],0
p11,1,0.273794,1.197639,[53 16] ; [96 42],[49.66666667 19.33333333] ; [99.33333333 38.66666667],0
r4,1,0.288599,1.126148,[55 14] ; [118  20],[57.66666667 11.33333333] ; [115.33333333  22.66666667],0
u2,1,0.296129,1.091544,[ 8 11] ; [27 21],[9.92537313 9.07462687] ; [25.07462687 22.92537313],0
u1,1,0.314455,1.011872,[ 7 62] ; [ 21 117],[ 9.33333333 59.66666667] ; [ 18.66666667 119.33333333],0
p8,1,0.340881,0.907115,[19 49] ; [47 89],[22. 46.] ; [44. 92.],0
n4,1,0.360198,0.837203,[51 17] ; [95 43],[48.19417476 19.80582524] ; [97.80582524 40.19417476],0
p12,1,0.448462,0.574536,[ 4 63] ; [  5 132],[ 2.95588235 64.04411765] ; [  6.04411765 130.95588235],0
p1,1,0.4505,0.569393,[ 6 63] ; [  8 128],[ 4.71219512 64.28780488] ; [  9.28780488 126.71219512],0
p2,1,0.456795,0.553735,[48 21] ; [102  35],[50.24271845 18.75728155] ; [99.75728155 37.24271845],0
n6,1,0.48199,0.494358,[48 20] ; [103  34],[50.08780488 17.91219512] ; [100.91219512  36.08780488],0
p6,1,0.515848,0.422186,[15 52] ; [ 25 110],[13.26732673 53.73267327] ; [ 26.73267327 108.26732673],0
p5,1,0.526551,0.401044,[ 1 67] ; [  4 133],[ 1.65853659 66.34146341] ; [  3.34146341 133.65853659],0
r2,1,0.614234,0.254056,[66  3] ; [130   4],[66.62068966  2.37931034] ; [129.37931034   4.62068966],0
s8,1,0.622405,0.242502,[34 35] ; [63 75],[32.33333333 36.66666667] ; [64.66666667 73.33333333],0
p7,1,0.684407,0.165207,[33 35] ; [65 61],[34.35051546 33.64948454] ; [63.64948454 62.35051546],0
s7,1,0.785145,0.074322,[36 29] ; [72 63],[35.1 29.9] ; [72.9 62.1],0
b4,1,0.840025,0.040748,[43 26] ; [84 54],[42.33333333 26.66666667] ; [84.66666667 53.33333333],0
s1,1,0.854741,0.033516,[ 4 65] ; [  7 128],[ 3.72058824 65.27941176] ; [  7.27941176 127.72058824],0
v3,1,0.860167,0.031033,[23 44] ; [44 89],[22.445 44.555] ; [44.555 88.445],0
n1,1,0.875556,0.024525,[10 13] ; [17 24],[ 9.703125 13.296875] ; [17.296875 23.703125],0
a5,1,0.919416,0.010235,[43 26] ; [85 53],[42.66666667 26.33333333] ; [85.33333333 52.66666667],0
n3,1,0.943418,0.005037,[15  7] ; [29 13],[15.125  6.875] ; [28.875 13.125],0
n5,1,0.943426,0.005036,[46 22] ; [92 45],[45.77560976 22.22439024] ; [92.22439024 44.77560976],0
n2,1,0.976766,0.000848,[18  5] ; [33  9],[18.04615385  4.95384615] ; [32.95384615  9.04615385],0
