Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,88.198046,[23 93] ; [243 106],[66.35698925 49.64301075] ; [199.64301075 149.35698925],1
s3,1,0.0,62.493911,[31 84] ; [239 108],[67.20779221 47.79220779] ; [202.79220779 144.20779221],1
s7,1,0.0,42.988394,[35 75] ; [223 108],[64.3537415 45.6462585] ; [193.6462585 137.3537415],1
s5,1,0.0,38.922853,[17 97] ; [163 177],[45.19823789 68.80176211] ; [134.80176211 205.19823789],1
s8,1,0.0,35.671593,[34 83] ; [212 136],[61.89677419 55.10322581] ; [184.10322581 163.89677419],1
r4,1,0.000324,12.928259,[99 18] ; [332  18],[107.98072805   9.01927195] ; [323.01927195  26.98072805],1
s4,1,0.00082,11.196511,[  8 109] ; [ 70 276],[19.71058315 97.28941685] ; [ 58.28941685 287.71058315],1
u1,1,0.007904,7.055113,[ 14 103] ; [ 82 268],[24.05139186 92.94860814] ; [ 71.94860814 278.05139186],0
r3,1,0.022326,5.220195,[108   9] ; [339  10],[112.22961373   4.77038627] ; [334.77038627  14.22961373],0
p6,1,0.02431,5.072358,[49 67] ; [189 159],[59.5 56.5] ; [178.5 169.5],0
p11,1,0.028311,4.808999,[107  10] ; [291  59],[99.7130621 17.2869379] ; [298.2869379  51.7130621],0
p12,1,0.039911,4.221677,[  7 110] ; [ 45 304],[ 13.05579399 103.94420601] ; [ 38.94420601 310.05579399],0
d3,1,0.04033,4.203935,[78 39] ; [267  83],[86.43468951 30.56531049] ; [258.56531049  91.43468951],0
d2,1,0.044849,4.024301,[52 65] ; [193 157],[61.38115632 55.61884368] ; [183.61884368 166.38115632],0
r2,1,0.050597,3.821559,[104  11] ; [330  16],[108.26464208   6.73535792] ; [325.73535792  20.26464208],0
p5,1,0.050623,3.820696,[ 13 102] ; [ 67 281],[19.87041037 95.12958963] ; [ 60.12958963 287.87041037],0
r1,1,0.062166,3.478635,[90 27] ; [294  54],[96.61935484 20.38064516] ; [287.38064516  60.61935484],0
n5,1,0.068283,3.323829,[91 26] ; [296  52],[97.37419355 19.62580645] ; [289.62580645  58.37419355],0
n6,1,0.070989,3.260008,[98 19] ; [313  35],[103.41290323  13.58709677] ; [307.58709677  40.41290323],0
n4,1,0.079206,3.081114,[91 26] ; [296  53],[97.16523605 19.83476395] ; [289.83476395  59.16523605],0
d5,1,0.080018,3.064531,[93 24] ; [301  48],[98.92274678 18.07725322] ; [295.07725322  53.92274678],0
d1,1,0.096267,2.766319,[69 48] ; [236 114],[76.41327623 40.58672377] ; [228.58672377 121.41327623],0
d4,1,0.114888,2.485659,[95 22] ; [304  45],[100.17811159  16.82188841] ; [298.82188841  50.17811159],0
u4,1,0.116352,2.465758,[  1 116] ; [ 13 337],[  3.50749465 113.49250535] ; [ 10.49250535 339.50749465],0
a1,1,0.121567,2.397014,[  3 114] ; [ 22 328],[  6.2633833 110.7366167] ; [ 18.7366167 331.2633833],0
b3,1,0.128259,2.313452,[35 37] ; [ 85 136],[29.48805461 42.51194539] ; [ 90.51194539 130.48805461],0
b2,1,0.128259,2.313452,[35 37] ; [ 85 136],[29.48805461 42.51194539] ; [ 90.51194539 130.48805461],0
a5,1,0.133616,2.249983,[87 30] ; [283  67],[92.69807281 24.30192719] ; [277.30192719  72.69807281],0
a2,1,0.180408,1.794257,[26 91] ; [100 250],[31.56745182 85.43254818] ; [ 94.43254818 255.56745182],0
b4,1,0.31522,1.008677,[63 54] ; [207 143],[67.64453961 49.35546039] ; [202.35546039 147.64453961],0
u2,1,0.39037,0.737788,[19 13] ; [55 26],[20.95575221 11.04424779] ; [53.04424779 27.95575221],0
a4,1,0.392486,0.731227,[55 62] ; [180 169],[59.00214592 57.99785408] ; [175.99785408 173.00214592],0
p3,1,0.392699,0.730568,[78 39] ; [248 102],[81.6745182 35.3254818] ; [244.3254818 105.6745182],0
p10,1,0.410774,0.67656,[107  10] ; [326  22],[108.9483871   8.0516129] ; [324.0516129  23.9483871],0
a8,1,0.425313,0.635587,[11 88] ; [ 46 277],[13.37203791 85.62796209] ; [ 43.62796209 279.37203791],0
a3,1,0.472925,0.515133,[85 31] ; [268  82],[87.87124464 28.12875536] ; [265.12875536  84.87124464],0
p8,1,0.523935,0.40614,[78 38] ; [222 125],[75.16198704 40.83801296] ; [224.83801296 122.16198704],0
v2,1,0.57814,0.309252,[64 48] ; [205 136],[66.50772627 45.49227373] ; [202.49227373 138.50772627],0
n3,1,0.641704,0.216521,[14  4] ; [47 18],[13.22891566  4.77108434] ; [47.77108434 17.22891566],0
s1,1,0.64277,0.215137,[  3 113] ; [ 12 334],[  3.76623377 112.23376623] ; [ 11.23376623 334.76623377],0
n1,1,0.701123,0.147306,[ 7 11] ; [29 37],[ 7.71428571 10.28571429] ; [28.28571429 37.71428571],0
p2,1,0.702473,0.145912,[105  11] ; [319  29],[106.  10.] ; [318.  30.],0
u3,1,0.739765,0.110333,[20 12] ; [52 27],[20.75675676 11.24324324] ; [51.24324324 27.75675676],0
p1,1,0.76293,0.090984,[ 11 106] ; [ 36 311],[ 11.8512931 105.1487069] ; [ 35.1487069 311.8512931],0
a7,1,0.83144,0.045307,[86 31] ; [260  89],[86.87124464 30.12875536] ; [259.12875536  89.87124464],0
n2,1,0.835456,0.043143,[13  5] ; [46 20],[12.64285714  5.35714286] ; [46.35714286 19.64285714],0
