Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.02692,4.895904,[18 22] ; [ 7 27],[13.51351351 26.48648649] ; [11.48648649 22.51351351],0
b4,1,0.054637,3.693124,[26 15] ; [14 20],[21.86666667 19.13333333] ; [18.13333333 15.86666667],0
d4,1,0.114218,2.494863,[36  5] ; [25  9],[33.34666667  7.65333333] ; [27.65333333  6.34666667],0
a8,1,0.195894,1.672727,[ 4 32] ; [ 1 32],[ 2.60869565 33.39130435] ; [ 2.39130435 30.60869565],0
s2,1,0.196305,1.669656,[32  8] ; [22 11],[29.5890411 10.4109589] ; [24.4109589  8.5890411],0
p9,1,0.196883,1.665347,[36  3] ; [28  6],[34.19178082  4.80821918] ; [29.80821918  4.19178082],0
u1,1,0.24075,1.376199,[12 29] ; [ 6 28],[ 9.84 31.16] ; [ 8.16 25.84],0
a7,1,0.291811,1.111249,[30 11] ; [21 13],[27.88 13.12] ; [23.12 10.88],0
s5,1,0.333839,0.93395,[24 14] ; [16 15],[22.02898551 15.97101449] ; [17.97101449 13.02898551],0
b1,1,0.35917,0.840794,[15 26] ; [16 18],[16.94666667 24.05333333] ; [14.05333333 19.94666667],0
b5,1,0.377373,0.779242,[27 14] ; [19 15],[25.14666667 15.85333333] ; [20.85333333 13.14666667],0
p12,1,0.387429,0.746996,[ 3 37] ; [ 1 33],[ 2.16216216 37.83783784] ; [ 1.83783784 32.16216216],0
a5,1,0.389554,0.740334,[29 12] ; [27  7],[30.61333333 10.38666667] ; [25.38666667  8.61333333],0
r2,1,0.401135,0.70492,[38  3] ; [33  1],[38.81333333  2.18666667] ; [32.18666667  1.81333333],0
a4,1,0.410661,0.676887,[22 19] ; [15 19],[20.22666667 20.77333333] ; [16.77333333 17.22666667],0
p11,1,0.459579,0.54692,[32  9] ; [24 10],[30.61333333 10.38666667] ; [25.38666667  8.61333333],0
r3,1,0.462208,0.540541,[39  1] ; [32  2],[38.37837838  1.62162162] ; [32.62162162  1.37837838],0
v4,1,0.472953,0.515068,[39  2] ; [30  3],[38.22972973  2.77027027] ; [30.77027027  2.22972973],0
n5,1,0.473666,0.513411,[33  8] ; [25  9],[31.70666667  9.29333333] ; [26.29333333  7.70666667],0
n3,1,0.473812,0.513071,[5 2] ; [6 5],[4.27777778 2.72222222] ; [6.72222222 4.27777778],0
n1,1,0.473812,0.513071,[2 5] ; [5 6],[2.72222222 4.27777778] ; [4.27777778 6.72222222],0
a6,1,0.483716,0.490474,[25 16] ; [18 16],[23.50666667 17.49333333] ; [19.49333333 14.50666667],0
r4,1,0.495295,0.465003,[39  2] ; [31  3],[38.26666667  2.73333333] ; [31.73333333  2.26666667],0
p1,1,0.509796,0.434485,[ 3 38] ; [ 4 30],[ 3.82666667 37.17333333] ; [ 3.17333333 30.82666667],0
p4,1,0.511785,0.430416,[26 15] ; [24 10],[27.33333333 13.66666667] ; [22.66666667 11.33333333],0
p6,1,0.518404,0.417067,[19 20] ; [14 20],[17.63013699 21.36986301] ; [15.36986301 18.63013699],0
b2,1,0.558378,0.342521,[ 5 16] ; [ 7 15],[ 5.86046512 15.13953488] ; [ 6.13953488 15.86046512],0
b3,1,0.558378,0.342521,[ 5 16] ; [ 7 15],[ 5.86046512 15.13953488] ; [ 6.13953488 15.86046512],0
p10,1,0.56407,0.332706,[35  4] ; [29  5],[34.19178082  4.80821918] ; [29.80821918  4.19178082],0
n2,1,0.605242,0.267161,[5 2] ; [9 2],[5.44444444 1.55555556] ; [8.55555556 2.44444444],0
s7,1,0.624206,0.24,[26 14] ; [19 13],[25. 15.] ; [20. 12.],0
n4,1,0.624449,0.239663,[31 10] ; [24 10],[30.06666667 10.93333333] ; [24.93333333  9.06666667],0
s3,1,0.648984,0.207183,[29 11] ; [23 11],[28.10810811 11.89189189] ; [23.89189189 10.10810811],0
s1,1,0.654498,0.200276,[ 2 38] ; [ 1 33],[ 1.62162162 38.37837838] ; [ 1.37837838 32.62162162],0
a1,1,0.670017,0.181582,[ 2 39] ; [ 1 33],[ 1.64 39.36] ; [ 1.36 32.64],0
r1,1,0.672465,0.178732,[33  8] ; [26  8],[32.25333333  8.74666667] ; [26.74666667  7.25333333],0
p7,1,0.700043,0.148427,[28 11] ; [23 11],[27.24657534 11.75342466] ; [23.75342466 10.24657534],0
p5,1,0.71592,0.132436,[ 6 35] ; [ 4 30],[ 5.46666667 35.53333333] ; [ 4.53333333 29.46666667],0
s6,1,0.743365,0.107191,[32  6] ; [26  6],[31.48571429  6.51428571] ; [26.51428571  5.48571429],0
p8,1,0.760676,0.092777,[21 17] ; [20 14],[21.63888889 16.36111111] ; [19.36111111 14.63888889],0
u2,1,0.768571,0.08658,[3 8] ; [3 6],[3.3 7.7] ; [2.7 6.3],0
d1,1,0.776347,0.080703,[24 17] ; [21 13],[24.6 16.4] ; [20.4 13.6],0
s8,1,0.81218,0.056461,[23 18] ; [20 14],[23.50666667 17.49333333] ; [19.49333333 14.50666667],0
