Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,6.8e-05,15.867899,[75 12] ; [24 20],[65.7480916 21.2519084] ; [33.2519084 10.7480916],1
v1,1,0.000248,13.425252,[70 20] ; [22 25],[60.4379562 29.5620438] ; [31.5620438 15.4379562],1
b5,1,0.002611,9.061266,[55 35] ; [16 31],[46.64233577 43.35766423] ; [24.35766423 22.64233577],0
s2,1,0.012993,6.17005,[76 14] ; [31 16],[70.2919708 19.7080292] ; [36.7080292 10.2919708],0
u1,1,0.01828,5.569132,[28 62] ; [ 6 41],[22.33576642 67.66423358] ; [11.66423358 35.33576642],0
a5,1,0.024032,5.092334,[79 11] ; [34 13],[74.23357664 15.76642336] ; [38.76642336  8.23357664],0
b3,1,0.024826,5.035969,[32 27] ; [ 8 20],[27.12643678 31.87356322] ; [12.87356322 15.12643678],0
b2,1,0.024826,5.035969,[32 27] ; [ 8 20],[27.12643678 31.87356322] ; [12.87356322 15.12643678],0
d1,1,0.033064,4.542446,[66 24] ; [26 21],[60.4379562 29.5620438] ; [31.5620438 15.4379562],0
s3,1,0.042654,4.109055,[68 22] ; [27 19],[62.86764706 27.13235294] ; [32.13235294 13.86764706],0
v3,1,0.046205,3.974099,[43 46] ; [14 32],[37.57777778 51.42222222] ; [19.42222222 26.57777778],0
n5,1,0.074557,3.179728,[78 12] ; [35 12],[74.23357664 15.76642336] ; [38.76642336  8.23357664],0
v2,1,0.079339,3.078392,[55 33] ; [22 25],[50.19259259 37.80740741] ; [26.80740741 20.19259259],0
a6,1,0.134893,2.235268,[59 30] ; [25 22],[54.97058824 34.02941176] ; [29.02941176 17.97058824],0
n6,1,0.145964,2.113931,[84  5] ; [41  6],[81.80147059  7.19852941] ; [43.19852941  3.80147059],0
b4,1,0.152542,2.046645,[54 36] ; [34 13],[57.81021898 32.18978102] ; [30.18978102 16.81021898],0
a3,1,0.189871,1.718618,[73 16] ; [34 13],[70.02205882 18.97794118] ; [36.97794118 10.02205882],0
p9,1,0.191378,1.706975,[87  3] ; [43  4],[85.40145985  4.59854015] ; [44.59854015  2.40145985],0
r3,1,0.207462,1.589049,[88  2] ; [43  3],[86.69117647  3.30882353] ; [44.30882353  1.69117647],0
p4,1,0.211778,1.559231,[73 17] ; [42  5],[75.54744526 14.45255474] ; [39.45255474  7.54744526],0
r2,1,0.21761,1.520063,[88  2] ; [44  3],[86.71532847  3.28467153] ; [45.28467153  1.71532847],0
v4,1,0.21761,1.520063,[88  2] ; [44  3],[86.71532847  3.28467153] ; [45.28467153  1.71532847],0
r4,1,0.21761,1.520063,[88  2] ; [44  3],[86.71532847  3.28467153] ; [45.28467153  1.71532847],0
d2,1,0.226534,1.462492,[50 40] ; [21 26],[46.64233577 43.35766423] ; [24.35766423 22.64233577],0
n2,1,0.242238,1.367521,[15  5] ; [11  1],[16.25  3.75] ; [9.75 2.25],0
r1,1,0.309765,1.031676,[77 13] ; [37 10],[74.89051095 15.10948905] ; [39.10948905  7.89051095],0
a8,1,0.312001,1.022186,[13 71] ; [ 4 40],[11.15625 72.84375] ; [ 5.84375 38.15625],0
d4,1,0.343735,0.896452,[79 10] ; [39  8],[77.22058824 11.77941176] ; [40.77941176  6.22058824],0
u2,1,0.366799,0.81448,[9 8] ; [9 4],[10.2  6.8] ; [7.8 5.2],0
a7,1,0.383289,0.760126,[64 26] ; [30 17],[61.75182482 28.24817518] ; [32.24817518 14.75182482],0
d3,1,0.389787,0.739606,[71 19] ; [34 13],[68.97810219 21.02189781] ; [36.02189781 10.97810219],0
a2,1,0.413001,0.670147,[27 63] ; [11 36],[24.96350365 65.03649635] ; [13.03649635 33.96350365],0
d5,1,0.455821,0.556136,[78 11] ; [39  8],[76.56617647 12.43382353] ; [40.43382353  6.56617647],0
s6,1,0.463929,0.5364,[81  8] ; [40  6],[79.77037037  9.22962963] ; [41.22962963  4.77037037],0
n3,1,0.56747,0.326934,[13  7] ; [6 5],[12.25806452  7.74193548] ; [6.74193548 4.25806452],0
n1,1,0.580912,0.304762,[12  8] ; [6 6],[11.25  8.75] ; [6.75 5.25],0
a4,1,0.616517,0.250793,[50 40] ; [24 23],[48.61313869 41.38686131] ; [25.38686131 21.61313869],0
p10,1,0.624703,0.239313,[86  4] ; [44  3],[85.40145985  4.59854015] ; [44.59854015  2.40145985],0
p2,1,0.64966,0.206329,[78 12] ; [42  5],[78.83211679 11.16788321] ; [41.16788321  5.83211679],0
p11,1,0.672954,0.178166,[72 18] ; [39  8],[72.91970803 17.08029197] ; [38.08029197  8.91970803],0
p5,1,0.676936,0.173595,[26 64] ; [12 35],[24.96350365 65.03649635] ; [13.03649635 33.96350365],0
n4,1,0.691039,0.157963,[77 13] ; [39  8],[76.20437956 13.79562044] ; [39.79562044  7.20437956],0
u3,1,0.697418,0.151172,[12  5] ; [10  3],[12.46666667  4.53333333] ; [9.53333333 3.46666667],0
s4,1,0.714843,0.133488,[26 62] ; [15 31],[26.92537313 61.07462687] ; [14.07462687 31.92537313],0
a1,1,0.777645,0.079744,[ 9 81] ; [ 4 43],[ 8.54014599 81.45985401] ; [ 4.45985401 42.54014599],0
p12,1,0.845842,0.037802,[14 75] ; [ 8 39],[14.39705882 74.60294118] ; [ 7.60294118 39.39705882],0
p3,1,0.879682,0.022914,[64 26] ; [34 13],[64.37956204 25.62043796] ; [33.62043796 13.37956204],0
b1,1,0.938233,0.006005,[37 53] ; [19 28],[36.78832117 53.21167883] ; [19.21167883 27.78832117],0
s1,1,0.959044,0.002637,[ 4 86] ; [ 2 45],[ 3.94160584 86.05839416] ; [ 2.05839416 44.94160584],0
p7,1,0.966066,0.00181,[80 10] ; [41  5],[80.07352941  9.92647059] ; [40.92647059  5.07352941],0
p1,1,0.99462,4.5e-05,[17 72] ; [ 9 38],[17.01470588 71.98529412] ; [ 8.98529412 38.01470588],0
p8,1,0.997597,9e-06,[67 23] ; [35 12],[67.00729927 22.99270073] ; [34.99270073 12.00729927],0
