Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.260767,[26 80] ; [178  86],[58.44324324 47.55675676] ; [145.55675676 118.44324324],1
s3,1,0.0,52.173481,[29 77] ; [179  82],[60.07629428 45.92370572] ; [147.92370572 113.07629428],1
s7,1,0.0,46.482482,[28 70] ; [175  80],[56.35694051 41.64305949] ; [146.64305949 108.35694051],1
s8,1,1e-06,24.976347,[33 74] ; [157 107],[54.79784367 52.20215633] ; [135.20215633 128.79784367],1
s5,1,3e-06,21.726715,[20 85] ; [117 142],[39.51923077 65.48076923] ; [ 97.48076923 161.51923077],1
b5,1,0.002625,9.051569,[50 57] ; [170  97],[62.94117647 44.05882353] ; [157.05882353 109.94117647],0
p4,1,0.005973,7.558399,[60 45] ; [190  74],[71.13821138 33.86178862] ; [178.86178862  85.13821138],0
p9,1,0.015192,5.894034,[89 17] ; [242  20],[95.3423913 10.6576087] ; [235.6576087  26.3423913],0
r3,1,0.015491,5.85979,[98  8] ; [260   6],[102.01075269   3.98924731] ; [255.98924731  10.01075269],0
p6,1,0.01602,5.80072,[35 71] ; [122 139],[45.34604905 60.65395095] ; [111.65395095 149.34604905],0
r4,1,0.01681,5.716113,[92 15] ; [250  17],[97.84491979  9.15508021] ; [244.15508021  22.84491979],0
p12,1,0.017215,5.674282,[  5 101] ; [ 35 230],[11.42857143 94.57142857] ; [ 28.57142857 236.42857143],0
a8,1,0.017729,5.622778,[ 8 86] ; [ 45 190],[15.14285714 78.85714286] ; [ 37.85714286 197.14285714],0
s4,1,0.020042,5.408221,[  7 100] ; [ 41 224],[13.80645161 93.19354839] ; [ 34.19354839 230.80645161],0
d4,1,0.02432,5.071698,[84 22] ; [234  31],[90.85714286 15.14285714] ; [227.14285714  37.85714286],0
a7,1,0.03143,4.629307,[71 35] ; [206  59],[79.14285714 26.85714286] ; [197.85714286  67.14285714],0
d3,1,0.035878,4.402913,[67 40] ; [195  70],[75.36021505 31.63978495] ; [186.63978495  78.36021505],0
u1,1,0.039115,4.255869,[16 91] ; [ 66 201],[23.45989305 83.54010695] ; [ 58.54010695 208.45989305],0
b2,1,0.067684,3.338309,[34 36] ; [ 61 109],[27.70833333 42.29166667] ; [ 67.29166667 102.70833333],0
b3,1,0.067684,3.338309,[34 36] ; [ 61 109],[27.70833333 42.29166667] ; [ 67.29166667 102.70833333],0
p5,1,0.104152,2.640789,[10 97] ; [ 42 224],[14.91689008 92.08310992] ; [ 37.08310992 228.91689008],0
v1,1,0.117364,2.452146,[68 38] ; [189  72],[74.22888283 31.77111717] ; [182.77111717  78.22888283],0
n6,1,0.122843,2.380696,[93 14] ; [244  21],[96.9327957 10.0672043] ; [240.0672043  24.9327957],0
r2,1,0.132017,2.268626,[96  9] ; [252  12],[99.02439024  5.97560976] ; [248.97560976  15.02439024],0
d5,1,0.135711,2.225926,[85 22] ; [228  38],[89.78820375 17.21179625] ; [223.21179625  42.78820375],0
u4,1,0.145956,2.114016,[  1 106] ; [ 10 257],[  3.14705882 103.85294118] ; [  7.85294118 259.14705882],0
u2,1,0.170083,1.882212,[13 16] ; [35 23],[16. 13.] ; [32. 26.],0
a3,1,0.178167,1.812851,[77 30] ; [208  57],[81.97580645 25.02419355] ; [203.02419355  61.97580645],0
b4,1,0.235143,1.409478,[59 48] ; [165 102],[64.0855615 42.9144385] ; [159.9144385 107.0855615],0
b1,1,0.236835,1.399332,[43 64] ; [ 90 177],[38.05080214 68.94919786] ; [ 94.94919786 172.05080214],0
u3,1,0.250045,1.323051,[15 15] ; [37 22],[17.52808989 12.47191011] ; [34.47191011 24.52808989],0
n3,1,0.273453,1.199341,[22  4] ; [30 11],[20.17910448  5.82089552] ; [31.82089552  9.17910448],0
a4,1,0.315386,1.007983,[55 52] ; [121 144],[50.62365591 56.37634409] ; [125.37634409 139.62365591],0
p11,1,0.332617,0.938682,[94 13] ; [224  43],[90.97860963 16.02139037] ; [227.02139037  39.97860963],0
n1,1,0.381877,0.764652,[ 7 16] ; [17 24],[ 8.625 14.375] ; [15.375 25.625],0
p2,1,0.394221,0.725884,[88 18] ; [230  36],[90.61290323 15.38709677] ; [227.38709677  38.61290323],0
a1,1,0.451696,0.566391,[  5 102] ; [ 18 249],[  6.5802139 100.4197861] ; [ 16.4197861 250.5802139],0
p7,1,0.454208,0.560129,[73 33] ; [187  70],[75.92286501 30.07713499] ; [184.07713499  72.92286501],0
a2,1,0.455526,0.556864,[26 81] ; [ 75 192],[28.89572193 78.10427807] ; [ 72.10427807 194.89572193],0
