Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,51.772914,[68 24] ; [ 42 114],[40.80645161 51.19354839] ; [69.19354839 86.80645161],1
p1,1,5.2e-05,16.359054,[18 74] ; [  6 150],[ 8.90322581 83.09677419] ; [ 15.09677419 140.90322581],1
p8,1,5.8e-05,16.182329,[55 37] ; [ 52 103],[39.85425101 52.14574899] ; [67.14574899 87.85425101],1
p7,1,0.000233,13.545077,[66 25] ; [72 77],[52.325 38.675] ; [85.675 63.325],1
p5,1,0.000256,13.365801,[16 75] ; [  6 150],[ 8.10526316 82.89473684] ; [ 13.89473684 142.10526316],1
n4,1,0.000546,11.950383,[69 23] ; [83 74],[56.16064257 35.83935743] ; [95.83935743 61.16064257],1
n5,1,0.00101,10.808327,[72 20] ; [90 66],[60.09677419 31.90322581] ; [101.90322581  54.09677419],0
s6,1,0.001866,9.676904,[64 27] ; [77 77],[52.37142857 38.62857143] ; [88.62857143 65.37142857],0
p6,1,0.008106,7.009905,[37 51] ; [ 40 116],[27.7704918 60.2295082] ; [ 49.2295082 106.7704918],0
n6,1,0.008834,6.856072,[79 13] ; [112  45],[70.57028112 21.42971888] ; [120.42971888  36.57028112],0
p2,1,0.009144,6.794394,[78 14] ; [110  47],[69.46184739 22.53815261] ; [118.53815261  38.46184739],0
v4,1,0.012594,6.225279,[90  2] ; [139  17],[84.9516129  7.0483871] ; [144.0483871  11.9516129],0
a7,1,0.012977,6.172245,[70 21] ; [96 60],[61.15789474 29.84210526] ; [104.84210526  51.15789474],0
v1,1,0.01374,6.07126,[48 41] ; [58 96],[38.82304527 50.17695473] ; [67.17695473 86.82304527],0
s7,1,0.026027,4.954231,[39 47] ; [ 47 105],[31.07563025 54.92436975] ; [54.92436975 97.07563025],0
r4,1,0.038073,4.301778,[84  8] ; [129  29],[78.384 13.616] ; [134.616  23.384],0
s8,1,0.038905,4.265026,[36 56] ; [ 42 116],[28.704 63.296] ; [ 49.296 108.704],0
v3,1,0.059667,3.546609,[35 51] ; [ 44 109],[28.42677824 57.57322176] ; [ 50.57322176 102.42677824],0
p12,1,0.062327,3.474364,[ 7 85] ; [  4 152],[ 4.08064516 87.91935484] ; [  6.91935484 149.08064516],0
p10,1,0.071891,3.239318,[70 21] ; [101  52],[63.77459016 27.22540984] ; [107.22540984  45.77459016],0
d5,1,0.073587,3.201143,[66 26] ; [95 62],[59.48594378 32.51405622] ; [101.51405622  55.48594378],0
p9,1,0.09275,2.825979,[74 17] ; [109  43],[68.5308642 22.4691358] ; [114.4691358  37.5308642],0
d1,1,0.103769,2.646639,[36 56] ; [ 46 112],[30.176 61.824] ; [ 51.824 106.176],0
u1,1,0.234711,1.412084,[ 5 87] ; [  4 154],[ 3.312 88.688] ; [  5.688 152.312],0
s5,1,0.269783,1.21785,[24 62] ; [ 33 120],[20.51046025 65.48953975] ; [ 36.48953975 116.51046025],0
n3,1,0.302835,1.061667,[12  3] ; [33 17],[10.38461538  4.61538462] ; [34.61538462 15.38461538],0
b1,1,0.320746,0.985903,[36 56] ; [ 52 106],[32.384 59.616] ; [ 55.616 102.384],0
a8,1,0.359782,0.838653,[ 7 78] ; [ 18 131],[ 9.08119658 75.91880342] ; [ 15.91880342 133.08119658],0
s1,1,0.372022,0.796899,[ 3 88] ; [  9 145],[ 4.45714286 86.54285714] ; [  7.54285714 146.45714286],0
b4,1,0.397174,0.716866,[58 34] ; [91 67],[54.832 37.168] ; [94.168 63.832],0
d2,1,0.467721,0.527354,[23 69] ; [ 33 124],[20.69076305 71.30923695] ; [ 35.30923695 121.69076305],0
p11,1,0.469764,0.522531,[68 24] ; [110  48],[65.504 26.496] ; [112.496  45.504],0
r1,1,0.477064,0.505568,[65 26] ; [106  52],[62.4939759 28.5060241] ; [108.5060241  49.4939759],0
s3,1,0.521113,0.411689,[52 38] ; [83 72],[49.59183673 40.40816327] ; [85.40816327 69.59183673],0
b3,1,0.590195,0.290039,[13 39] ; [24 58],[14.35820896 37.64179104] ; [22.64179104 59.35820896],0
b2,1,0.590195,0.290039,[13 39] ; [24 58],[14.35820896 37.64179104] ; [22.64179104 59.35820896],0
