Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,60.756573,[18 36] ; [117  14],[39.40540541 14.59459459] ; [95.59459459 35.40540541],1
d5,1,0.0,42.720232,[35 19] ; [128   2],[47.83695652  6.16304348] ; [115.16304348  14.83695652],1
d2,1,0.0,41.137341,[11 43] ; [94 37],[30.64864865 23.35135135] ; [74.35135135 56.64864865],1
d4,1,0.0,39.810281,[36 18] ; [128   2],[48.13043478  5.86956522] ; [115.86956522  14.13043478],1
a2,1,0.000114,14.883842,[ 4 50] ; [46 85],[14.59459459 39.40540541] ; [35.40540541 95.59459459],1
a7,1,0.000478,12.199511,[25 28] ; [97 34],[35.14130435 17.85869565] ; [86.85869565 44.14130435],1
u1,1,0.00048,12.191386,[ 3 51] ; [38 93],[11.96756757 42.03243243] ; [ 29.03243243 101.96756757],1
a4,1,0.001032,10.768729,[17 37] ; [76 55],[27.14594595 26.85405405] ; [65.85405405 65.14594595],0
a6,1,0.010388,6.567058,[28 26] ; [93 37],[35.51086957 18.48913043] ; [85.48913043 44.51086957],0
r3,1,0.011291,6.418889,[50  4] ; [130   1],[52.54054054  1.45945946] ; [127.45945946   3.54054054],0
a5,1,0.016934,5.703152,[38 16] ; [112  19],[43.78378378 10.21621622] ; [106.21621622  24.78378378],0
s4,1,0.025366,4.998749,[ 3 51] ; [ 24 107],[ 7.88108108 46.11891892] ; [ 19.11891892 111.88108108],0
p9,1,0.026132,4.947271,[45  9] ; [121   8],[48.98360656  5.01639344] ; [117.01639344  11.98360656],0
r4,1,0.027561,4.855325,[48  6] ; [127   4],[51.08108108  2.91891892] ; [123.91891892   7.08108108],0
b2,1,0.048077,3.907306,[22 16] ; [35 55],[16.921875 21.078125] ; [40.078125 49.921875],0
b3,1,0.048077,3.907306,[22 16] ; [35 55],[16.921875 21.078125] ; [40.078125 49.921875],0
a3,1,0.068603,3.316125,[40 14] ; [111  19],[44.31521739  9.68478261] ; [106.68478261  23.31521739],0
n1,1,0.075927,3.15,[9 6] ; [ 6 14],[6.42857143 8.57142857] ; [ 8.57142857 11.42857143],0
p12,1,0.091539,2.847103,[ 4 50] ; [ 22 108],[ 7.63043478 46.36956522] ; [ 18.36956522 111.63043478],0
n4,1,0.09959,2.712092,[45  9] ; [120  11],[48.16216216  5.83783784] ; [116.83783784  14.16216216],0
p4,1,0.121168,2.402158,[32 22] ; [93 38],[36.48648649 17.51351351] ; [88.51351351 42.48648649],0
r2,1,0.140252,2.175197,[49  5] ; [125   5],[51.06521739  2.93478261] ; [122.93478261   7.06521739],0
p10,1,0.153997,2.032207,[45  9] ; [117  12],[47.80327869  6.19672131] ; [114.19672131  14.80327869],0
v4,1,0.189644,1.720383,[50  4] ; [126   4],[51.65217391  2.34782609] ; [124.34782609   5.65217391],0
p2,1,0.201081,1.634507,[44 10] ; [116  15],[46.7027027  7.2972973] ; [113.2972973  17.7027027],0
p8,1,0.212977,1.551073,[30 24] ; [83 44],[33.71270718 20.28729282] ; [79.28729282 47.71270718],0
p3,1,0.234205,1.415138,[30 24] ; [85 46],[33.56756757 20.43243243] ; [81.43243243 49.56756757],0
u3,1,0.254616,1.297798,[11  3] ; [12  8],[9.47058824 4.52941176] ; [13.52941176  6.47058824],0
u4,1,0.288464,1.126775,[ 1 53] ; [  7 124],[ 2.33513514 51.66486486] ; [  5.66486486 125.33513514],0
