Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,35.948027,[31 38] ; [287  74],[51.02790698 17.97209302] ; [266.97209302  94.02790698],1
n5,1,0.0,33.04366,[30 37] ; [283  77],[49.11241218 17.88758782] ; [263.88758782  96.11241218],1
r4,1,0.0,25.811185,[47 22] ; [327  34],[60.01395349  8.98604651] ; [313.98604651  47.01395349],1
a5,1,0.000236,13.51834,[37 32] ; [272  89],[49.58372093 19.41627907] ; [259.41627907 101.58372093],1
p9,1,0.005222,7.800803,[59 10] ; [341  19],[64.33566434  4.66433566] ; [335.66433566  24.33566434],0
r1,1,0.006346,7.449272,[43 25] ; [283  77],[51.79439252 16.20560748] ; [274.20560748  85.79439252],0
r3,1,0.008144,7.001508,[60  9] ; [342  17],[64.80841121  4.19158879] ; [337.19158879  21.80841121],0
b1,1,0.010081,6.62049,[36 33] ; [129 232],[26.47674419 42.52325581] ; [138.52325581 222.47674419],0
r2,1,0.013868,6.05489,[58  9] ; [339  19],[62.58588235  4.41411765] ; [334.41411765  23.58588235],0
p11,1,0.019088,5.493435,[50 19] ; [304  57],[56.80465116 12.19534884] ; [297.19534884  63.80465116],0
p2,1,0.030593,4.67563,[52 16] ; [312  48],[57.8317757 10.1682243] ; [306.1682243  53.8317757],0
p4,1,0.034401,4.474665,[32 36] ; [219 141],[39.87850467 28.12149533] ; [211.12149533 148.87850467],0
u1,1,0.046396,3.96716,[ 5 64] ; [ 60 301],[10.43023256 58.56976744] ; [ 54.56976744 306.43023256],0
s6,1,0.059249,3.558276,[40 29] ; [247 108],[46.70518868 22.29481132] ; [240.29481132 114.70518868],0
a4,1,0.060843,3.514251,[22 47] ; [159 202],[29.04418605 39.95581395] ; [151.95581395 209.04418605],0
b2,1,0.083703,2.991493,[ 9 32] ; [ 74 132],[13.77732794 27.22267206] ; [ 69.22267206 136.77732794],0
b3,1,0.083703,2.991493,[ 9 32] ; [ 74 132],[13.77732794 27.22267206] ; [ 69.22267206 136.77732794],0
u2,1,0.08873,2.897273,[18  7] ; [57 50],[14.20454545 10.79545455] ; [60.79545455 46.20454545],0
p6,1,0.099323,2.716383,[18 48] ; [136 223],[23.91529412 42.08470588] ; [130.08470588 228.91529412],0
d5,1,0.114748,2.487583,[50 19] ; [291  69],[54.84615385 14.15384615] ; [286.15384615  73.84615385],0
u3,1,0.14481,2.126087,[18  7] ; [60 47],[14.77272727 10.22727273] ; [63.22727273 43.77272727],0
n2,1,0.162658,1.94934,[18  2] ; [59 19],[15.71428571  4.28571429] ; [61.28571429 16.71428571],0
d2,1,0.165352,1.924584,[25 44] ; [163 197],[30.23776224 38.76223776] ; [157.76223776 202.23776224],0
s5,1,0.180439,1.794006,[18 48] ; [125 224],[22.74216867 43.25783133] ; [120.25783133 228.74216867],0
p8,1,0.199604,1.645267,[31 37] ; [193 164],[35.84 32.16] ; [188.16 168.84],0
p3,1,0.216614,1.526664,[27 42] ; [170 190],[31.68531469 37.31468531] ; [165.31468531 194.68531469],0
v4,1,0.239099,1.3859,[61  6] ; [341  19],[63.07728337  3.92271663] ; [338.92271663  21.07728337],0
s8,1,0.257019,1.284741,[24 45] ; [152 209],[28.24186047 40.75813953] ; [147.75813953 213.24186047],0
d1,1,0.265072,1.242072,[33 36] ; [199 162],[37.22790698 31.77209302] ; [194.77209302 166.22790698],0
