Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,52.491148,[113  34] ; [ 7 36],[92.84210526 54.15789474] ; [27.15789474 15.84210526],1
d5,1,0.0,46.805302,[134  13] ; [19 24],[118.37368421  28.62631579] ; [34.62631579  8.37368421],1
a5,1,0.0,30.626598,[121  26] ; [17 26],[106.76842105  40.23157895] ; [31.23157895 11.76842105],1
d2,1,0.000232,13.553796,[77 69] ; [ 9 34],[66.43386243 79.56613757] ; [19.56613757 23.43386243],1
a4,1,0.000821,11.193397,[73 74] ; [ 9 34],[63.44210526 83.55789474] ; [18.55789474 24.44210526],1
a3,1,0.002464,9.167287,[96 51] ; [17 26],[87.42631579 59.57368421] ; [25.57368421 17.42631579],0
s5,1,0.003885,8.33657,[46 95] ; [ 4 37],[ 38.73626374 102.26373626] ; [11.26373626 29.73626374],0
p2,1,0.00814,7.002325,[127  19] ; [30 13],[121.28042328  24.71957672] ; [35.71957672  7.28042328],0
a2,1,0.010053,6.625402,[ 37 110] ; [ 3 40],[ 30.94736842 116.05263158] ; [ 9.05263158 33.94736842],0
p10,1,0.012212,6.279773,[121  25] ; [28 15],[115.1005291  30.8994709] ; [33.8994709  9.1005291],0
b3,1,0.018323,5.564989,[32 47] ; [ 6 28],[26.56637168 52.43362832] ; [11.43362832 22.56637168],0
b2,1,0.018323,5.564989,[32 47] ; [ 6 28],[26.56637168 52.43362832] ; [11.43362832 22.56637168],0
s2,1,0.019691,5.43909,[52 94] ; [ 7 35],[ 45.81914894 100.18085106] ; [13.18085106 28.81914894],0
p8,1,0.033527,4.518667,[98 49] ; [21 22],[92.06842105 54.93157895] ; [26.93157895 16.06842105],0
r1,1,0.070571,3.269681,[116  29] ; [28 14],[111.65775401  33.34224599] ; [32.34224599  9.65775401],0
p1,1,0.075242,3.164802,[ 13 133] ; [ 8 35],[ 16.22222222 129.77777778] ; [ 4.77777778 38.22222222],0
r2,1,0.112072,2.524756,[137   7] ; [38  5],[134.75935829   9.24064171] ; [40.24064171  2.75935829],0
a6,1,0.120862,2.406114,[107  40] ; [26 17],[102.9  44.1] ; [30.1 12.9],0
v1,1,0.130173,2.290438,[83 59] ; [19 23],[78.7173913 63.2826087] ; [23.2826087 18.7173913],0
a7,1,0.184371,1.762034,[113  33] ; [29 14],[109.69312169  36.30687831] ; [32.30687831 10.69312169],0
s1,1,0.186138,1.74792,[  2 145] ; [ 2 41],[  3.09473684 143.90526316] ; [ 0.90526316 42.09473684],0
u2,1,0.198534,1.653129,[27 23] ; [10 16],[24.34210526 25.65789474] ; [12.65789474 13.34210526],0
p9,1,0.206936,1.592734,[122  25] ; [32 11],[119.14736842  27.85263158] ; [34.85263158  8.14736842],0
b5,1,0.212982,1.551042,[80 67] ; [28 15],[83.55789474 63.44210526] ; [24.44210526 18.55789474],0
b4,1,0.28308,1.152244,[92 55] ; [23 20],[88.97368421 58.02631579] ; [26.02631579 16.97368421],0
p7,1,0.309354,1.033431,[106  39] ; [28 15],[103.35106383  41.64893617] ; [30.64893617 12.35106383],0
p6,1,0.316236,1.004451,[56 89] ; [13 30],[53.21808511 91.78191489] ; [15.78191489 27.21808511],0
v2,1,0.36542,0.819179,[84 58] ; [21 20],[81.47540984 60.52459016] ; [23.52459016 17.47540984],0
p12,1,0.366232,0.81641,[  8 138] ; [ 4 39],[  9.26984127 136.73015873] ; [ 2.73015873 40.26984127],0
n1,1,0.397559,0.715697,[ 7 16] ; [1 6],[ 6.13333333 16.86666667] ; [1.86666667 5.13333333],0
s6,1,0.446613,0.579234,[81 62] ; [21 21],[78.84324324 64.15675676] ; [23.15675676 18.84324324],0
a1,1,0.484103,0.489607,[  7 140] ; [ 1 42],[  6.18947368 140.81052632] ; [ 1.81052632 41.18947368],0
u3,1,0.492584,0.470877,[31 19] ; [14 12],[29.60526316 20.39473684] ; [15.39473684 10.60526316],0
s8,1,0.546285,0.364014,[ 41 106] ; [10 33],[ 39.45789474 107.54210526] ; [11.54210526 31.45789474],0
v3,1,0.548836,0.359407,[47 95] ; [16 26],[48.61956522 93.38043478] ; [14.38043478 27.61956522],0
a8,1,0.616523,0.250785,[ 13 117] ; [ 5 34],[ 13.84615385 116.15384615] ; [ 4.15384615 34.84615385],0
p4,1,0.650117,0.205753,[111  36] ; [31 12],[109.86315789  37.13684211] ; [32.13684211 10.86315789],0
p5,1,0.677288,0.173194,[ 17 130] ; [ 4 39],[ 16.24736842 130.75263158] ; [ 4.75263158 38.24736842],0
r4,1,0.677288,0.173194,[130  17] ; [39  4],[130.75263158  16.24736842] ; [38.24736842  4.75263158],0
s4,1,0.708198,0.140083,[ 20 123] ; [ 7 36],[ 20.75806452 122.24193548] ; [ 6.24193548 36.75806452],0
p11,1,0.783923,0.075191,[119  28] ; [34  9],[118.37368421  28.62631579] ; [34.62631579  8.37368421],0
s3,1,0.786518,0.073352,[60 85] ; [16 25],[59.24731183 85.75268817] ; [16.75268817 24.24731183],0
n5,1,0.844574,0.038434,[103  43] ; [31 12],[103.51322751  42.48677249] ; [30.48677249 12.51322751],0
n3,1,0.846922,0.037267,[19  4] ; [6 1],[19.16666667  3.83333333] ; [5.83333333 1.16666667],0
b1,1,0.851669,0.034965,[66 81] ; [20 23],[66.53684211 80.46315789] ; [19.46315789 23.53684211],0
n2,1,0.896446,0.01694,[17  6] ; [5 2],[16.86666667  6.13333333] ; [5.13333333 1.86666667],0
r3,1,0.902353,0.015053,[135  11] ; [40  3],[135.18518519  10.81481481] ; [39.81481481  3.18518519],0
n4,1,0.940118,0.005643,[112  35] ; [33 10],[112.18421053  34.81578947] ; [32.81578947 10.18421053],0
v4,1,0.976849,0.000842,[136  10] ; [40  3],[135.95767196  10.04232804] ; [40.04232804  2.95767196],0
n6,1,0.986801,0.000274,[119  27] ; [35  8],[118.96296296  27.03703704] ; [35.03703704  7.96296296],0
