Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001165,10.544253,[13 17] ; [20  3],[18.67924528 11.32075472] ; [14.32075472  8.67924528],0
p8,1,0.002268,9.319115,[ 4 26] ; [12 11],[ 9.05660377 20.94339623] ; [ 6.94339623 16.05660377],0
n6,1,0.032688,4.562069,[10 20] ; [15  9],[13.88888889 16.11111111] ; [11.11111111 12.88888889],0
n1,1,0.03726,4.338492,[ 1 13] ; [5 7],[ 3.23076923 10.76923077] ; [2.76923077 9.23076923],0
s7,1,0.044025,4.055606,[ 3 24] ; [ 8 15],[ 5.94 21.06] ; [ 5.06 17.94],0
p10,1,0.064655,3.413748,[10 20] ; [13  9],[13.26923077 16.73076923] ; [ 9.73076923 12.26923077],0
d4,1,0.078983,3.085714,[26  4] ; [16  8],[23.33333333  6.66666667] ; [18.66666667  5.33333333],0
s3,1,0.091096,2.854904,[ 9 20] ; [12 10],[11.94117647 17.05882353] ; [ 9.05882353 12.94117647],0
u2,1,0.115582,2.47619,[5 9] ; [8 4],[7. 7.] ; [6. 6.],0
n2,1,0.125695,2.344877,[ 4 10] ; [7 5],[5.92307692 8.07692308] ; [5.07692308 6.92307692],0
p9,1,0.131994,2.268896,[12 18] ; [14  9],[14.71698113 15.28301887] ; [11.28301887 11.71698113],0
v3,1,0.15953,1.978674,[ 7 23] ; [ 2 21],[ 5.09433962 24.90566038] ; [ 3.90566038 19.09433962],0
v2,1,0.216407,1.528036,[ 9 20] ; [11 12],[11.15384615 17.84615385] ; [ 8.84615385 14.15384615],0
s8,1,0.245278,1.35,[ 2 28] ; [ 4 20],[ 3.33333333 26.66666667] ; [ 2.66666667 21.33333333],0
d2,1,0.245278,1.35,[12 18] ; [ 6 18],[10. 20.] ; [ 8. 16.],0
s1,1,0.248189,1.333469,[ 4 26] ; [ 1 23],[ 2.77777778 27.22222222] ; [ 2.22222222 21.77777778],0
n3,1,0.249561,1.325758,[7 7] ; [8 3],[8.4 5.6] ; [6.6 4.4],0
u3,1,0.262871,1.253571,[ 4 10] ; [6 6],[5.38461538 8.61538462] ; [4.61538462 7.38461538],0
p3,1,0.272186,1.205699,[10 19] ; [ 5 19],[ 8.20754717 20.79245283] ; [ 6.79245283 17.20754717],0
b1,1,0.299532,1.076276,[18 12] ; [11 13],[16.11111111 13.88888889] ; [12.88888889 11.11111111],0
d1,1,0.32175,0.981818,[14 16] ; [ 8 16],[12.22222222 17.77777778] ; [ 9.77777778 14.22222222],0
b5,1,0.324824,0.969425,[19 11] ; [12 12],[17.22222222 12.77777778] ; [13.77777778 10.22222222],0
