Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,45.192876,[ 4 49] ; [77 46],[24.39204545 28.60795455] ; [56.60795455 66.39204545],1
d3,1,0.0,25.465125,[24 29] ; [101  21],[37.85714286 15.14285714] ; [87.14285714 34.85714286],1
d4,1,1.7e-05,18.457148,[30 22] ; [107  16],[40.70857143 11.29142857] ; [96.29142857 26.70857143],1
a7,1,0.000769,11.31394,[32 21] ; [103  20],[40.65340909 12.34659091] ; [94.34659091 28.65340909],1
v2,1,0.001281,10.369076,[15 36] ; [66 51],[24.58928571 26.41071429] ; [56.41071429 60.58928571],0
a8,1,0.001401,10.20406,[ 7 42] ; [  2 111],[ 2.72222222 46.27777778] ; [  6.27777778 106.72222222],0
a6,1,0.005969,7.559504,[27 26] ; [89 34],[34.93181818 18.06818182] ; [81.06818182 41.93181818],0
a5,1,0.006682,7.356455,[21 32] ; [76 47],[29.21022727 23.78977273] ; [67.78977273 55.21022727],0
r3,1,0.00881,6.860888,[44  9] ; [116   6],[48.45714286  4.54285714] ; [111.54285714  10.45714286],0
r2,1,0.024757,5.040827,[43 10] ; [113   9],[47.24571429  5.75428571] ; [108.75428571  13.24571429],0
p10,1,0.025299,5.00329,[33 20] ; [95 26],[38.98850575 14.01149425] ; [89.01149425 31.98850575],0
r4,1,0.035594,4.416445,[37 16] ; [103  20],[42.15909091 10.84090909] ; [97.84090909 25.15909091],0
s6,1,0.038374,4.28836,[25 28] ; [78 44],[31.19428571 21.80571429] ; [71.80571429 50.19428571],0
r1,1,0.044345,4.043366,[32 21] ; [92 30],[37.55428571 15.44571429] ; [86.44571429 35.55428571],0
d2,1,0.048626,3.888204,[11 42] ; [44 79],[16.5625 36.4375] ; [38.4375 84.5625],0
u3,1,0.061781,3.48891,[11 14] ; [32 16],[14.7260274 10.2739726] ; [28.2739726 19.7260274],0
p7,1,0.082403,3.016858,[37 14] ; [69 49],[31.98816568 19.01183432] ; [74.01183432 43.98816568],0
b1,1,0.08735,2.92255,[23 30] ; [37 86],[18.06818182 34.93181818] ; [41.93181818 81.06818182],0
p3,1,0.130823,2.282714,[16 37] ; [52 71],[20.47727273 32.52272727] ; [47.52272727 75.47727273],0
