Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,80.987012,[34 80] ; [176  44],[71.67664671 42.32335329] ; [138.32335329  81.67664671],1
a5,1,4e-06,21.439173,[54 61] ; [161  61],[73.36795252 41.63204748] ; [141.63204748  80.36795252],1
a4,1,4.5e-05,16.654995,[25 90] ; [ 98 123],[42.09821429 72.90178571] ; [ 80.90178571 140.09821429],1
s7,1,0.000272,13.255518,[22 85] ; [ 87 125],[36.56112853 70.43887147] ; [ 72.43887147 139.56112853],1
a8,1,0.000356,12.752325,[  2 103] ; [ 31 174],[11.17741935 93.82258065] ; [ 21.82258065 183.17741935],1
n6,1,0.000385,12.604975,[72 43] ; [177  43],[85.47761194 29.52238806] ; [163.52238806  56.47761194],1
p11,1,0.002788,8.941355,[66 49] ; [163  59],[78.14540059 36.85459941] ; [150.85459941  71.14540059],0
d2,1,0.003062,8.769855,[37 78] ; [107 111],[49.72972973 65.27027027] ; [ 94.27027027 123.72972973],0
a2,1,0.004433,8.097406,[ 11 104] ; [ 49 173],[20.47477745 94.52522255] ; [ 39.52522255 182.47477745],0
a3,1,0.008059,7.020233,[60 55] ; [148  73],[71.19047619 43.80952381] ; [136.80952381  84.19047619],0
r1,1,0.01618,5.783215,[72 42] ; [168  54],[81.42857143 32.57142857] ; [158.57142857  63.42857143],0
p10,1,0.016318,5.768313,[67 46] ; [159  61],[76.69069069 36.30930931] ; [149.30930931  70.69069069],0
n2,1,0.034113,4.489033,[24 22] ; [46 18],[29.27272727 16.72727273] ; [40.72727273 23.27272727],0
p3,1,0.03857,4.279699,[26 89] ; [ 74 147],[34.22619048 80.77380952] ; [ 65.77380952 155.22619048],0
b1,1,0.069682,3.290487,[38 77] ; [ 96 126],[45.72700297 69.27299703] ; [ 88.27299703 133.72700297],0
s6,1,0.081212,3.040486,[52 63] ; [121  98],[59.56586826 55.43413174] ; [113.43413174 105.56586826],0
a1,1,0.082303,3.018821,[  2 113] ; [ 13 209],[  5.11869436 109.88130564] ; [  9.88130564 212.11869436],0
n1,1,0.088114,2.908503,[12 34] ; [26 36],[16.18518519 29.81481481] ; [21.81481481 40.18518519],0
d1,1,0.092147,2.836462,[50 65] ; [118 104],[57.32937685 57.67062315] ; [110.67062315 111.32937685],0
s8,1,0.09623,2.766942,[26 89] ; [ 69 152],[32.51488095 82.48511905] ; [ 62.48511905 158.51488095],0
v3,1,0.096778,2.757856,[22 88] ; [ 61 153],[28.17901235 81.82098765] ; [ 54.82098765 159.17901235],0
u1,1,0.098581,2.728353,[  9 106] ; [ 31 191],[ 13.64985163 101.35014837] ; [ 26.35014837 195.64985163],0
p12,1,0.102374,2.668163,[  1 114] ; [  9 213],[  3.41246291 111.58753709] ; [  6.58753709 215.41246291],0
p1,1,0.108133,2.581297,[  3 111] ; [ 15 205],[  6.14371257 107.85628743] ; [ 11.85628743 208.14371257],0
r4,1,0.110659,2.544784,[84 31] ; [179  43],[89.74777448 25.25222552] ; [173.25222552  48.74777448],0
u3,1,0.127482,2.322902,[28 25] ; [29 45],[23.78740157 29.21259843] ; [33.21259843 40.78740157],0
s4,1,0.131201,2.278238,[24 91] ; [ 32 190],[19.10979228 95.89020772] ; [ 36.89020772 185.10979228],0
d5,1,0.135985,2.222819,[81 34] ; [172  49],[86.5922619 28.4077381] ; [166.4077381  54.5922619],0
