Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,57.366898,[72  8] ; [20 48],[49.72972973 30.27027027] ; [42.27027027 25.72972973],1
s5,1,1e-06,23.159662,[36 39] ; [ 7 59],[22.87234043 52.12765957] ; [20.12765957 45.87234043],1
s8,1,8e-06,19.937074,[43 38] ; [12 56],[29.89932886 51.10067114] ; [25.10067114 42.89932886],1
n6,1,3.6e-05,17.073444,[71  9] ; [41 28],[60.13422819 19.86577181] ; [51.86577181 17.13422819],1
s6,1,9.8e-05,15.171554,[58 20] ; [29 39],[46.47945205 31.52054795] ; [40.52054795 27.47945205],1
p2,1,0.000161,14.240483,[64 16] ; [35 34],[53.15436242 26.84563758] ; [45.84563758 23.15436242],1
v4,1,0.000254,13.385832,[75  6] ; [48 21],[66.42 14.58] ; [56.58 12.42],1
s2,1,0.000309,13.012931,[49 32] ; [21 47],[38.05369128 42.94630872] ; [31.94630872 36.05369128],1
p7,1,0.000327,12.907753,[48 30] ; [22 47],[37.14285714 40.85714286] ; [32.85714286 36.14285714],1
r4,1,0.000336,12.859141,[70 11] ; [42 27],[60.48 20.52] ; [51.52 17.48],1
r3,1,0.001064,10.713189,[71  9] ; [46 23],[62.81879195 17.18120805] ; [54.18120805 14.81879195],0
r2,1,0.001662,9.890034,[77  2] ; [55 12],[71.42465753  7.57534247] ; [60.57534247  6.42465753],0
v2,1,0.001747,9.79833,[46 34] ; [22 47],[36.51006711 43.48993289] ; [31.48993289 37.51006711],0
d4,1,0.002009,9.541688,[69 12] ; [43 25],[60.88590604 20.11409396] ; [51.11409396 16.88590604],0
d1,1,0.002336,9.264618,[53 28] ; [28 41],[43.74 37.26] ; [37.26 31.74],0
p6,1,0.003103,8.745604,[36 45] ; [14 52],[27.55102041 53.44897959] ; [22.44897959 43.55102041],0
r1,1,0.012303,6.266687,[66 15] ; [43 25],[59.25503356 21.74496644] ; [49.74496644 18.25503356],0
d5,1,0.019376,5.46729,[68 13] ; [46 22],[61.97315436 19.02684564] ; [52.02684564 15.97315436],0
s7,1,0.01952,5.454296,[43 31] ; [24 39],[36.18978102 37.81021898] ; [30.81021898 32.18978102],0
p4,1,0.02458,5.053246,[43 37] ; [24 44],[36.21621622 43.78378378] ; [30.78378378 37.21621622],0
d2,1,0.02693,4.895267,[51 30] ; [30 37],[44.33108108 36.66891892] ; [36.66891892 30.33108108],0
b1,1,0.035816,4.40586,[39 42] ; [45 24],[45.36 35.64] ; [38.64 30.36],0
d3,1,0.047202,3.938167,[59 22] ; [39 29],[53.27516779 27.72483221] ; [44.72483221 23.27516779],0
u3,1,0.051193,3.801962,[12 10] ; [ 7 19],[ 8.70833333 13.29166667] ; [10.29166667 15.70833333],0
p3,1,0.05695,3.62406,[39 41] ; [23 46],[33.2885906 46.7114094] ; [28.7114094 40.2885906],0
p8,1,0.06047,3.524438,[32 49] ; [17 51],[26.63758389 54.36241611] ; [22.36241611 45.63758389],0
v1,1,0.076897,3.129292,[41 40] ; [25 44],[35.64 45.36] ; [30.36 38.64],0
a1,1,0.078661,3.092357,[ 4 77] ; [ 9 60],[ 7.02 73.98] ; [ 5.98 63.02],0
n2,1,0.092153,2.836364,[18  4] ; [18 12],[15.23076923  6.76923077] ; [20.76923077  9.23076923],0
v3,1,0.094437,2.797074,[35 46] ; [19 45],[30.16551724 50.83448276] ; [23.83448276 40.16551724],0
s3,1,0.12108,2.403301,[46 35] ; [29 37],[41.32653061 39.67346939] ; [33.67346939 32.32653061],0
a5,1,0.172478,1.861277,[60 21] ; [44 25],[56.16 24.84] ; [47.84 21.16],0
n5,1,0.18959,1.720802,[69 12] ; [53 16],[65.88 15.12] ; [56.12 12.88],0
a3,1,0.209853,1.572442,[59 21] ; [43 24],[55.51020408 24.48979592] ; [46.48979592 20.51020408],0
n3,1,0.214905,1.538069,[16  6] ; [15 12],[13.91836735  8.08163265] ; [17.08163265  9.91836735],0
a7,1,0.220858,1.49879,[57 24] ; [42 27],[53.46 27.54] ; [45.54 23.46],0
p12,1,0.23545,1.40763,[ 4 77] ; [ 1 68],[ 2.7 78.3] ; [ 2.3 66.7],0
n1,1,0.237616,1.394683,[10 12] ; [18 11],[12.07843137  9.92156863] ; [15.92156863 13.07843137],0
a6,1,0.290361,1.117948,[51 30] ; [37 31],[47.83892617 33.16107383] ; [40.16107383 27.83892617],0
b4,1,0.370727,0.801225,[47 34] ; [35 34],[44.28 36.72] ; [37.72 31.28],0
u1,1,0.429271,0.624795,[17 64] ; [11 58],[15.12 65.88] ; [12.88 56.12],0
u2,1,0.5259,0.402307,[ 9 13] ; [ 8 17],[ 7.95744681 14.04255319] ; [ 9.04255319 15.95744681],0
p1,1,0.552556,0.352757,[ 6 75] ; [ 7 62],[ 7.02 73.98] ; [ 5.98 63.02],0
a4,1,0.598295,0.277575,[41 40] ; [31 36],[39.40540541 41.59459459] ; [32.59459459 34.40540541],0
p5,1,0.60536,0.266987,[ 9 71] ; [ 6 63],[ 8.05369128 71.94630872] ; [ 6.94630872 62.05369128],0
b2,1,0.697977,0.150585,[15 26] ; [14 29],[14.1547619 26.8452381] ; [14.8452381 28.1547619],0
b3,1,0.697977,0.150585,[15 26] ; [14 29],[14.1547619 26.8452381] ; [14.8452381 28.1547619],0
s4,1,0.794899,0.067577,[13 68] ; [12 56],[13.59060403 67.40939597] ; [11.40939597 56.59060403],0
s1,1,0.808493,0.058743,[ 5 75] ; [ 5 64],[ 5.36912752 74.63087248] ; [ 4.63087248 64.36912752],0
b5,1,0.840978,0.040258,[48 33] ; [42 27],[48.6 32.4] ; [41.4 27.6],0
a2,1,0.856521,0.03269,[21 60] ; [17 52],[20.52 60.48] ; [17.48 51.52],0
a8,1,0.996973,1.4e-05,[10 59] ; [ 9 53],[10.00763359 58.99236641] ; [ 8.99236641 53.00763359],0
