Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.1e-05,19.302466,[24 59] ; [30 13],[35.57142857 47.42857143] ; [18.42857143 24.57142857],1
s8,1,1.1e-05,19.256777,[15 69] ; [24 19],[25.79527559 58.20472441] ; [13.20472441 29.79527559],1
s6,1,0.000176,14.068516,[35 49] ; [33 10],[44.97637795 39.02362205] ; [23.02362205 19.97637795],1
s4,1,0.000183,13.998491,[ 7 77] ; [15 28],[14.5511811 69.4488189] ; [ 7.4488189 35.5511811],1
s5,1,0.000791,11.26262,[12 69] ; [17 23],[19.41322314 61.58677686] ; [ 9.58677686 30.41322314],1
s3,1,0.00151,10.065908,[38 44] ; [32 10],[46.29032258 35.70967742] ; [23.70967742 18.29032258],0
p9,1,0.030367,4.688372,[52 32] ; [34  8],[57.33333333 26.66666667] ; [28.66666667 13.33333333],0
p10,1,0.034059,4.491737,[45 38] ; [31 11],[50.464 32.536] ; [25.536 16.464],0
v1,1,0.040229,4.208189,[31 51] ; [24 18],[36.37096774 45.62903226] ; [18.62903226 23.37096774],0
p6,1,0.057363,3.61204,[14 64] ; [14 28],[18.2 59.8] ; [ 9.8 32.2],0
n2,1,0.064051,3.429263,[18  9] ; [13  1],[20.41463415  6.58536585] ; [10.58536585  3.41463415],0
p7,1,0.070545,3.2703,[34 46] ; [24 16],[38.66666667 41.33333333] ; [19.33333333 20.66666667],0
v4,1,0.071108,3.257254,[68 16] ; [40  3],[71.43307087 12.56692913] ; [36.56692913  6.43307087],0
a4,1,0.096769,2.757999,[34 50] ; [11 32],[29.76377953 54.23622047] ; [15.23622047 27.76377953],0
u2,1,0.111017,2.539683,[19  9] ; [11  1],[21.  7.] ; [9. 3.],0
v2,1,0.135907,2.223695,[36 45] ; [23 16],[39.825 41.175] ; [19.175 19.825],0
p5,1,0.169117,1.890756,[ 3 81] ; [ 4 38],[ 4.66666667 79.33333333] ; [ 2.33333333 39.66666667],0
p1,1,0.180492,1.793566,[ 3 81] ; [ 4 39],[ 4.62992126 79.37007874] ; [ 2.37007874 40.62992126],0
d3,1,0.184569,1.760444,[57 27] ; [34  9],[60.18897638 23.81102362] ; [30.81102362 12.18897638],0
p11,1,0.212988,1.550999,[45 39] ; [28 15],[48.28346457 35.71653543] ; [24.71653543 18.28346457],0
n1,1,0.230804,1.435897,[ 8 18] ; [7 7],[ 9.75 16.25] ; [5.25 8.75],0
b5,1,0.238562,1.389071,[54 30] ; [23 20],[50.92913386 33.07086614] ; [26.07086614 16.92913386],0
a1,1,0.260276,1.267288,[ 6 78] ; [ 1 42],[ 4.62992126 79.37007874] ; [ 2.37007874 40.62992126],0
p3,1,0.322912,0.977116,[27 55] ; [18 25],[29.52 52.48] ; [15.48 27.52],0
p2,1,0.32618,0.964003,[54 28] ; [32 11],[56.416 25.584] ; [29.584 13.416],0
d5,1,0.384132,0.757437,[67 17] ; [37  6],[68.78740157 15.21259843] ; [35.21259843  7.78740157],0
d2,1,0.386436,0.750128,[38 46] ; [16 27],[35.71653543 48.28346457] ; [18.28346457 24.71653543],0
r2,1,0.435442,0.608265,[71 12] ; [38  4],[72.376 10.624] ; [36.624  5.376],0
v3,1,0.458901,0.548575,[19 59] ; [12 27],[20.66666667 57.33333333] ; [10.33333333 28.66666667],0
p8,1,0.474722,0.510965,[27 56] ; [16 25],[28.78225806 54.21774194] ; [14.21774194 26.78225806],0
s1,1,0.49584,0.463828,[ 4 77] ; [ 1 41],[ 3.29268293 77.70731707] ; [ 1.70731707 40.29268293],0
b4,1,0.50758,0.439054,[52 32] ; [24 19],[50.26771654 33.73228346] ; [25.73228346 17.26771654],0
b2,1,0.51596,0.421961,[14 37] ; [ 9 17],[15.23376623 35.76623377] ; [ 7.76623377 18.23376623],0
b3,1,0.51596,0.421961,[14 37] ; [ 9 17],[15.23376623 35.76623377] ; [ 7.76623377 18.23376623],0
r3,1,0.559517,0.340541,[73 11] ; [38  4],[74. 10.] ; [37.  5.],0
a2,1,0.575219,0.314028,[15 69] ; [ 6 37],[13.88976378 70.11023622] ; [ 7.11023622 35.88976378],0
a5,1,0.578202,0.309151,[55 29] ; [26 17],[53.57480315 30.42519685] ; [27.42519685 15.57480315],0
a8,1,0.610946,0.258799,[ 6 74] ; [ 4 35],[ 6.72268908 73.27731092] ; [ 3.27731092 35.72268908],0
b1,1,0.617736,0.249063,[41 43] ; [23 20],[42.33070866 41.66929134] ; [21.66929134 21.33070866],0
u1,1,0.62914,0.233228,[ 8 76] ; [ 3 40],[ 7.27559055 76.72440945] ; [ 3.72440945 39.27559055],0
r1,1,0.657909,0.196073,[61 22] ; [30 13],[59.94444444 23.05555556] ; [31.05555556 11.94444444],0
p4,1,0.670996,0.180439,[33 49] ; [19 24],[34.112 47.888] ; [17.888 25.112],0
p12,1,0.695609,0.15308,[ 3 80] ; [ 1 42],[ 2.63492063 80.36507937] ; [ 1.36507937 41.63492063],0
d1,1,0.719372,0.129095,[48 36] ; [26 17],[48.94488189 35.05511811] ; [25.05511811 17.94488189],0
a3,1,0.723582,0.125086,[56 28] ; [30 13],[56.88188976 27.11811024] ; [29.11811024 13.88188976],0
n3,1,0.786648,0.07326,[16 10] ; [8 6],[15.6 10.4] ; [8.4 5.6],0
n4,1,0.801808,0.063005,[41 43] ; [22 21],[41.66929134 42.33070866] ; [21.33070866 21.66929134],0
a7,1,0.827654,0.047398,[59 25] ; [31 12],[59.52755906 24.47244094] ; [30.47244094 12.52755906],0
n5,1,0.91474,0.011462,[32 51] ; [17 26],[32.27777778 50.72222222] ; [16.72222222 26.27777778],0
a6,1,0.929978,0.007722,[56 28] ; [29 14],[56.22047244 27.77952756] ; [28.77952756 14.22047244],0
r4,1,0.940956,0.005486,[62 22] ; [32 11],[62.17322835 21.82677165] ; [31.82677165 11.17322835],0
