Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000448,12.318778,[25 24] ; [45  9],[33.30097087 15.69902913] ; [36.69902913 17.30097087],1
s7,1,0.001412,10.190212,[22 28] ; [39 13],[29.90196078 20.09803922] ; [31.09803922 20.90196078],0
s8,1,0.003315,8.625469,[18 32] ; [35 19],[25.48076923 24.51923077] ; [27.51923077 26.48076923],0
s3,1,0.007157,7.233108,[28 21] ; [44 10],[34.25242718 14.74757282] ; [37.74757282 16.25242718],0
r4,1,0.007473,7.155615,[38 12] ; [51  3],[42.78846154  7.21153846] ; [46.21153846  7.78846154],0
s6,1,0.008359,6.954885,[38 12] ; [50  3],[42.7184466  7.2815534] ; [45.2815534  7.7184466],0
p9,1,0.012473,6.242296,[38 11] ; [51  3],[42.33980583  6.66019417] ; [46.66019417  7.33980583],0
r2,1,0.017858,5.610073,[41  9] ; [52  2],[44.71153846  5.28846154] ; [48.28846154  5.71153846],0
d2,1,0.025613,4.981961,[16 34] ; [29 25],[21.63461538 28.36538462] ; [23.36538462 30.63461538],0
n2,1,0.033203,4.535291,[8 5] ; [15  1],[10.31034483  2.68965517] ; [12.68965517  3.31034483],0
p5,1,0.036059,4.394321,[ 1 49] ; [ 7 47],[ 3.84615385 46.15384615] ; [ 4.15384615 49.84615385],0
p6,1,0.037117,4.345057,[15 34] ; [27 26],[20.17647059 28.82352941] ; [21.82352941 31.17647059],0
p7,1,0.060511,3.523314,[30 19] ; [40 11],[34.3 14.7] ; [35.7 15.3],0
v3,1,0.063381,3.44663,[ 9 39] ; [19 35],[13.17647059 34.82352941] ; [14.82352941 39.17647059],0
p10,1,0.074166,3.188324,[37 12] ; [48  6],[40.4368932  8.5631068] ; [44.5631068  9.4368932],0
v4,1,0.074976,3.170572,[45  5] ; [53  1],[47.11538462  2.88461538] ; [50.88461538  3.11538462],0
a5,1,0.078828,3.088903,[31 19] ; [42 12],[35.09615385 14.90384615] ; [37.90384615 16.09615385],0
d1,1,0.080704,3.050667,[22 28] ; [33 21],[26.44230769 23.55769231] ; [28.55769231 25.44230769],0
v1,1,0.099491,2.713676,[22 27] ; [33 21],[26.16504854 22.83495146] ; [28.83495146 25.16504854],0
a4,1,0.108485,2.576155,[19 31] ; [29 25],[23.07692308 26.92307692] ; [24.92307692 29.07692308],0
r1,1,0.112657,2.516543,[34 16] ; [44 10],[37.5 12.5] ; [40.5 13.5],0
p12,1,0.112657,2.516543,[ 1 49] ; [ 5 49],[ 2.88461538 47.11538462] ; [ 3.11538462 50.88461538],0
a8,1,0.14098,2.167227,[ 4 43] ; [ 1 50],[ 2.39795918 44.60204082] ; [ 2.60204082 48.39795918],0
b4,1,0.179497,1.801787,[24 26] ; [33 21],[27.40384615 22.59615385] ; [29.59615385 24.40384615],0
v2,1,0.222396,1.488842,[19 31] ; [26 26],[22.05882353 27.94117647] ; [22.94117647 29.05882353],0
n1,1,0.237552,1.395061,[5 8] ; [ 3 13],[3.5862069 9.4137931] ; [ 4.4137931 11.5862069],0
n4,1,0.244246,1.35592,[37 13] ; [45  9],[39.42307692 10.57692308] ; [42.57692308 11.42307692],0
a6,1,0.276161,1.185887,[33 17] ; [30 24],[30.28846154 19.71153846] ; [32.71153846 21.28846154],0
d4,1,0.362958,0.827631,[36 14] ; [43 11],[37.98076923 12.01923077] ; [41.01923077 12.98076923],0
p4,1,0.36675,0.814647,[31 19] ; [38 16],[33.17307692 16.82692308] ; [35.82692308 18.17307692],0
a3,1,0.368444,0.808906,[33 17] ; [40 14],[35.09615385 14.90384615] ; [37.90384615 16.09615385],0
b5,1,0.380542,0.76895,[32 18] ; [30 24],[29.80769231 20.19230769] ; [32.19230769 21.80769231],0
p11,1,0.421147,0.647111,[42  8] ; [42 12],[40.38461538  9.61538462] ; [43.61538462 10.38461538],0
r3,1,0.425375,0.635419,[43  6] ; [49  4],[44.19607843  4.80392157] ; [47.80392157  5.19607843],0
a7,1,0.44797,0.575784,[35 15] ; [34 20],[33.17307692 16.82692308] ; [35.82692308 18.17307692],0
d3,1,0.492136,0.471852,[33 17] ; [39 15],[34.61538462 15.38461538] ; [37.38461538 16.61538462],0
a1,1,0.513147,0.427645,[ 2 48] ; [ 1 53],[ 1.44230769 48.55769231] ; [ 1.55769231 52.44230769],0
n6,1,0.624162,0.240061,[43  6] ; [49  5],[43.76699029  5.23300971] ; [48.23300971  5.76699029],0
d5,1,0.655879,0.198568,[38 12] ; [43 11],[38.94230769 11.05769231] ; [42.05769231 11.94230769],0
u2,1,0.667031,0.185095,[ 6 11] ; [6 8],[ 6.58064516 10.41935484] ; [5.41935484 8.58064516],0
p3,1,0.671586,0.179753,[28 22] ; [28 26],[26.92307692 23.07692308] ; [29.07692308 24.92307692],0
p8,1,0.674279,0.176637,[27 21] ; [32 21],[28.03960396 19.96039604] ; [30.96039604 22.03960396],0
n3,1,0.729571,0.119505,[9 4] ; [12  4],[9.4137931 3.5862069] ; [11.5862069  4.4137931],0
u1,1,0.734458,0.115058,[ 8 42] ; [10 44],[ 8.65384615 41.34615385] ; [ 9.34615385 44.65384615],0
p1,1,0.774718,0.081916,[ 3 47] ; [ 4 50],[ 3.36538462 46.63461538] ; [ 3.63461538 50.36538462],0
a2,1,0.78159,0.076866,[10 40] ; [12 42],[10.57692308 39.42307692] ; [11.42307692 42.57692308],0
b2,1,0.794698,0.067712,[ 5 20] ; [ 5 24],[ 4.62962963 20.37037037] ; [ 5.37037037 23.62962963],0
b3,1,0.794698,0.067712,[ 5 20] ; [ 5 24],[ 4.62962963 20.37037037] ; [ 5.37037037 23.62962963],0
p2,1,0.867077,0.028013,[42  8] ; [46  8],[42.30769231  7.69230769] ; [45.69230769  8.30769231],0
u3,1,0.87046,0.026593,[8 9] ; [7 7],[8.22580645 8.77419355] ; [6.77419355 7.22580645],0
s1,1,0.902365,0.015049,[ 3 46] ; [ 3 51],[ 2.85436893 46.14563107] ; [ 3.14563107 50.85436893],0
b1,1,0.925828,0.008667,[19 31] ; [21 33],[19.23076923 30.76923077] ; [20.76923077 33.23076923],0
