Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,50.680098,[80  3] ; [ 8 16],[68.26168224 14.73831776] ; [19.73831776  4.26168224],1
r4,1,2.7e-05,17.592289,[64 19] ; [ 8 17],[55.33333333 27.66666667] ; [16.66666667  8.33333333],1
p11,1,9.1e-05,15.309541,[73 10] ; [13 12],[66.09259259 16.90740741] ; [19.90740741  5.09259259],1
p2,1,0.000406,12.506437,[71 12] ; [13 12],[64.55555556 18.44444444] ; [19.44444444  5.55555556],1
n5,1,0.00163,9.925306,[64 19] ; [11 14],[57.63888889 25.36111111] ; [17.36111111  7.63888889],0
b1,1,0.002316,9.280936,[28 55] ; [17  8],[34.58333333 48.41666667] ; [10.41666667 14.58333333],0
a7,1,0.004834,7.940543,[56 27] ; [ 9 16],[49.9537037 33.0462963] ; [15.0462963  9.9537037],0
n6,1,0.005439,7.727451,[71 12] ; [15 10],[66.09259259 16.90740741] ; [19.90740741  5.09259259],0
s8,1,0.006818,7.320242,[42 41] ; [ 5 20],[36.12037037 46.87962963] ; [10.87962963 14.12037037],0
n4,1,0.00898,6.826872,[60 23] ; [11 14],[54.56481481 28.43518519] ; [16.43518519  8.56481481],0
r3,1,0.009184,6.786704,[78  5] ; [19  6],[74.5462963  8.4537037] ; [22.4537037  2.5462963],0
a6,1,0.018462,5.551729,[52 31] ; [ 9 16],[46.87962963 36.12037037] ; [14.12037037 10.87962963],0
p8,1,0.036529,4.372242,[42 39] ; [ 7 18],[37.44339623 43.55660377] ; [11.55660377 13.44339623],0
s3,1,0.059323,3.556204,[54 29] ; [11 14],[49.9537037 33.0462963] ; [15.0462963  9.9537037],0
v4,1,0.067562,3.341279,[76  6] ; [20  5],[73.57009346  8.42990654] ; [22.42990654  2.57009346],0
r2,1,0.080267,3.05948,[68 13] ; [17  8],[64.95283019 16.04716981] ; [20.04716981  4.95283019],0
p5,1,0.123911,2.367181,[13 69] ; [ 1 24],[10.72897196 71.27102804] ; [ 3.27102804 21.72897196],0
n3,1,0.149365,2.078721,[14 12] ; [8 2],[15.88888889 10.11111111] ; [6.11111111 3.88888889],0
d5,1,0.154383,2.028397,[62 21] ; [15 10],[59.17592593 23.82407407] ; [17.82407407  7.17592593],0
b4,1,0.15803,1.992976,[56 27] ; [13 12],[53.02777778 29.97222222] ; [15.97222222  9.02777778],0
p7,1,0.182886,1.774014,[51 30] ; [12 13],[48.14150943 32.85849057] ; [14.85849057 10.14150943],0
d1,1,0.199806,1.643788,[42 41] ; [ 9 16],[39.19444444 43.80555556] ; [11.80555556 13.19444444],0
s4,1,0.239076,1.386036,[20 63] ; [ 9 16],[22.28703704 60.71296296] ; [ 6.71296296 18.28703704],0
u3,1,0.255014,1.295627,[14 18] ; [7 4],[15.62790698 16.37209302] ; [5.37209302 5.62790698],0
a1,1,0.272847,1.202377,[ 7 76] ; [ 4 21],[ 8.4537037 74.5462963] ; [ 2.5462963 22.4537037],0
a5,1,0.286441,1.136273,[53 30] ; [13 12],[50.72222222 32.27777778] ; [15.27777778  9.72222222],0
v3,1,0.306324,1.04646,[29 51] ; [ 6 18],[26.92307692 53.07692308] ; [ 8.07692308 15.92307692],0
p6,1,0.316044,1.005248,[32 50] ; [ 7 18],[29.88785047 52.11214953] ; [ 9.11214953 15.88785047],0
b3,1,0.361307,0.833344,[15 37] ; [ 3 14],[13.56521739 38.43478261] ; [ 4.43478261 12.56521739],0
b2,1,0.361307,0.833344,[15 37] ; [ 3 14],[13.56521739 38.43478261] ; [ 4.43478261 12.56521739],0
p12,1,0.371198,0.79965,[ 8 75] ; [ 1 24],[ 6.91666667 76.08333333] ; [ 2.08333333 22.91666667],0
d2,1,0.399429,0.710044,[32 51] ; [12 13],[33.81481481 49.18518519] ; [10.18518519 14.81481481],0
d3,1,0.410857,0.67632,[54 29] ; [14 11],[52.25925926 30.74074074] ; [15.74074074  9.25925926],0
s2,1,0.478005,0.50341,[53 30] ; [14 11],[51.49074074 31.50925926] ; [15.50925926  9.49074074],0
u2,1,0.482096,0.494118,[20 12] ; [5 5],[19.04761905 12.95238095] ; [5.95238095 4.04761905],0
n1,1,0.529368,0.395604,[10 16] ; [5 5],[10.83333333 15.16666667] ; [4.16666667 5.83333333],0
p4,1,0.53282,0.389011,[49 34] ; [13 12],[47.64814815 35.35185185] ; [14.35185185 10.64814815],0
b5,1,0.551898,0.353928,[51 32] ; [17  8],[52.25925926 30.74074074] ; [15.74074074  9.25925926],0
a8,1,0.558935,0.341552,[ 6 73] ; [ 1 23],[ 5.36893204 73.63106796] ; [ 1.63106796 22.36893204],0
p3,1,0.562656,0.335126,[42 41] ; [11 14],[40.73148148 42.26851852] ; [12.26851852 12.73148148],0
p1,1,0.565381,0.330473,[ 6 77] ; [ 1 24],[ 5.37962963 77.62037037] ; [ 1.62037037 23.37962963],0
v1,1,0.604489,0.268278,[42 39] ; [11 13],[40.88571429 40.11428571] ; [12.11428571 11.88571429],0
a3,1,0.625812,0.237783,[51 32] ; [14 11],[49.9537037 33.0462963] ; [15.0462963  9.9537037],0
v2,1,0.652382,0.20291,[37 42] ; [13 12],[37.98076923 41.01923077] ; [12.01923077 12.98076923],0
n2,1,0.667436,0.184615,[19  7] ; [8 2],[19.5  6.5] ; [7.5 2.5],0
s1,1,0.671426,0.179938,[ 2 81] ; [ 1 24],[ 2.30555556 80.69444444] ; [ 0.69444444 24.30555556],0
a2,1,0.680287,0.169803,[ 9 74] ; [ 2 23],[ 8.4537037 74.5462963] ; [ 2.5462963 22.4537037],0
s7,1,0.680439,0.169632,[40 39] ; [11 13],[39.11650485 39.88349515] ; [11.88349515 12.11650485],0
s5,1,0.912095,0.012187,[31 49] ; [ 9 15],[30.76923077 49.23076923] ; [ 9.23076923 14.76923077],0
d4,1,0.936188,0.00641,[67 16] ; [20  5],[66.86111111 16.13888889] ; [20.13888889  4.86111111],0
a4,1,0.949228,0.004055,[26 57] ; [ 8 17],[26.12962963 56.87037037] ; [ 7.87037037 17.12962963],0
