Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.006277,7.469044,[55 13] ; [88  5],[60.39751553  7.60248447] ; [82.60248447 10.39751553],0
r3,1,0.00916,6.791428,[57 11] ; [91  4],[61.74233129  6.25766871] ; [86.25766871  8.74233129],0
b1,1,0.010624,6.527126,[31 37] ; [25 70],[23.36196319 44.63803681] ; [32.63803681 62.36196319],0
p11,1,0.013949,6.044541,[32 36] ; [63 32],[39.63190184 28.36809816] ; [55.36809816 39.63190184],0
p2,1,0.015831,5.821583,[40 27] ; [72 21],[46.9 20.1] ; [65.1 27.9],0
r4,1,0.032888,4.551584,[46 22] ; [78 17],[51.73006135 16.26993865] ; [72.26993865 22.73006135],0
p1,1,0.03391,4.499224,[ 8 60] ; [ 3 90],[ 4.64596273 63.35403727] ; [ 6.35403727 86.64596273],0
r2,1,0.046445,3.965371,[56 12] ; [87  7],[60.02469136  7.97530864] ; [82.97530864 11.02469136],0
u2,1,0.047613,3.923609,[21  9] ; [18 21],[16.95652174 13.04347826] ; [22.04347826 16.95652174],0
s1,1,0.05026,3.832771,[ 6 62] ; [ 2 93],[ 3.33742331 64.66257669] ; [ 4.66257669 90.33742331],0
p7,1,0.055934,3.654012,[27 38] ; [53 40],[32.91139241 32.08860759] ; [47.08860759 45.91139241],0
p9,1,0.076115,3.145968,[40 26] ; [68 24],[45.11392405 20.88607595] ; [62.88607595 29.11392405],0
a7,1,0.10487,2.629878,[45 23] ; [73 21],[49.5308642 18.4691358] ; [68.4691358 25.5308642],0
v1,1,0.105487,2.620558,[29 38] ; [28 63],[24.17088608 42.82911392] ; [32.82911392 58.17088608],0
p10,1,0.146464,2.108701,[37 29] ; [62 30],[41.35443038 24.64556962] ; [57.64556962 34.35443038],0
s8,1,0.220809,1.499108,[21 47] ; [21 73],[17.62962963 50.37037037] ; [24.37037037 69.62962963],0
s6,1,0.269634,1.21861,[33 34] ; [54 39],[36.43125 30.56875] ; [50.56875 42.43125],0
d4,1,0.274056,1.19633,[57 11] ; [73 22],[54.23312883 13.76687117] ; [75.76687117 19.23312883],0
d3,1,0.279278,1.1706,[43 25] ; [67 27],[46.17283951 21.82716049] ; [63.82716049 30.17283951],0
s5,1,0.302635,1.062548,[18 47] ; [33 60],[20.98101266 44.01898734] ; [30.01898734 62.98101266],0
a2,1,0.321392,0.983273,[ 9 59] ; [ 8 87],[ 7.09202454 60.90797546] ; [ 9.90797546 85.09202454],0
p12,1,0.332217,0.940237,[ 1 65] ; [ 4 91],[ 2.04968944 63.95031056] ; [ 2.95031056 92.04968944],0
u3,1,0.344889,0.892175,[21  9] ; [23 16],[19.13043478 10.86956522] ; [24.86956522 14.13043478],0
p6,1,0.345323,0.890571,[11 53] ; [22 72],[13.36708861 50.63291139] ; [19.63291139 74.36708861],0
s7,1,0.417046,0.658625,[19 43] ; [23 70],[16.8 45.2] ; [25.2 67.8],0
v2,1,0.434169,0.611645,[26 36] ; [44 47],[28.36601307 33.63398693] ; [41.63398693 49.36601307],0
s4,1,0.439585,0.597366,[13 55] ; [23 72],[15.01840491 52.98159509] ; [20.98159509 74.01840491],0
a5,1,0.497013,0.461309,[35 33] ; [54 41],[37.12883436 30.87116564] ; [51.87116564 43.12883436],0
b4,1,0.528798,0.396701,[42 26] ; [54 41],[40.04907975 27.95092025] ; [55.95092025 39.04907975],0
p4,1,0.540012,0.375518,[25 42] ; [40 55],[26.88271605 40.11728395] ; [38.11728395 56.88271605],0
n2,1,0.553617,0.350877,[16 11] ; [22 11],[17.1  9.9] ; [20.9 12.1],0
s3,1,0.576306,0.312245,[33 35] ; [41 52],[31.25465839 36.74534161] ; [42.74534161 50.25465839],0
a3,1,0.603235,0.270144,[37 31] ; [55 39],[38.61728395 29.38271605] ; [53.38271605 40.61728395],0
p3,1,0.699658,0.148827,[21 45] ; [33 62],[22.13664596 43.86335404] ; [31.86335404 63.13664596],0
b3,1,0.744654,0.106078,[11 27] ; [10 29],[10.36363636 27.63636364] ; [10.63636364 28.36363636],0
b2,1,0.744654,0.106078,[11 27] ; [10 29],[10.36363636 27.63636364] ; [10.63636364 28.36363636],0
p8,1,0.758385,0.094619,[28 38] ; [38 57],[27.05590062 38.94409938] ; [38.94409938 56.05590062],0
b5,1,0.758845,0.094248,[41 27] ; [55 40],[40.04907975 27.95092025] ; [55.95092025 39.04907975],0
a6,1,0.800683,0.063738,[40 28] ; [54 41],[39.21472393 28.78527607] ; [54.78527607 40.21472393],0
d1,1,0.801481,0.063217,[35 33] ; [47 48],[34.20858896 33.79141104] ; [47.79141104 47.20858896],0
p5,1,0.82505,0.048865,[ 3 63] ; [ 5 89],[ 3.3 62.7] ; [ 4.7 89.3],0
d2,1,0.839303,0.041122,[24 44] ; [35 60],[24.61349693 43.38650307] ; [34.38650307 60.61349693],0
a4,1,0.846642,0.037406,[21 47] ; [28 67],[20.44171779 47.55828221] ; [28.55828221 66.44171779],0
d5,1,0.849303,0.036103,[49 19] ; [69 25],[49.5308642 18.4691358] ; [68.4691358 25.5308642],0
s2,1,0.905608,0.014061,[28 40] ; [40 55],[28.36809816 39.63190184] ; [39.63190184 55.36809816],0
v3,1,0.924268,0.009036,[16 47] ; [22 67],[15.75 47.25] ; [22.25 66.75],0
u1,1,0.927949,0.008177,[ 6 62] ; [ 8 87],[ 5.8404908 62.1595092] ; [ 8.1595092 86.8404908],0
a1,1,0.950173,0.003905,[ 3 65] ; [ 4 91],[ 2.9202454 65.0797546] ; [ 4.0797546 90.9202454],0
r1,1,0.978231,0.000745,[45 22] ; [64 31],[45.08024691 21.91975309] ; [63.91975309 31.08024691],0
n1,1,0.985215,0.000343,[ 8 19] ; [10 24],[ 7.96721311 19.03278689] ; [10.03278689 23.96721311],0
n3,1,1.0,0.0,[18  9] ; [22 11],[18.  9.] ; [22. 11.],0
