Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,40.921092,[ 22 126] ; [45 37],[ 43.11304348 104.88695652] ; [23.88695652 58.11304348],1
p2,1,3e-06,22.120419,[78 70] ; [68 13],[94.3580786 53.6419214] ; [51.6419214 29.3580786],1
s6,1,1.3e-05,19.04796,[ 40 108] ; [46 36],[55.33913043 92.66086957] ; [30.66086957 51.33913043],1
p6,1,6.7e-05,15.890296,[ 17 130] ; [27 54],[ 28.36842105 118.63157895] ; [15.63157895 65.36842105],1
s7,1,0.000338,12.845884,[ 24 119] ; [30 48],[ 34.94117647 108.05882353] ; [19.05882353 58.94117647],1
d5,1,0.000998,10.831603,[101  47] ; [72 10],[111.32173913  36.67826087] ; [61.67826087 20.32173913],1
r3,1,0.00101,10.808568,[115  31] ; [78  4],[123.5877193  22.4122807] ; [69.4122807 12.5877193],0
p5,1,0.001053,10.732506,[  2 146] ; [ 9 73],[  7.07826087 140.92173913] ; [ 3.92173913 78.07826087],0
p9,1,0.002721,8.985489,[84 60] ; [64 18],[94.30088496 49.69911504] ; [53.69911504 28.30088496],0
p10,1,0.00282,8.920275,[76 71] ; [59 23],[86.65938865 60.34061135] ; [48.34061135 33.65938865],0
u1,1,0.004198,8.195981,[ 14 135] ; [19 63],[ 21.28571429 127.71428571] ; [11.71428571 70.28571429],0
d3,1,0.011925,6.322019,[79 68] ; [58 24],[87.94323144 59.05676856] ; [49.05676856 32.94323144],0
n4,1,0.013677,6.079427,[90 58] ; [63 19],[98.45217391 49.54782609] ; [54.54782609 27.45217391],0
v2,1,0.022954,5.171986,[60 84] ; [46 34],[68.14285714 75.85714286] ; [37.85714286 42.14285714],0
r4,1,0.022999,5.168573,[101  48] ; [67 15],[108.36363636  40.63636364] ; [59.63636364 22.36363636],0
s5,1,0.024992,5.024471,[ 21 125] ; [21 58],[ 27.25333333 118.74666667] ; [14.74666667 64.25333333],0
p11,1,0.031926,4.602488,[84 65] ; [58 24],[91.59307359 57.40692641] ; [50.40692641 31.59307359],0
d1,1,0.034719,4.458918,[62 87] ; [46 36],[69.66233766 79.33766234] ; [38.33766234 43.66233766],0
p7,1,0.035889,4.402394,[ 41 106] ; [34 48],[48.1441048 98.8558952] ; [26.8558952 55.1441048],0
a6,1,0.051655,3.786908,[90 59] ; [60 22],[96.75324675 52.24675325] ; [53.24675325 28.75324675],0
s2,1,0.055749,3.659538,[ 14 133] ; [15 67],[ 18.61572052 128.38427948] ; [10.38427948 71.61572052],0
