Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.047335,[24 59] ; [107  54],[44.56147541 38.43852459] ; [86.43852459 74.56147541],1
d5,1,0.0,25.936415,[39 44] ; [128  34],[56.5755102 26.4244898] ; [110.4244898  51.5755102],1
a6,1,1.6e-05,18.59031,[39 44] ; [121  41],[54.20408163 28.79591837] ; [105.79591837  56.20408163],1
d4,1,3.3e-05,17.22088,[45 38] ; [129  33],[58.94693878 24.05306122] ; [115.05306122  46.94693878],1
d1,1,0.000206,13.77763,[21 62] ; [81 81],[34.55510204 48.44489796] ; [67.44489796 94.55510204],1
r3,1,0.00028,13.200825,[59 24] ; [144  17],[69.05327869 13.94672131] ; [133.94672131  27.05327869],1
s2,1,0.001,10.827759,[11 71] ; [ 53 107],[21.68595041 60.31404959] ; [ 42.31404959 117.68595041],0
r4,1,0.004439,8.094801,[54 29] ; [132  30],[63.0122449 19.9877551] ; [122.9877551  39.0122449],0
p4,1,0.005511,7.703516,[24 58] ; [77 84],[34.08230453 47.91769547] ; [66.91769547 94.08230453],0
a3,1,0.006194,7.492854,[34 48] ; [96 64],[44.04958678 37.95041322] ; [85.95041322 74.04958678],0
p10,1,0.006879,7.304391,[42 40] ; [109  49],[51.59166667 30.40833333] ; [99.40833333 58.59166667],0
a2,1,0.008165,6.996876,[ 5 78] ; [ 30 132],[11.85714286 71.14285714] ; [ 23.14285714 138.85714286],0
u3,1,0.009286,6.76696,[17 32] ; [38 26],[23.84955752 25.15044248] ; [31.15044248 32.84955752],0
u1,1,0.010032,6.629158,[ 2 81] ; [ 20 142],[ 7.45306122 75.54693878] ; [ 14.54693878 147.45306122],0
n1,1,0.013486,6.104239,[ 4 25] ; [18 26],[ 8.73972603 20.26027397] ; [13.26027397 30.73972603],0
r2,1,0.014332,5.996741,[65 17] ; [144  15],[71.1120332 10.8879668] ; [137.8879668  21.1120332],0
p2,1,0.017071,5.689043,[50 31] ; [123  38],[57.90495868 23.09504132] ; [115.09504132  45.90495868],0
p9,1,0.017216,5.674225,[48 34] ; [117  42],[56.14107884 25.85892116] ; [108.85892116  50.14107884],0
v4,1,0.018806,5.51942,[65 18] ; [144  17],[71.0942623 11.9057377] ; [137.9057377  23.0942623],0
r1,1,0.019948,5.416415,[43 40] ; [108  53],[51.3647541 31.6352459] ; [99.6352459 61.3647541],0
b5,1,0.029011,4.766984,[44 39] ; [109  53],[51.83265306 31.16734694] ; [101.16734694  60.83265306],0
p8,1,0.048852,3.880438,[26 57] ; [71 89],[33.13168724 49.86831276] ; [63.86831276 96.13168724],0
a5,1,0.05045,3.826448,[42 41] ; [103  59],[49.12244898 33.87755102] ; [95.87755102 66.12244898],0
u2,1,0.110625,2.545264,[19 30] ; [35 30],[23.21052632 25.78947368] ; [30.78947368 34.21052632],0
a1,1,0.117994,2.443745,[ 7 76] ; [  6 156],[ 4.40408163 78.59591837] ; [  8.59591837 153.40408163],0
n6,1,0.174204,1.846389,[55 28] ; [120  41],[59.52868852 23.47131148] ; [115.47131148  45.52868852],0
b1,1,0.227057,1.459201,[40 43] ; [65 97],[35.57142857 47.42857143] ; [69.42857143 92.57142857],0
v1,1,0.235687,1.406207,[23 59] ; [ 57 103],[27.10743802 54.89256198] ; [ 52.89256198 107.10743802],0
n4,1,0.238691,1.388307,[49 34] ; [108  54],[53.1877551 29.8122449] ; [103.8122449  58.1877551],0
s6,1,0.263752,1.248958,[31 48] ; [75 85],[35.0376569 43.9623431] ; [70.9623431 89.0376569],0
p3,1,0.350417,0.871948,[23 59] ; [ 55 107],[26.21311475 55.78688525] ; [ 51.78688525 110.21311475],0
p11,1,0.356936,0.848644,[52 31] ; [111  51],[55.22040816 27.77959184] ; [107.77959184  54.22040816],0
n3,1,0.406034,0.690383,[16 11] ; [31 14],[17.625  9.375] ; [29.375 15.625],0
p5,1,0.464917,0.53403,[ 6 76] ; [  8 152],[ 4.74380165 77.25619835] ; [  9.25619835 150.74380165],0
