Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001172,10.533778,[31 40] ; [23  6],[38.34 32.66] ; [15.66 13.34],0
p5,1,0.005573,7.683548,[ 5 66] ; [ 8 21],[ 9.23 61.77] ; [ 3.77 25.23],0
p7,1,0.007049,7.260412,[35 35] ; [23  6],[41.01010101 28.98989899] ; [16.98989899 12.01010101],0
b3,1,0.008634,6.897007,[ 5 39] ; [ 7 10],[ 8.6557377 35.3442623] ; [ 3.3442623 13.6557377],0
b2,1,0.008634,6.897007,[ 5 39] ; [ 7 10],[ 8.6557377 35.3442623] ; [ 3.3442623 13.6557377],0
p12,1,0.010309,6.580753,[ 2 69] ; [ 5 24],[ 4.97 66.03] ; [ 2.03 26.97],0
p1,1,0.016979,5.698559,[ 5 66] ; [ 7 22],[ 8.52 62.48] ; [ 3.48 25.52],0
s5,1,0.020556,5.364015,[18 52] ; [14 14],[22.85714286 47.14285714] ; [ 9.14285714 18.85714286],0
p3,1,0.028325,4.808159,[27 44] ; [18 11],[31.95 39.05] ; [13.05 15.95],0
p8,1,0.039347,4.245843,[28 43] ; [18 11],[32.66 38.34] ; [13.34 15.66],0
s7,1,0.04624,3.972839,[33 36] ; [19  8],[37.375 31.625] ; [14.625 12.375],0
u2,1,0.04808,3.907204,[15 20] ; [11  4],[18.2 16.8] ; [7.8 7.2],0
n3,1,0.074317,3.185,[17  3] ; [3 3],[15.38461538  4.61538462] ; [4.61538462 1.38461538],0
n2,1,0.074317,3.185,[17  3] ; [3 3],[15.38461538  4.61538462] ; [4.61538462 1.38461538],0
n4,1,0.091182,2.853377,[49 21] ; [25  4],[52.32323232 17.67676768] ; [21.67676768  7.32323232],0
a5,1,0.095054,2.786626,[36 35] ; [20  9],[39.76 31.24] ; [16.24 12.76],0
s2,1,0.109197,2.565809,[33 36] ; [19 10],[36.6122449 32.3877551] ; [15.3877551 13.6122449],0
s4,1,0.114741,2.487679,[21 50] ; [ 4 24],[17.92929293 53.07070707] ; [ 7.07070707 20.92929293],0
n5,1,0.139807,2.180084,[54 17] ; [25  3],[56.65656566 14.34343434] ; [22.34343434  5.65656566],0
d1,1,0.144335,2.131118,[ 1 70] ; [ 2 27],[ 2.13 68.87] ; [ 0.87 28.13],0
p10,1,0.169555,1.886875,[54 16] ; [25  3],[56.42857143 13.57142857] ; [22.57142857  5.42857143],0
d5,1,0.174265,1.845867,[40 31] ; [12 17],[36.92 34.08] ; [15.08 13.92],0
v2,1,0.234978,1.410471,[27 40] ; [15 13],[29.62105263 37.37894737] ; [12.37894737 15.62105263],0
v4,1,0.250188,1.322255,[67  3] ; [26  3],[65.75757576  4.24242424] ; [27.24242424  1.75757576],0
p9,1,0.257504,1.282128,[57 14] ; [26  3],[58.93 12.07] ; [24.07  4.93],0
a2,1,0.283596,1.149777,[ 7 64] ; [ 1 28],[ 5.68 65.32] ; [ 2.32 26.68],0
u1,1,0.344821,0.892424,[ 2 69] ; [ 2 27],[ 2.84 68.16] ; [ 1.16 27.84],0
p2,1,0.373115,0.793265,[55 16] ; [20  9],[53.25 17.75] ; [21.75  7.25],0
