Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,67.851913,[164  62] ; [175 274],[113.50222222 112.49777778] ; [225.49777778 223.50222222],1
s6,1,0.0,57.164717,[194  31] ; [256 192],[150.44576523  74.55423477] ; [299.55423477 148.44576523],1
p5,1,0.0,50.153199,[ 55 172] ; [ 25 423],[ 26.9037037 200.0962963] ; [ 53.0962963 394.9037037],1
s7,1,0.0,33.64134,[142  78] ; [176 258],[106.97247706 113.02752294] ; [211.02752294 222.97247706],1
s3,1,0.0,29.973566,[157  66] ; [215 232],[123.81492537  99.18507463] ; [248.18507463 198.81492537],1
s8,1,4e-06,21.382812,[128  97] ; [172 279],[ 99.85207101 125.14792899] ; [200.14792899 250.85207101],1
p6,1,1.5e-05,18.752327,[109 114] ; [141 304],[ 83.45808383 139.54191617] ; [166.54191617 278.45808383],1
s4,1,3.6e-05,17.072368,[ 52 171] ; [ 50 398],[ 33.89865872 189.10134128] ; [ 68.10134128 379.89865872],1
p7,1,8.2e-05,15.520976,[171  48] ; [276 163],[148.77355623  70.22644377] ; [298.22644377 140.77355623],1
p3,1,0.000142,14.477568,[140  86] ; [209 241],[116.67751479 109.32248521] ; [232.32248521 217.67751479],1
p12,1,0.000261,13.332998,[ 33 194] ; [ 27 419],[ 20.23774146 206.76225854] ; [ 39.76225854 406.23774146],1
p8,1,0.000636,11.667278,[147  76] ; [231 213],[126.37781109  96.62218891] ; [251.62218891 192.37781109],1
p4,1,0.001892,9.651508,[158  67] ; [260 189],[139.54005935  85.45994065] ; [278.45994065 170.54005935],0
v1,1,0.004036,8.267379,[143  82] ; [226 210],[125.60514372  99.39485628] ; [243.39485628 192.60514372],0
n6,1,0.005345,7.758841,[207  19] ; [378  73],[195.28803545  30.71196455] ; [389.71196455  61.28803545],0
b5,1,0.005632,7.664431,[117 111] ; [282 170],[133.78235294  94.21764706] ; [265.21764706 186.78235294],0
p1,1,0.006592,7.381027,[ 28 199] ; [ 28 421],[ 18.80473373 208.19526627] ; [ 37.19526627 411.80473373],0
a5,1,0.007909,7.054041,[183  45] ; [320 132],[168.65294118  59.34705882] ; [334.34705882 117.65294118],0
d1,1,0.012061,6.301867,[149  79] ; [250 202],[133.78235294  94.21764706] ; [265.21764706 186.78235294],0
a1,1,0.016158,5.785555,[ 17 211] ; [ 15 437],[ 10.72941176 217.27058824] ; [ 21.27058824 430.72941176],0
r4,1,0.016345,5.765371,[220   8] ; [414  38],[212.57647059  15.42352941] ; [421.42352941  30.57647059],0
n5,1,0.018111,5.58541,[188  39] ; [335 113],[175.88296296  51.11703704] ; [347.11703704 100.88296296],0
u1,1,0.01911,5.491428,[ 49 179] ; [ 65 387],[ 38.22352941 189.77647059] ; [ 75.77647059 376.22352941],0
p9,1,0.019554,5.451283,[206  17] ; [388  62],[196.82317979  26.17682021] ; [397.17682021  52.82317979],0
n1,1,0.021328,5.299787,[22 22] ; [28 66],[15.94202899 28.05797101] ; [34.05797101 59.94202899],0
d4,1,0.025172,5.012003,[195  30] ; [360  92],[184.4534712  40.5465288] ; [370.5465288  81.4534712],0
s1,1,0.025263,5.005761,[ 10 215] ; [  7 439],[  5.70044709 219.29955291] ; [ 11.29955291 434.70044709],0
a2,1,0.02741,4.864782,[ 63 165] ; [ 91 361],[ 51.63529412 176.36470588] ; [102.36470588 349.63529412],0
a3,1,0.02838,4.804811,[174  53] ; [310 142],[161.80854197  65.19145803] ; [322.19145803 129.80854197],0
a4,1,0.035886,4.402513,[112 116] ; [183 267],[ 99.20353982 128.79646018] ; [195.79646018 254.20353982],0
r1,1,0.038704,4.273808,[195  32] ; [358  93],[185.14896755  41.85103245] ; [367.85103245  83.14896755],0
a6,1,0.059513,3.5509,[146  80] ; [324 128],[156.66666667  69.33333333] ; [313.33333333 138.66666667],0
