Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,136.623693,[238  26] ; [21 60],[198.19130435  65.80869565] ; [60.80869565 20.19130435],1
s6,1,0.0,49.829096,[239  19] ; [49 32],[219.18584071  38.81415929] ; [68.81415929 12.18584071],1
s8,1,0.002114,9.447675,[200  62] ; [47 33],[189.22222222  72.77777778] ; [57.77777778 22.22222222],0
s5,1,0.003702,8.424556,[125 126] ; [25 55],[113.74622356 137.25377644] ; [36.25377644 43.74622356],0
d1,1,0.007271,7.204777,[180  84] ; [42 39],[169.87826087  94.12173913] ; [52.12173913 28.87826087],0
s4,1,0.016631,5.734865,[ 58 205] ; [ 8 72],[ 50.60641399 212.39358601] ; [15.39358601 64.60641399],0
r2,1,0.02719,4.878726,[255   6] ; [74  6],[251.81524927   9.18475073] ; [77.18475073  2.81524927],0
r1,1,0.111581,2.531685,[227  36] ; [64 17],[222.47965116  40.52034884] ; [68.52034884 12.47965116],0
a8,1,0.116499,2.463763,[ 49 195] ; [ 8 60],[ 44.57692308 199.42307692] ; [12.42307692 55.57692308],0
r4,1,0.12681,2.331133,[243  21] ; [70 11],[239.51304348  24.48695652] ; [73.48695652  7.51304348],0
p1,1,0.127864,2.318245,[ 32 231] ; [ 5 76],[ 28.2877907 234.7122093] ; [ 8.7122093 72.2877907],0
b1,1,0.156755,2.005251,[118 146] ; [29 52],[112.48695652 151.51304348] ; [34.51304348 46.48695652],0
b3,1,0.159751,1.976586,[ 75 110] ; [31 30],[ 79.71544715 105.28455285] ; [26.28455285 34.71544715],0
b2,1,0.159751,1.976586,[ 75 110] ; [31 30],[ 79.71544715 105.28455285] ; [26.28455285 34.71544715],0
p7,1,0.162111,1.954419,[185  68] ; [52 28],[180.06306306  72.93693694] ; [56.93693694 23.06306306],0
n4,1,0.186043,1.748677,[243  20] ; [71 10],[240.06395349  22.93604651] ; [73.93604651  7.06395349],0
p5,1,0.193613,1.689912,[ 52 208] ; [11 70],[ 48.03519062 211.96480938] ; [14.96480938 66.03519062],0
p11,1,0.194098,1.686238,[219  45] ; [62 19],[215.02608696  48.97391304] ; [65.97391304 15.02608696],0
d2,1,0.213049,1.550586,[150 112] ; [40 41],[145.13119534 116.86880466] ; [44.86880466 36.13119534],0
v4,1,0.213308,1.548831,[257   6] ; [77  4],[255.35465116   7.64534884] ; [78.64534884  2.35465116],0
d3,1,0.219978,1.504517,[190  72] ; [53 28],[185.61516035  76.38483965] ; [57.38483965 23.61516035],0
d4,1,0.225646,1.468096,[224  37] ; [65 16],[220.55263158  40.44736842] ; [68.44736842 12.55263158],0
s1,1,0.243022,1.36298,[ 15 246] ; [ 2 78],[ 13.01173021 247.98826979] ; [ 3.98826979 76.01173021],0
p9,1,0.265496,1.239871,[241  22] ; [70 10],[238.46355685  24.53644315] ; [72.53644315  7.46355685],0
a3,1,0.312392,1.020535,[220  43] ; [63 17],[216.9941691  46.0058309] ; [66.0058309 13.9941691],0
b5,1,0.326579,0.962415,[150 114] ; [51 30],[153.80869565 110.19130435] ; [47.19130435 33.80869565],0
p8,1,0.346023,0.887989,[157 103] ; [43 36],[153.39233038 106.60766962] ; [46.60766962 32.39233038],0
a4,1,0.409305,0.680819,[136 128] ; [37 43],[132.76744186 131.23255814] ; [40.23255814 39.76744186],0
