Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,32.16025,[2 3] ; [70  1],[4.73684211 0.26315789] ; [67.26315789  3.73684211],1
v4,1,1e-06,24.489796,[2 3] ; [68  2],[4.66666667 0.33333333] ; [65.33333333  4.66666667],1
s1,1,2.1e-05,18.080357,[2 3] ; [ 1 69],[0.2 4.8] ; [ 2.8 67.2],1
s6,1,9.4e-05,15.2478,[1 4] ; [58  8],[4.15492958 0.84507042] ; [54.84507042 11.15492958],1
r1,1,0.000823,11.189484,[1 4] ; [59 12],[3.94736842 1.05263158] ; [56.05263158 14.94736842],1
a7,1,0.015956,5.807728,[1 4] ; [51 20],[3.42105263 1.57894737] ; [48.57894737 22.42105263],0
p9,1,0.048579,3.889835,[3 2] ; [62  7],[4.39189189 0.60810811] ; [60.60810811  8.39189189],0
p10,1,0.048579,3.889835,[3 2] ; [62  7],[4.39189189 0.60810811] ; [60.60810811  8.39189189],0
s5,1,0.06922,3.301417,[1 4] ; [40 25],[2.92857143 2.07142857] ; [38.07142857 26.92857143],0
s8,1,0.075793,3.152881,[1 4] ; [43 28],[2.89473684 2.10526316] ; [41.10526316 29.89473684],0
a3,1,0.076781,3.131751,[2 3] ; [54 17],[3.68421053 1.31578947] ; [52.31578947 18.68421053],0
n6,1,0.093257,2.817232,[3 2] ; [62  9],[4.27631579 0.72368421] ; [60.72368421 10.27631579],0
s3,1,0.118997,2.43047,[2 3] ; [51 19],[3.53333333 1.46666667] ; [49.46666667 20.53333333],0
p2,1,0.282285,1.156056,[3 2] ; [57 14],[3.94736842 1.05263158] ; [56.05263158 14.94736842],0
b5,1,0.29824,1.082046,[2 3] ; [45 26],[3.09210526 1.90789474] ; [43.90789474 27.09210526],0
n5,1,0.327653,0.958151,[3 2] ; [56 15],[3.88157895 1.11842105] ; [55.11842105 15.88157895],0
d1,1,0.331294,0.943833,[2 3] ; [44 27],[3.02631579 1.97368421] ; [42.97368421 28.02631579],0
a5,1,0.422896,0.642254,[3 2] ; [54 17],[3.75 1.25] ; [53.25 17.75],0
s2,1,0.447662,0.576565,[3 2] ; [52 17],[3.71621622 1.28378378] ; [51.28378378 17.71621622],0
d3,1,0.472184,0.516861,[3 2] ; [53 18],[3.68421053 1.31578947] ; [52.31578947 18.68421053],0
p4,1,0.488328,0.480208,[4 1] ; [46 25],[3.28947368 1.71052632] ; [46.71052632 24.28947368],0
v2,1,0.495295,0.465003,[2 3] ; [39 31],[2.73333333 2.26666667] ; [38.26666667 31.73333333],0
v3,1,0.512691,0.428571,[1 4] ; [24 46],[1.66666667 3.33333333] ; [23.33333333 46.66666667],0
n4,1,0.52225,0.409448,[3 2] ; [52 19],[3.61842105 1.38157895] ; [51.38157895 19.61842105],0
d5,1,0.559145,0.341186,[4 1] ; [63  8],[4.40789474 0.59210526] ; [62.59210526  8.40789474],0
s7,1,0.579212,0.30751,[2 2] ; [44 25],[2.52054795 1.47945205] ; [43.47945205 25.52054795],0
a4,1,0.600449,0.274319,[3 2] ; [34 37],[2.43421053 2.56578947] ; [34.56578947 36.43421053],0
p7,1,0.608769,0.261972,[4 1] ; [47 21],[3.49315068 1.50684932] ; [47.50684932 20.49315068],0
n2,1,0.61209,0.257143,[2 1] ; [12  3],[2.33333333 0.66666667] ; [11.66666667  3.33333333],0
d2,1,0.68772,0.161565,[2 3] ; [35 36],[2.43421053 2.56578947] ; [34.56578947 36.43421053],0
p11,1,0.789365,0.071362,[4 1] ; [53 18],[3.75 1.25] ; [53.25 17.75],0
n3,1,0.828812,0.046753,[2 1] ; [9 6],[1.83333333 1.16666667] ; [9.16666667 5.83333333],0
p6,1,0.830511,0.045816,[2 3] ; [31 38],[2.22972973 2.77027027] ; [30.77027027 38.22972973],0
u2,1,0.891305,0.018674,[1 2] ; [ 5 12],[0.9 2.1] ; [ 5.1 11.9],0
p8,1,0.90799,0.013357,[3 2] ; [39 29],[2.87671233 2.12328767] ; [39.12328767 28.87671233],0
a6,1,0.921419,0.009731,[3 2] ; [41 30],[2.89473684 2.10526316] ; [41.10526316 29.89473684],0
d4,1,0.924927,0.008879,[4 1] ; [58 13],[4.07894737 0.92105263] ; [57.92105263 13.07894737],0
u3,1,0.94766,0.004309,[2 1] ; [11  6],[1.95 1.05] ; [11.05  5.95],0
