Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,74.03198,[ 46 185] ; [63 26],[ 78.684375 152.315625] ; [30.315625 58.684375],1
s6,1,0.0,45.512394,[ 96 143] ; [77 18],[123.79341317 115.20658683] ; [49.20658683 45.79341317],1
s2,1,0.0,30.938938,[ 66 174] ; [57 38],[ 88.11940299 151.88059701] ; [34.88059701 60.11940299],1
s3,1,2e-06,22.475142,[ 94 143] ; [65 30],[113.50301205 123.49698795] ; [45.49698795 49.50301205],1
p10,1,6.5e-05,15.947308,[146  91] ; [80 15],[161.3313253  75.6686747] ; [64.6686747 30.3313253],1
r4,1,0.000169,14.147551,[176  66] ; [87  8],[188.86053412  53.13946588] ; [74.13946588 20.86053412],1
d1,1,0.000956,10.910482,[107 135] ; [61 34],[120.64094955 121.35905045] ; [47.35905045 47.64094955],1
r1,1,0.001129,10.603188,[160  81] ; [80 15],[172.14285714  68.85714286] ; [67.85714286 27.14285714],0
a2,1,0.001412,10.18972,[ 33 209] ; [27 68],[ 43.08605341 198.91394659] ; [16.91394659 78.08605341],0
v3,1,0.002536,9.114725,[ 50 184] ; [34 56],[ 60.66666667 173.33333333] ; [23.33333333 66.66666667],0
p9,1,0.002591,9.075116,[150  84] ; [77 18],[161.45288754  72.54711246] ; [65.54711246 29.45288754],0
a3,1,0.002929,8.850865,[138 103] ; [71 24],[149.9077381  91.0922619] ; [59.0922619 35.9077381],0
p12,1,0.002933,8.848651,[  3 238] ; [ 7 88],[  7.17261905 233.82738095] ; [ 2.82738095 92.17261905],0
p4,1,0.003278,8.64616,[ 79 159] ; [48 47],[ 90.76876877 147.23123123] ; [36.23123123 58.76876877],0
u1,1,0.003835,8.360319,[ 21 221] ; [19 76],[ 28.72403561 213.27596439] ; [11.27596439 83.72403561],0
n6,1,0.003944,8.309419,[168  72] ; [81 14],[178.3880597  61.6119403] ; [70.6119403 24.3880597],0
p3,1,0.007821,7.074061,[ 61 180] ; [38 57],[ 71.00892857 169.99107143] ; [27.99107143 67.00892857],0
v4,1,0.008832,6.856426,[201  38] ; [90  5],[208.23053892  30.76946108] ; [82.76946108 12.23053892],0
r3,1,0.009133,6.796616,[202  38] ; [90  5],[209.19402985  30.80597015] ; [82.80597015 12.19402985],0
s5,1,0.021674,5.271764,[ 46 191] ; [29 64],[ 53.86363636 183.13636364] ; [21.13636364 71.86363636],0
p2,1,0.022493,5.207264,[154  87] ; [73 22],[162.81845238  78.18154762] ; [64.18154762 30.81845238],0
p11,1,0.028449,4.800666,[156  86] ; [73 22],[164.44510386  77.55489614] ; [64.55489614 30.44510386],0
d2,1,0.028902,4.773449,[ 94 144] ; [50 45],[102.91891892 135.08108108] ; [41.08108108 53.91891892],0
a5,1,0.029161,4.758057,[145  97] ; [69 26],[153.6735905  88.3264095] ; [60.3264095 34.6735905],0
u2,1,0.033568,4.516553,[43 58] ; [16  8],[47.672 53.328] ; [11.328 12.672],0
p5,1,0.037563,4.324707,[  6 234] ; [ 7 88],[  9.31343284 230.68656716] ; [ 3.68656716 91.31343284],0
p7,1,0.043091,4.091813,[ 95 140] ; [50 45],[103.25757576 131.74242424] ; [41.74242424 53.25757576],0
a7,1,0.052332,3.765113,[159  82] ; [73 22],[166.4047619  74.5952381] ; [65.5952381 29.4047619],0
u3,1,0.058976,3.565958,[42 60] ; [15  9],[46.14285714 55.85714286] ; [10.85714286 13.14285714],0
d5,1,0.069278,3.300042,[175  66] ; [78 17],[181.4672619  59.5327381] ; [71.5327381 23.4672619],0
v2,1,0.071403,3.250468,[ 86 144] ; [44 47],[ 93.14641745 136.85358255] ; [36.85358255 54.14641745],0
n5,1,0.077797,3.110338,[143  96] ; [66 28],[150.003003  88.996997] ; [58.996997 35.003003],0
n4,1,0.09623,2.766942,[152  89] ; [69 26],[158.51488095  82.48511905] ; [62.48511905 32.51488095],0
b3,1,0.126754,2.331818,[ 30 102] ; [19 38],[34.22222222 97.77777778] ; [14.77777778 42.22222222],0
b2,1,0.126754,2.331818,[ 30 102] ; [19 38],[34.22222222 97.77777778] ; [14.77777778 42.22222222],0
p8,1,0.127694,2.320323,[ 78 161] ; [39 55],[ 83.97297297 155.02702703] ; [33.02702703 60.97297297],0
b5,1,0.153492,2.037203,[138 104] ; [46 49],[132.1305638 109.8694362] ; [51.8694362 43.1305638],0
a6,1,0.159105,1.982711,[153  88] ; [68 27],[158.51488095  82.48511905] ; [62.48511905 32.51488095],0
r2,1,0.237044,1.39809,[204  34] ; [86  9],[207.26726727  30.73273273] ; [82.73273273 12.26726727],0
p1,1,0.254876,1.296379,[ 15 224] ; [ 3 92],[ 12.88023952 226.11976048] ; [ 5.11976048 89.88023952],0
d3,1,0.442432,0.589966,[149  92] ; [63 32],[152.05952381  88.94047619] ; [59.94047619 35.05952381],0
s1,1,0.472963,0.515046,[ 12 228] ; [ 3 91],[ 10.77844311 229.22155689] ; [ 4.22155689 89.77844311],0
d4,1,0.480817,0.497011,[180  59] ; [75 20],[182.47005988  56.52994012] ; [72.52994012 22.47005988],0
u4,1,0.491715,0.472771,[  1 241] ; [ 1 94],[  1.43620178 240.56379822] ; [ 0.56379822 94.43620178],0
b4,1,0.536955,0.381213,[144  98] ; [60 35],[146.4925816  95.5074184] ; [57.5074184 37.4925816],0
b1,1,0.536955,0.381213,[ 98 144] ; [35 60],[ 95.5074184 146.4925816] ; [37.4925816 57.5074184],0
n2,1,0.544376,0.367488,[48 30] ; [21 10],[49.37614679 28.62385321] ; [19.62385321 11.37614679],0
a4,1,0.576104,0.312576,[ 86 155] ; [37 58],[ 88.22321429 152.77678571] ; [34.77678571 60.22321429],0
n1,1,0.776915,0.080283,[26 51] ; [11 19],[26.62616822 50.37383178] ; [10.37383178 19.62616822],0
a1,1,0.893291,0.017994,[ 11 231] ; [ 4 91],[ 10.77151335 231.22848665] ; [ 4.22848665 90.77151335],0
a8,1,0.914716,0.011469,[ 24 199] ; [ 9 78],[ 23.73870968 199.26129032] ; [ 9.26129032 77.73870968],0
s4,1,0.956794,0.002935,[ 40 201] ; [16 79],[ 40.16666667 200.83333333] ; [15.83333333 79.16666667],0
n3,1,0.986538,0.000285,[48 28] ; [19 11],[48.03773585 27.96226415] ; [18.96226415 11.03773585],0
