Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,39.562169,[22 50] ; [42  5],[38.72268908 33.27731092] ; [25.27731092 21.72268908],1
d5,1,0.0,37.210624,[27 45] ; [44  3],[42.95798319 29.04201681] ; [28.04201681 18.95798319],1
d4,1,0.0,31.437714,[32 40] ; [43  2],[46.15384615 25.84615385] ; [28.84615385 16.15384615],1
d2,1,0.0,29.426257,[19 53] ; [35 10],[33.23076923 38.76923077] ; [20.76923077 24.23076923],1
a4,1,1.4e-05,18.813121,[18 54] ; [30 16],[29.28813559 42.71186441] ; [18.71186441 27.28813559],1
a5,1,5.5e-05,16.265795,[28 44] ; [36 11],[38.72268908 33.27731092] ; [25.27731092 21.72268908],1
a2,1,9.4e-05,15.244238,[ 3 69] ; [14 33],[10.28571429 61.71428571] ; [ 6.71428571 40.28571429],1
a3,1,0.000253,13.391736,[33 37] ; [38  9],[42.47863248 27.52136752] ; [28.52136752 18.47863248],1
u1,1,0.000641,11.653035,[ 1 71] ; [ 9 38],[ 6.05042017 65.94957983] ; [ 3.94957983 43.05042017],1
a6,1,0.001658,9.893921,[36 36] ; [37 10],[44.16806723 27.83193277] ; [28.83193277 18.16806723],0
a7,1,0.018,5.596164,[32 39] ; [31 15],[38.23076923 32.76923077] ; [24.76923077 21.23076923],0
u3,1,0.018603,5.538462,[10 29] ; [6 3],[13. 26.] ; [3. 6.],0
v2,1,0.055784,3.658492,[19 51] ; [20 25],[23.73913043 46.26086957] ; [15.26086957 29.73913043],0
r2,1,0.068348,3.322263,[53 18] ; [39  5],[56.8 14.2] ; [35.2  8.8],0
s3,1,0.075369,3.16204,[21 50] ; [ 7 39],[16.99145299 54.00854701] ; [11.00854701 34.99145299],0
p8,1,0.085453,2.958009,[12 59] ; [14 32],[15.77777778 55.22222222] ; [10.22222222 35.77777778],0
s7,1,0.125361,2.349024,[ 6 61] ; [ 8 34],[ 8.60550459 58.39449541] ; [ 5.39449541 36.60550459],0
s8,1,0.159203,1.981783,[ 5 67] ; [ 7 40],[ 7.2605042 64.7394958] ; [ 4.7394958 42.2605042],0
u2,1,0.162513,1.950688,[14 25] ; [5 3],[15.76595745 23.23404255] ; [3.23404255 4.76595745],0
p1,1,0.174925,1.840224,[ 3 68] ; [ 5 42],[ 4.81355932 66.18644068] ; [ 3.18644068 43.81355932],0
n2,1,0.181681,1.783822,[18 10] ; [11 13],[15.61538462 12.38461538] ; [13.38461538 10.61538462],0
n6,1,0.189522,1.721326,[36 35] ; [29 17],[39.44444444 31.55555556] ; [25.55555556 20.44444444],0
a8,1,0.214526,1.540616,[ 8 60] ; [ 2 40],[ 6.18181818 61.81818182] ; [ 3.81818182 38.18181818],0
a1,1,0.270207,1.215696,[ 7 65] ; [ 2 45],[ 5.44537815 66.55462185] ; [ 3.55462185 43.44537815],0
n3,1,0.270822,1.212581,[17  9] ; [12 12],[15.08 10.92] ; [13.92 10.08],0
s2,1,0.294687,1.098082,[ 9 63] ; [ 3 43],[ 7.3220339 64.6779661] ; [ 4.6779661 41.3220339],0
r1,1,0.309151,1.034298,[38 33] ; [29 17],[40.65811966 30.34188034] ; [26.34188034 19.65811966],0
r3,1,0.348031,0.880622,[50 21] ; [36 10],[52.18803419 18.81196581] ; [33.81196581 12.18803419],0
p2,1,0.351923,0.86651,[43 29] ; [24 23],[40.53781513 31.46218487] ; [26.46218487 20.53781513],0
v4,1,0.436564,0.605296,[51 20] ; [36 10],[52.79487179 18.20512821] ; [34.20512821 11.79487179],0
n1,1,0.460944,0.5436,[10 18] ; [ 6 17],[ 8.78431373 19.21568627] ; [ 7.21568627 15.78431373],0
b2,1,0.488074,0.480769,[17 28] ; [ 9 21],[15.6 29.4] ; [10.4 19.6],0
b3,1,0.488074,0.480769,[17 28] ; [ 9 21],[15.6 29.4] ; [10.4 19.6],0
n4,1,0.50873,0.436678,[41 30] ; [30 17],[42.72033898 28.27966102] ; [28.27966102 18.72033898],0
n5,1,0.523299,0.407386,[32 39] ; [24 23],[33.69491525 37.30508475] ; [22.30508475 24.69491525],0
p4,1,0.571573,0.320058,[17 55] ; [13 33],[18.30508475 53.69491525] ; [11.69491525 34.30508475],0
p7,1,0.610239,0.259827,[29 42] ; [17 30],[27.6779661 43.3220339] ; [18.3220339 28.6779661],0
s4,1,0.694057,0.154728,[ 6 66] ; [ 3 44],[ 5.44537815 66.55462185] ; [ 3.55462185 43.44537815],0
b4,1,0.724882,0.123863,[39 33] ; [27 20],[39.93277311 32.06722689] ; [26.06722689 20.93277311],0
v3,1,0.823822,0.049565,[15 54] ; [ 9 36],[14.52631579 54.47368421] ; [ 9.47368421 35.52631579],0
p3,1,0.831135,0.045474,[16 56] ; [11 35],[16.47457627 55.52542373] ; [10.52542373 35.47457627],0
b5,1,0.838878,0.041343,[40 32] ; [27 20],[40.53781513 31.46218487] ; [26.46218487 20.53781513],0
p6,1,0.875812,0.024424,[14 57] ; [ 9 34],[14.3245614 56.6754386] ; [ 8.6754386 34.3245614],0
b1,1,0.916928,0.010879,[33 39] ; [22 25],[33.27731092 38.72268908] ; [21.72268908 25.27731092],0
p11,1,0.916928,0.010879,[33 39] ; [22 25],[33.27731092 38.72268908] ; [21.72268908 25.27731092],0
s5,1,0.921964,0.009596,[ 5 65] ; [ 3 42],[ 4.86956522 65.13043478] ; [ 3.13043478 41.86956522],0
s1,1,0.937996,0.006051,[ 5 66] ; [ 3 42],[ 4.89655172 66.10344828] ; [ 3.10344828 41.89655172],0
r4,1,0.948396,0.004189,[44 28] ; [29 18],[44.16806723 27.83193277] ; [28.83193277 18.16806723],0
p9,1,0.965312,0.001891,[21 51] ; [13 31],[21.10344828 50.89655172] ; [12.89655172 31.10344828],0
v1,1,0.991395,0.000116,[20 51] ; [13 33],[20.02564103 50.97435897] ; [12.97435897 33.02564103],0
