Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001831,9.711712,[12 48] ; [24 26],[19.63636364 40.36363636] ; [16.36363636 33.63636364],0
d4,1,0.003649,8.450548,[19 40] ; [30 20],[26.52293578 32.47706422] ; [22.47706422 27.52293578],0
r3,1,0.004075,8.25,[42 18] ; [46  4],[48. 12.] ; [40. 10.],0
p11,1,0.011538,6.380482,[33 27] ; [39 11],[39.27272727 20.72727273] ; [32.72727273 17.27272727],0
s6,1,0.014374,5.99165,[21 38] ; [29 20],[27.31481481 31.68518519] ; [22.68518519 26.31481481],0
v4,1,0.015061,5.909377,[43 15] ; [46  4],[47.7962963 10.2037037] ; [41.2037037  8.7962963],0
d2,1,0.018844,5.515905,[15 45] ; [ 4 46],[10.36363636 49.63636364] ; [ 8.63636364 41.36363636],0
n3,1,0.021186,5.311408,[11 12] ; [12  2],[14.2972973  8.7027027] ; [8.7027027 5.2972973],0
r4,1,0.021875,5.255688,[33 27] ; [38 12],[38.72727273 21.27272727] ; [32.27272727 17.72727273],0
v3,1,0.040234,4.20799,[ 8 50] ; [15 35],[12.35185185 45.64814815] ; [10.64814815 39.35185185],0
b1,1,0.0448,4.026144,[28 32] ; [14 36],[22.90909091 37.09090909] ; [19.09090909 30.90909091],0
p10,1,0.056949,3.624079,[29 30] ; [33 16],[33.87037037 25.12962963] ; [28.12962963 20.87037037],0
n2,1,0.065817,3.384389,[13 10] ; [12  2],[15.54054054  7.45945946] ; [9.45945946 4.54054054],0
r2,1,0.07661,3.1354,[44 15] ; [44  6],[47.63302752 11.36697248] ; [40.36697248  9.63302752],0
p6,1,0.104363,2.637577,[11 47] ; [16 33],[14.63551402 43.36448598] ; [12.36448598 36.63551402],0
v2,1,0.121304,2.4004,[13 40] ; [19 30],[16.62745098 36.37254902] ; [15.37254902 33.62745098],0
n5,1,0.123149,2.376804,[41 18] ; [27 22],[37.14814815 21.85185185] ; [30.85185185 18.14814815],0
r1,1,0.125551,2.346667,[26 34] ; [29 21],[30. 30.] ; [25. 25.],0
a3,1,0.132744,2.260118,[16 43] ; [20 29],[19.66666667 39.33333333] ; [16.33333333 32.66666667],0
s2,1,0.154197,2.030235,[16 43] ; [20 30],[19.48623853 39.51376147] ; [16.51376147 33.48623853],0
p7,1,0.155532,2.017141,[29 30] ; [29 17],[32.59047619 26.40952381] ; [25.40952381 20.59047619],0
n6,1,0.21,1.571429,[39 21] ; [38 12],[42. 18.] ; [35. 15.],0
a1,1,0.242003,1.368889,[ 4 56] ; [ 1 49],[ 2.72727273 57.27272727] ; [ 2.27272727 47.72727273],0
p12,1,0.250821,1.318723,[ 4 56] ; [ 1 48],[ 2.75229358 57.24770642] ; [ 2.24770642 46.75229358],0
p9,1,0.256344,1.288394,[36 23] ; [35 14],[38.78703704 20.21296296] ; [32.21296296 16.78703704],0
p2,1,0.274974,1.191766,[36 24] ; [35 15],[38.72727273 21.27272727] ; [32.27272727 17.72727273],0
s7,1,0.312632,1.019524,[12 46] ; [14 34],[14.22641509 43.77358491] ; [11.77358491 36.22641509],0
a6,1,0.335435,0.927803,[21 39] ; [22 28],[23.45454545 36.54545455] ; [19.54545455 30.45454545],0
b4,1,0.364643,0.821839,[34 26] ; [24 26],[31.63636364 28.36363636] ; [26.36363636 23.63636364],0
u2,1,0.389307,0.741104,[19 25] ; [15 13],[20.77777778 23.22222222] ; [13.22222222 14.77777778],0
n1,1,0.442703,0.589266,[ 7 16] ; [6 8],[ 8.08108108 14.91891892] ; [4.91891892 9.08108108],0
s3,1,0.456741,0.553868,[26 32] ; [25 23],[27.90566038 30.09433962] ; [23.09433962 24.90566038],0
s5,1,0.523082,0.407813,[11 46] ; [ 7 41],[ 9.77142857 47.22857143] ; [ 8.22857143 39.77142857],0
p8,1,0.55544,0.347661,[20 40] ; [19 30],[21.46788991 38.53211009] ; [17.53211009 31.46788991],0
p3,1,0.57584,0.313008,[14 46] ; [14 36],[15.27272727 44.72727273] ; [12.72727273 37.27272727],0
s8,1,0.594267,0.28373,[13 47] ; [13 37],[14.18181818 45.81818182] ; [11.81818182 38.18181818],0
