Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8.3e-05,15.492792,[41  5] ; [22 21],[32.56179775 13.43820225] ; [30.43820225 12.56179775],1
s6,1,0.32125,0.983851,[31 15] ; [24 18],[28.75 17.25] ; [26.25 15.75],0
s3,1,0.321295,0.983668,[23 23] ; [26 17],[25.3258427 20.6741573] ; [23.6741573 19.3258427],0
u2,1,0.332216,0.940241,[11 10] ; [5 9],[ 9.6 11.4] ; [6.4 7.6],0
a3,1,0.3433,0.89807,[26 21] ; [28 15],[28.2 18.8] ; [25.8 17.2],0
r3,1,0.411816,0.673553,[43  4] ; [37  6],[41.77777778  5.22222222] ; [38.22222222  4.77777778],0
a2,1,0.411816,0.673553,[ 4 43] ; [ 6 37],[ 5.22222222 41.77777778] ; [ 4.77777778 38.22222222],0
v2,1,0.423156,0.641534,[23 24] ; [17 25],[21.12359551 25.87640449] ; [18.87640449 23.12359551],0
s7,1,0.443071,0.588317,[24 21] ; [18 22],[22.23529412 22.76470588] ; [19.76470588 20.23529412],0
r2,1,0.450841,0.568538,[36  9] ; [37  6],[37.32954545  7.67045455] ; [35.67045455  7.32954545],0
d4,1,0.464718,0.534508,[37 10] ; [31 12],[35.51111111 11.48888889] ; [32.48888889 10.51111111],0
b4,1,0.486701,0.483811,[25 22] ; [26 17],[26.63333333 20.36666667] ; [24.36666667 18.63333333],0
s2,1,0.526681,0.400792,[22 25] ; [23 20],[23.5 23.5] ; [21.5 21.5],0
v1,1,0.565719,0.329898,[24 23] ; [24 18],[25.34831461 21.65168539] ; [22.65168539 19.34831461],0
a6,1,0.570658,0.321583,[29 18] ; [24 19],[27.67777778 19.32222222] ; [25.32222222 17.67777778],0
a7,1,0.589135,0.291698,[31 16] ; [26 17],[29.76666667 17.23333333] ; [27.23333333 15.76666667],0
a5,1,0.589135,0.291698,[31 16] ; [26 17],[29.76666667 17.23333333] ; [27.23333333 15.76666667],0
r4,1,0.597515,0.27876,[32 15] ; [27 16],[30.81111111 16.18888889] ; [28.18888889 14.81111111],0
s8,1,0.621506,0.243756,[21 26] ; [17 26],[19.84444444 27.15555556] ; [18.15555556 24.84444444],0
p9,1,0.637019,0.222662,[40  7] ; [35  8],[39.16666667  7.83333333] ; [35.83333333  7.16666667],0
s5,1,0.668929,0.182857,[14 29] ; [11 28],[13.1097561 29.8902439] ; [11.8902439 27.1097561],0
p1,1,0.688342,0.160886,[ 8 39] ; [ 6 37],[ 7.31111111 39.68888889] ; [ 6.68888889 36.31111111],0
d1,1,0.692994,0.155863,[21 26] ; [21 22],[21.93333333 25.06666667] ; [20.06666667 22.93333333],0
d3,1,0.718254,0.130172,[28 19] ; [24 19],[27.15555556 19.84444444] ; [24.84444444 18.15555556],0
s1,1,0.720141,0.128358,[ 3 44] ; [ 2 41],[ 2.61111111 44.38888889] ; [ 2.38888889 40.61111111],0
s4,1,0.751592,0.100198,[10 37] ; [ 8 35],[ 9.4 37.6] ; [ 8.6 34.4],0
b2,1,0.779652,0.078273,[10 19] ; [ 9 20],[ 9.5 19.5] ; [ 9.5 19.5],0
b3,1,0.779652,0.078273,[10 19] ; [ 9 20],[ 9.5 19.5] ; [ 9.5 19.5],0
a8,1,0.839717,0.040907,[ 4 42] ; [ 3 37],[ 3.74418605 42.25581395] ; [ 3.25581395 36.74418605],0
u3,1,0.921972,0.009594,[ 9 11] ; [7 8],[ 9.14285714 10.85714286] ; [6.85714286 8.14285714],0
n4,1,0.96327,0.002121,[33 14] ; [30 13],[32.9 14.1] ; [30.1 12.9],0
