Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,6e-06,20.494861,[12 38] ; [34 15],[23.23232323 26.76767677] ; [22.76767677 26.23232323],1
s3,1,0.004017,8.27616,[37 15] ; [50  4],[42.67924528  9.32075472] ; [44.32075472  9.67924528],0
s6,1,0.008441,6.937466,[38 14] ; [49  4],[43.08571429  8.91428571] ; [43.91428571  9.08571429],0
p3,1,0.009743,6.681278,[13 38] ; [27 27],[19.42857143 31.57142857] ; [20.57142857 33.42857143],0
n1,1,0.036265,4.384615,[ 3 16] ; [ 9 10],[ 6. 13.] ; [ 6. 13.],0
r2,1,0.044696,4.030077,[46  6] ; [53  1],[48.56603774  3.43396226] ; [50.43396226  3.56603774],0
p9,1,0.054002,3.712626,[36 13] ; [46  6],[39.78217822  9.21782178] ; [42.21782178  9.78217822],0
b2,1,0.056107,3.648872,[ 4 18] ; [13 17],[ 7.19230769 14.80769231] ; [ 9.80769231 20.19230769],0
b3,1,0.056107,3.648872,[ 4 18] ; [13 17],[ 7.19230769 14.80769231] ; [ 9.80769231 20.19230769],0
d2,1,0.063899,3.433183,[15 37] ; [25 29],[19.62264151 32.37735849] ; [20.37735849 33.62264151],0
n5,1,0.065,3.404988,[13 38] ; [23 31],[17.48571429 33.51428571] ; [18.51428571 35.48571429],0
p10,1,0.06818,3.326312,[34 15] ; [44  8],[37.84158416 11.15841584] ; [40.15841584 11.84158416],0
a2,1,0.077023,3.126629,[ 5 47] ; [12 42],[ 8.33962264 43.66037736] ; [ 8.66037736 45.33962264],0
v4,1,0.079338,3.078415,[46  5] ; [53  1],[48.08571429  2.91428571] ; [50.91428571  3.08571429],0
s5,1,0.088636,2.898973,[19 31] ; [28 23],[23.26732673 26.73267327] ; [23.73267327 27.26732673],0
r4,1,0.100948,2.690495,[40 12] ; [48  6],[43.16981132  8.83018868] ; [44.83018868  9.16981132],0
b5,1,0.119147,2.428494,[29 23] ; [38 16],[32.86792453 19.13207547] ; [34.13207547 19.86792453],0
a5,1,0.122242,2.388364,[27 25] ; [36 18],[30.90566038 21.09433962] ; [32.09433962 21.90566038],0
b4,1,0.122242,2.388364,[27 25] ; [36 18],[30.90566038 21.09433962] ; [32.09433962 21.90566038],0
p8,1,0.123261,2.375389,[18 31] ; [28 26],[21.88349515 27.11650485] ; [24.11650485 29.88349515],0
v1,1,0.161349,1.961538,[20 30] ; [28 24],[23.52941176 26.47058824] ; [24.47058824 27.52941176],0
p6,1,0.161516,1.959978,[13 37] ; [21 33],[16.34615385 33.65384615] ; [17.65384615 36.34615385],0
d1,1,0.174903,1.840412,[23 29] ; [31 23],[26.49056604 25.50943396] ; [27.50943396 26.49056604],0
p11,1,0.175819,1.832614,[29 23] ; [37 17],[32.37735849 19.62264151] ; [33.62264151 20.37735849],0
a4,1,0.1809,1.790216,[13 39] ; [20 34],[16.18867925 35.81132075] ; [16.81132075 37.18867925],0
u3,1,0.241032,1.374545,[14  8] ; [16  4],[15.71428571  6.28571429] ; [14.28571429  5.71428571],0
p2,1,0.261357,1.261554,[34 16] ; [42 12],[36.53846154 13.46153846] ; [39.46153846 14.53846154],0
p5,1,0.280197,1.166136,[ 3 47] ; [ 1 52],[ 1.94174757 48.05825243] ; [ 2.05825243 50.94174757],0
n2,1,0.292425,1.108421,[16  3] ; [14  6],[14.61538462  4.38461538] ; [15.38461538  4.61538462],0
r1,1,0.299618,1.075893,[32 19] ; [39 15],[34.48571429 16.51428571] ; [36.51428571 17.48571429],0
a3,1,0.340947,0.906869,[28 24] ; [34 20],[30.41509434 21.58490566] ; [31.58490566 22.41509434],0
a1,1,0.374339,0.789212,[ 4 48] ; [ 2 52],[ 2.94339623 49.05660377] ; [ 3.05660377 50.94339623],0
u1,1,0.414603,0.665561,[ 5 47] ; [ 8 46],[ 6.37735849 45.62264151] ; [ 6.62264151 47.37735849],0
p12,1,0.427929,0.628438,[ 2 49] ; [ 4 49],[ 2.94230769 48.05769231] ; [ 3.05769231 49.94230769],0
a8,1,0.443562,0.587049,[ 2 46] ; [ 4 47],[ 2.90909091 45.09090909] ; [ 3.09090909 47.90909091],0
p4,1,0.496093,0.463285,[24 27] ; [29 25],[25.74285714 25.25714286] ; [27.25714286 26.74285714],0
b1,1,0.506015,0.442298,[17 35] ; [21 33],[18.64150943 33.35849057] ; [19.35849057 34.64150943],0
r3,1,0.524614,0.404812,[49  2] ; [53  1],[49.54285714  1.45714286] ; [52.45714286  1.54285714],0
s1,1,0.524614,0.404812,[ 2 49] ; [ 1 53],[ 1.45714286 49.54285714] ; [ 1.54285714 52.45714286],0
d4,1,0.525676,0.402744,[43  9] ; [42 12],[41.69811321 10.30188679] ; [43.30188679 10.69811321],0
a7,1,0.536465,0.38213,[36 15] ; [41 13],[37.4 13.6] ; [39.6 14.4],0
p7,1,0.562622,0.335185,[27 21] ; [31 19],[28.40816327 19.59183673] ; [29.59183673 20.40816327],0
d5,1,0.692326,0.156579,[37 14] ; [41 13],[37.88571429 13.11428571] ; [40.11428571 13.88571429],0
a6,1,0.733529,0.115896,[35 17] ; [38 16],[35.81132075 16.18867925] ; [37.18867925 16.81132075],0
n3,1,0.820789,0.051316,[13  6] ; [13  7],[12.66666667  6.33333333] ; [13.33333333  6.66666667],0
d3,1,0.830076,0.046055,[35 16] ; [36 18],[34.48571429 16.51428571] ; [36.51428571 17.48571429],0
