Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000473,12.21762,[30 16] ; [ 8 24],[22.41025641 23.58974359] ; [15.58974359 16.41025641],1
s7,1,0.000629,11.688312,[27 18] ; [ 6 24],[19.8 25.2] ; [13.2 16.8],1
p3,1,0.003365,8.597943,[29 18] ; [ 9 23],[22.60759494 24.39240506] ; [15.39240506 16.60759494],0
a5,1,0.004818,7.946359,[34 13] ; [13 19],[27.96202532 19.03797468] ; [19.03797468 12.96202532],0
v3,1,0.021319,5.300522,[30 17] ; [12 20],[24.98734177 22.01265823] ; [17.01265823 14.98734177],0
p1,1,0.022154,5.233629,[10 37] ; [ 1 31],[ 6.5443038 40.4556962] ; [ 4.4556962 27.5443038],0
s8,1,0.024006,5.094174,[22 25] ; [ 7 25],[17.25316456 29.74683544] ; [11.74683544 20.25316456],0
p10,1,0.024127,5.085444,[39  7] ; [20 12],[34.79487179 11.20512821] ; [24.20512821  7.79487179],0
a4,1,0.043521,4.075035,[11 36] ; [ 2 30],[ 7.73417722 39.26582278] ; [ 5.26582278 26.73417722],0
b4,1,0.050348,3.829841,[31 16] ; [14 18],[26.7721519 20.2278481] ; [18.2278481 13.7721519],0
p7,1,0.057666,3.603261,[34 12] ; [17 15],[30.07692308 15.92307692] ; [20.92307692 11.07692308],0
s5,1,0.071474,3.248831,[16 30] ; [ 5 26],[12.54545455 33.45454545] ; [ 8.45454545 22.54545455],0
n5,1,0.085647,2.954345,[38  8] ; [21 11],[34.79487179 11.20512821] ; [24.20512821  7.79487179],0
p6,1,0.095012,2.787334,[22 25] ; [ 9 23],[18.44303797 28.55696203] ; [12.55696203 19.44303797],0
d2,1,0.148225,2.09042,[14 33] ; [ 5 27],[11.30379747 35.69620253] ; [ 7.69620253 24.30379747],0
p5,1,0.157524,1.997838,[ 8 39] ; [ 2 30],[ 5.94936709 41.05063291] ; [ 4.05063291 27.94936709],0
s2,1,0.17578,1.832949,[24 23] ; [11 20],[21.08974359 25.91025641] ; [13.91025641 17.08974359],0
d4,1,0.199706,1.64452,[21 26] ; [19 13],[23.79746835 23.20253165] ; [16.20253165 15.79746835],0
d1,1,0.215917,1.531306,[ 5 42] ; [ 1 31],[ 3.56962025 43.43037975] ; [ 2.43037975 29.56962025],0
u2,1,0.2238,1.479839,[11  6] ; [6 8],[9.32258065 7.67741935] ; [7.67741935 6.32258065],0
d3,1,0.231651,1.430692,[20 27] ; [18 14],[22.60759494 24.39240506] ; [15.39240506 16.60759494],0
s6,1,0.251417,1.315415,[29 17] ; [16 16],[26.53846154 19.46153846] ; [18.46153846 13.53846154],0
p9,1,0.258715,1.275623,[38  8] ; [23  9],[35.97435897 10.02564103] ; [25.02564103  6.97435897],0
r1,1,0.260869,1.26414,[40  7] ; [24  8],[38.07594937  8.92405063] ; [25.92405063  6.07594937],0
n1,1,0.263552,1.25,[3 3] ; [2 7],[2. 4.] ; [3. 6.],0
b2,1,0.285965,1.13852,[12 19] ; [ 4 13],[10.33333333 20.66666667] ; [ 5.66666667 11.33333333],0
b3,1,0.285965,1.13852,[12 19] ; [ 4 13],[10.33333333 20.66666667] ; [ 5.66666667 11.33333333],0
n4,1,0.312509,1.020041,[35 11] ; [21 11],[33.02564103 12.97435897] ; [22.97435897  9.02564103],0
p2,1,0.316932,1.001566,[37 10] ; [22 10],[35.10126582 11.89873418] ; [23.89873418  8.10126582],0
r4,1,0.32856,0.954567,[43  4] ; [27  5],[41.64556962  5.35443038] ; [28.35443038  3.64556962],0
s3,1,0.340974,0.906766,[28 18] ; [16 16],[25.94871795 20.05128205] ; [18.05128205 13.94871795],0
a3,1,0.34137,0.905281,[30 17] ; [17 15],[27.96202532 19.03797468] ; [19.03797468 12.96202532],0
v1,1,0.411922,0.673248,[31 16] ; [17 13],[29.2987013 17.7012987] ; [18.7012987 11.2987013],0
p11,1,0.425025,0.63638,[40  7] ; [25  7],[38.67088608  8.32911392] ; [26.32911392  5.67088608],0
b5,1,0.460872,0.543775,[26 21] ; [15 17],[24.39240506 22.60759494] ; [16.60759494 15.39240506],0
v4,1,0.503504,0.447543,[43  3] ; [31  1],[43.64102564  2.35897436] ; [30.35897436  1.64102564],0
a6,1,0.551272,0.355044,[31 16] ; [19 13],[29.74683544 17.25316456] ; [20.25316456 11.74683544],0
b1,1,0.587033,0.295002,[22 25] ; [13 19],[20.82278481 26.17721519] ; [14.17721519 17.82278481],0
r2,1,0.641818,0.216372,[43  3] ; [29  3],[42.46153846  3.53846154] ; [29.53846154  2.46153846],0
n6,1,0.718596,0.129842,[41  6] ; [27  5],[40.4556962  6.5443038] ; [27.5443038  4.4556962],0
u3,1,0.723155,0.12549,[8 9] ; [8 7],[8.5 8.5] ; [7.5 7.5],0
s4,1,0.747291,0.103821,[ 6 40] ; [ 5 27],[ 6.48717949 39.51282051] ; [ 4.51282051 27.48717949],0
r3,1,0.78176,0.076743,[46  1] ; [31  1],[45.81012658  1.18987342] ; [31.18987342  0.81012658],0
n3,1,0.792147,0.069444,[5 1] ; [7 2],[4.8 1.2] ; [7.2 1.8],0
a8,1,0.868468,0.027425,[ 5 38] ; [ 4 27],[ 5.22972973 37.77027027] ; [ 3.77027027 27.22972973],0
a7,1,0.963865,0.002052,[34 13] ; [23  9],[33.91139241 13.08860759] ; [23.08860759  8.91139241],0
