Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,53.600878,[ 27 380] ; [29 55],[ 46.41955193 360.58044807] ; [ 9.58044807 74.41955193],1
n6,1,0.052478,3.760458,[350  55] ; [79  5],[355.30674847  49.69325153] ; [73.69325153 10.30674847],0
a6,1,0.054425,3.699611,[291 117] ; [51 33],[283.6097561 124.3902439] ; [58.3902439 25.6097561],0
s1,1,0.09395,2.80535,[ 10 393] ; [ 5 79],[ 12.41273101 390.58726899] ; [ 2.58726899 81.41273101],0
n4,1,0.096394,2.764211,[333  74] ; [75  9],[338.19959267  68.80040733] ; [69.80040733 14.19959267],0
s3,1,0.10818,2.580604,[230 170] ; [55 27],[236.51452282 163.48547718] ; [48.48547718 33.51452282],0
s2,1,0.121459,2.398402,[218 185] ; [52 30],[224.35051546 178.64948454] ; [45.64948454 36.35051546],0
a2,1,0.13434,2.241627,[115 293] ; [17 67],[109.46341463 298.53658537] ; [22.53658537 61.46341463],0
a3,1,0.14258,2.149894,[293 114] ; [67 17],[298.4114053 108.5885947] ; [61.5885947 22.4114053],0
a7,1,0.177077,1.821983,[314  93] ; [59 25],[309.18737271  97.81262729] ; [63.81262729 20.18737271],0
a5,1,0.224968,1.472395,[321  87] ; [61 23],[316.7804878  91.2195122] ; [65.2195122 18.7804878],0
n1,1,0.226528,1.46253,[27 46] ; [9 8],[29.2 43.8] ; [ 6.8 10.2],0
d3,1,0.24719,1.339118,[311  97] ; [59 25],[306.82926829 101.17073171] ; [63.17073171 20.82926829],0
u2,1,0.260176,1.267819,[64 50] ; [12  5],[66.13740458 47.86259542] ; [9.86259542 7.13740458],0
d5,1,0.29111,1.11448,[348  59] ; [68 16],[344.83095723  62.16904277] ; [71.16904277 12.83095723],0
b1,1,0.305372,1.050588,[160 248] ; [38 46],[164.19512195 243.80487805] ; [33.80487805 50.19512195],0
r2,1,0.350355,0.872172,[379  23] ; [76  7],[377.13402062  24.86597938] ; [77.86597938  5.13402062],0
u3,1,0.359571,0.83939,[66 46] ; [12  5],[67.72093023 44.27906977] ; [10.27906977  6.72093023],0
v2,1,0.421176,0.647031,[230 169] ; [50 30],[233.23590814 165.76409186] ; [46.76409186 33.23590814],0
p11,1,0.425913,0.633942,[335  73] ; [72 12],[337.51219512  70.48780488] ; [69.48780488 14.51219512],0
s4,1,0.449912,0.570873,[ 73 330] ; [12 70],[ 70.62886598 332.37113402] ; [14.37113402 67.62886598],0
b4,1,0.492004,0.47214,[240 168] ; [46 38],[237.17073171 170.82926829] ; [48.82926829 35.17073171],0
a4,1,0.611893,0.257427,[196 210] ; [38 46],[193.88571429 212.11428571] ; [40.11428571 43.88571429],0
d2,1,0.625757,0.237859,[211 196] ; [46 38],[213.03258656 193.96741344] ; [43.96741344 40.03258656],0
u1,1,0.639377,0.219558,[ 83 325] ; [19 65],[ 84.58536585 323.41463415] ; [17.41463415 66.58536585],0
n2,1,0.641824,0.216365,[51 21] ; [13  4],[51.7752809 20.2247191] ; [12.2247191  4.7752809],0
d4,1,0.659443,0.194201,[341  66] ; [72 12],[342.34419552  64.65580448] ; [70.65580448 13.34419552],0
r3,1,0.775096,0.081633,[390  17] ; [78  4],[389.52147239  17.47852761] ; [78.47852761  3.52147239],0
d1,1,0.7932,0.068727,[261 147] ; [55 29],[262.04878049 145.95121951] ; [53.95121951 30.04878049],0
r1,1,0.842818,0.039319,[333  72] ; [69 14],[333.62704918  71.37295082] ; [68.37295082 14.62704918],0
r4,1,0.884817,0.020986,[372  36] ; [77  7],[372.34146341  35.65853659] ; [76.65853659  7.34146341],0
a8,1,0.913129,0.011901,[ 50 312] ; [11 66],[ 50.30068337 311.69931663] ; [10.69931663 66.30068337],0
v4,1,0.987397,0.00025,[391  15] ; [79  3],[391.02459016  14.97540984] ; [78.97540984  3.02459016],0
