Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.002304,9.290149,[31 44] ; [26 10],[38.51351351 36.48648649] ; [18.48648649 17.51351351],0
r3,1,0.406415,0.689264,[55 20] ; [29  7],[56.75675676 18.24324324] ; [27.24324324  8.75675676],0
p8,1,0.433514,0.613391,[30 43] ; [12 24],[28.12844037 44.87155963] ; [13.87155963 22.12844037],0
p1,1,0.456,0.555695,[10 64] ; [ 7 30],[11.33333333 62.66666667] ; [ 5.66666667 31.33333333],0
p2,1,0.466613,0.529985,[53 21] ; [24 13],[51.33333333 22.66666667] ; [25.66666667 11.33333333],0
n5,1,0.48466,0.48836,[52 23] ; [28  9],[53.57142857 21.42857143] ; [26.42857143 10.57142857],0
d1,1,0.526048,0.402019,[ 4 71] ; [ 1 36],[ 3.34821429 71.65178571] ; [ 1.65178571 35.34821429],0
p4,1,0.548686,0.359676,[30 45] ; [17 20],[31.47321429 43.52678571] ; [15.52678571 21.47321429],0
u1,1,0.606766,0.264911,[ 1 74] ; [ 1 36],[ 1.33928571 73.66071429] ; [ 0.66071429 36.33928571],0
v4,1,0.62459,0.23947,[61 13] ; [31  5],[61.89090909 12.10909091] ; [30.10909091  5.89090909],0
p5,1,0.65508,0.199556,[ 6 67] ; [ 4 33],[ 6.63636364 66.36363636] ; [ 3.36363636 33.63636364],0
p3,1,0.667111,0.185,[25 49] ; [11 26],[24. 50.] ; [12. 25.],0
d2,1,0.679495,0.170695,[21 54] ; [ 9 28],[20.08928571 54.91071429] ; [ 9.91071429 27.08928571],0
b1,1,0.742124,0.108268,[32 43] ; [17 20],[32.8125 42.1875] ; [16.1875 20.8125],0
a1,1,0.795358,0.067267,[ 5 70] ; [ 2 35],[ 4.6875 70.3125] ; [ 2.3125 34.6875],0
b5,1,0.830197,0.045988,[43 32] ; [22 15],[43.52678571 31.47321429] ; [21.47321429 15.52678571],0
s4,1,0.874086,0.025113,[17 57] ; [ 9 28],[17.33333333 56.66666667] ; [ 8.66666667 28.33333333],0
a6,1,0.94848,0.004175,[39 36] ; [19 18],[38.83928571 36.16071429] ; [19.16071429 17.83928571],0
b4,1,0.94848,0.004175,[36 39] ; [18 19],[36.16071429 38.83928571] ; [17.83928571 19.16071429],0
s5,1,0.956481,0.002978,[13 61] ; [ 6 29],[12.89908257 61.10091743] ; [ 6.10091743 28.89908257],0
u2,1,0.958595,0.002695,[15 31] ; [ 5 10],[15.08196721 30.91803279] ; [ 4.91803279 10.08196721],0
b3,1,0.960564,0.002445,[10 34] ; [ 6 21],[ 9.91549296 34.08450704] ; [ 6.08450704 20.91549296],0
b2,1,0.960564,0.002445,[10 34] ; [ 6 21],[ 9.91549296 34.08450704] ; [ 6.08450704 20.91549296],0
n6,1,0.96769,0.001641,[55 20] ; [27 10],[54.91071429 20.08928571] ; [27.08928571  9.91071429],0
