Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,39.121355,[70 27] ; [ 48 104],[45.96787149 51.03212851] ; [72.03212851 79.96787149],1
p4,1,0.0,26.615644,[56 42] ; [ 38 115],[36.70119522 61.29880478] ; [57.29880478 95.70119522],1
p3,1,2e-06,22.785159,[50 49] ; [ 33 120],[32.60714286 66.39285714] ; [ 50.39285714 102.60714286],1
p2,1,4e-06,21.159998,[84 14] ; [89 64],[67.54581673 30.45418327] ; [105.45418327  47.54581673],1
p10,1,3.4e-05,17.161766,[77 21] ; [80 72],[61.544 36.456] ; [95.456 56.544],1
p6,1,0.000137,14.537614,[30 68] ; [ 17 134],[18.49799197 79.50200803] ; [ 28.50200803 122.49799197],1
p11,1,0.000162,14.227812,[82 17] ; [93 61],[68.47826087 30.52173913] ; [106.52173913  47.47826087],1
p9,1,0.00018,14.033985,[80 18] ; [89 62],[66.51405622 31.48594378] ; [102.48594378  48.51405622],1
v2,1,0.000404,12.513316,[58 39] ; [54 93],[44.52459016 52.47540984] ; [67.47540984 79.52459016],1
v1,1,0.00124,10.430092,[51 48] ; [ 47 104],[38.808 60.192] ; [59.192 91.808],0
v4,1,0.002943,8.842551,[92  6] ; [123  30],[83.94422311 14.05577689] ; [131.05577689  21.94422311],0
n6,1,0.003822,8.366695,[80 18] ; [99 54],[69.88844622 28.11155378] ; [109.11155378  43.88844622],0
r1,1,0.00393,8.315778,[75 23] ; [90 63],[64.42231076 33.57768924] ; [100.57768924  52.42231076],0
r3,1,0.015414,5.868553,[91  8] ; [122  29],[84.348 14.652] ; [128.652  22.348],0
d1,1,0.016965,5.700042,[57 42] ; [65 89],[47.73913043 51.26086957] ; [74.26086957 79.73913043],0
r4,1,0.017146,5.681351,[82 17] ; [107  47],[73.95652174 25.04347826] ; [115.04347826  38.95652174],0
a5,1,0.019249,5.478739,[68 31] ; [83 71],[59.08695652 39.91304348] ; [91.91304348 62.08695652],0
v3,1,0.019303,5.473837,[35 60] ; [ 34 114],[26.97530864 68.02469136] ; [ 42.02469136 105.97530864],0
s8,1,0.023359,5.141594,[16 83] ; [ 11 143],[10.56521739 88.43478261] ; [ 16.43478261 137.56521739],0
d5,1,0.068205,3.325688,[76 23] ; [101  52],[69.53571429 29.46428571] ; [107.46428571  45.53571429],0
a1,1,0.071675,3.244233,[ 2 97] ; [ 11 143],[ 5.08695652 93.91304348] ; [  7.91304348 146.08695652],0
r2,1,0.104591,2.634104,[89  8] ; [128  23],[84.875 12.125] ; [132.125  18.875],0
p1,1,0.106509,2.605263,[13 85] ; [ 11 143],[ 9.33333333 88.66666667] ; [ 14.66666667 139.33333333],0
b1,1,0.125887,2.342507,[36 63] ; [71 83],[41.86956522 57.13043478] ; [65.13043478 88.86956522],0
d3,1,0.156315,2.009517,[63 36] ; [83 69],[57.58565737 41.41434263] ; [88.41434263 63.58565737],0
a3,1,0.15694,2.003468,[55 44] ; [98 54],[60.34661355 38.65338645] ; [92.65338645 59.34661355],0
p12,1,0.161893,1.956451,[ 4 95] ; [  2 152],[ 2.34782609 96.65217391] ; [  3.65217391 150.34782609],0
n4,1,0.180345,1.794779,[69 30] ; [94 59],[64.03571429 34.96428571] ; [98.96428571 54.03571429],0
a7,1,0.24304,1.362871,[70 29] ; [96 55],[65.736 33.264] ; [100.264  50.736],0
p5,1,0.276061,1.186379,[ 6 92] ; [  5 149],[ 4.27777778 93.72222222] ; [  6.72222222 147.27777778],0
s4,1,0.305832,1.048589,[ 5 94] ; [ 13 141],[ 7.04347826 91.95652174] ; [ 10.95652174 143.04347826],0
n5,1,0.449263,0.572511,[65 34] ; [92 59],[62.172 36.828] ; [94.828 56.172],0
s3,1,0.463464,0.537516,[19 78] ; [ 36 117],[21.34 75.66] ; [ 33.66 119.34],0
s1,1,0.464771,0.534382,[ 5 92] ; [  5 147],[ 3.89558233 93.10441767] ; [  6.10441767 145.89558233],0
n3,1,0.480552,0.49761,[14  6] ; [33 21],[12.7027027  7.2972973] ; [34.2972973 19.7027027],0
b5,1,0.490233,0.476015,[59 40] ; [85 69],[56.34782609 42.65217391] ; [87.65217391 66.34782609],0
d2,1,0.49217,0.471779,[45 54] ; [62 89],[42.372 56.628] ; [64.628 86.372],0
d4,1,0.542186,0.371503,[74 25] ; [109  44],[71.89285714 27.10714286] ; [111.10714286  41.89285714],0
a4,1,0.56591,0.329575,[34 65] ; [58 95],[36.14285714 62.85714286] ; [55.85714286 97.14285714],0
a8,1,0.623829,0.240523,[ 7 83] ; [ 14 131],[ 8.04255319 81.95744681] ; [ 12.95744681 132.04255319],0
u2,1,0.684594,0.165,[19 25] ; [26 29],[20. 24.] ; [25. 30.],0
b3,1,0.721415,0.127141,[20 38] ; [34 57],[21.02013423 36.97986577] ; [32.97986577 58.02013423],0
b2,1,0.721415,0.127141,[20 38] ; [34 57],[21.02013423 36.97986577] ; [32.97986577 58.02013423],0
u4,1,0.751833,0.099997,[ 1 98] ; [  1 153],[ 0.7826087 98.2173913] ; [  1.2173913 152.7826087],0
s2,1,0.803744,0.061754,[13 85] ; [ 22 131],[13.66533865 84.33466135] ; [ 21.33466135 131.66533865],0
a6,1,0.833209,0.044347,[63 36] ; [100  54],[63.7826087 35.2173913] ; [99.2173913 54.7826087],0
b4,1,0.847352,0.037056,[56 43] ; [89 65],[56.73913043 42.26086957] ; [88.26086957 65.73913043],0
n2,1,0.871576,0.026133,[13  7] ; [34 20],[12.7027027  7.2972973] ; [34.2972973 19.7027027],0
