Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-06,20.814371,[43 21] ; [24 58],[29.36986301 34.63013699] ; [37.63013699 44.36986301],1
s6,1,9e-06,19.764392,[50 13] ; [36 48],[36.85714286 26.14285714] ; [49.14285714 34.85714286],1
p3,1,0.000831,11.171473,[39 25] ; [28 56],[28.97297297 35.02702703] ; [38.02702703 45.97297297],1
v3,1,0.001411,10.190719,[31 33] ; [19 63],[21.91780822 42.08219178] ; [28.08219178 53.91780822],0
s2,1,0.004818,7.946518,[38 28] ; [29 55],[29.48 36.52] ; [37.52 46.48],0
p2,1,0.005185,7.813769,[53 12] ; [50 33],[45.23648649 19.76351351] ; [57.76351351 25.23648649],0
v4,1,0.008092,7.012987,[61  5] ; [64 20],[55. 11.] ; [70. 14.],0
s3,1,0.017982,5.597902,[37 29] ; [30 52],[29.87837838 36.12162162] ; [37.12162162 44.87837838],0
p5,1,0.019008,5.500813,[12 54] ; [ 5 79],[ 7.48 58.52] ; [ 9.52 74.48],0
p4,1,0.019327,5.471655,[40 25] ; [35 48],[32.93918919 32.06081081] ; [42.06081081 40.93918919],0
p8,1,0.023154,5.15688,[33 31] ; [27 55],[26.30136986 37.69863014] ; [33.69863014 48.30136986],0
s5,1,0.024352,5.069363,[24 37] ; [17 61],[17.99280576 43.00719424] ; [23.00719424 54.99280576],0
s7,1,0.048766,3.88338,[29 34] ; [24 56],[23.34965035 39.65034965] ; [29.65034965 50.34965035],0
s8,1,0.05922,3.559088,[26 40] ; [21 63],[20.68 45.32] ; [26.32 57.68],0
p7,1,0.066986,3.355366,[38 27] ; [35 46],[32.5 32.5] ; [40.5 40.5],0
p10,1,0.084278,2.980413,[50 14] ; [54 29],[45.27891156 18.72108844] ; [58.72108844 24.27891156],0
p6,1,0.090887,2.858599,[26 36] ; [23 58],[21.24475524 40.75524476] ; [27.75524476 53.24475524],0
p9,1,0.101794,2.677205,[55 11] ; [59 23],[50.83783784 15.16216216] ; [63.16216216 18.83783784],0
p12,1,0.128636,2.30889,[ 5 60] ; [ 2 82],[ 3.05369128 61.94630872] ; [ 3.94630872 80.05369128],0
p11,1,0.153901,2.033155,[51 15] ; [56 28],[47.08 18.92] ; [59.92 24.08],0
n3,1,0.172026,1.865201,[ 9 10] ; [22 11],[11.32692308  7.67307692] ; [19.67307692 13.32692308],0
u2,1,0.243345,1.361111,[14  7] ; [14 14],[12.  9.] ; [16. 12.],0
r4,1,0.253628,1.303211,[43 23] ; [47 37],[39.6 26.4] ; [50.4 33.6],0
b1,1,0.27434,1.194919,[31 35] ; [32 52],[27.72 38.28] ; [35.28 48.72],0
a1,1,0.314612,1.011215,[ 4 62] ; [ 9 75],[ 5.72 60.28] ; [ 7.28 76.72],0
s4,1,0.317003,1.001271,[12 54] ; [21 63],[14.52 51.48] ; [18.48 65.52],0
n4,1,0.319536,0.990846,[46 20] ; [52 32],[43.12 22.88] ; [54.88 29.12],0
d2,1,0.319675,0.990278,[26 40] ; [39 43],[28.98648649 37.01351351] ; [36.01351351 45.98648649],0
u3,1,0.335501,0.927547,[12 10] ; [11 16],[10.32653061 11.67346939] ; [12.67346939 14.32653061],0
b2,1,0.362656,0.828674,[14 27] ; [23 30],[16.13829787 24.86170213] ; [20.86170213 32.13829787],0
b3,1,0.362656,0.828674,[14 27] ; [23 30],[16.13829787 24.86170213] ; [20.86170213 32.13829787],0
a8,1,0.401375,0.704203,[ 3 58] ; [ 7 75],[ 4.26573427 56.73426573] ; [ 5.73426573 76.26573427],0
n2,1,0.405783,0.691122,[13  6] ; [26  7],[14.25  4.75] ; [24.75  8.25],0
n6,1,0.418104,0.655638,[53 13] ; [62 21],[50.93959732 15.06040268] ; [64.06040268 18.93959732],0
n5,1,0.419446,0.651867,[44 22] ; [50 33],[41.63758389 24.36241611] ; [52.36241611 30.63758389],0
d5,1,0.463515,0.537394,[55 11] ; [66 18],[53.24 12.76] ; [67.76 16.24],0
b5,1,0.48089,0.496843,[43 23] ; [50 34],[40.92 25.08] ; [52.08 31.92],0
a2,1,0.501207,0.45238,[ 7 59] ; [12 72],[ 8.36 57.64] ; [10.64 73.36],0
r3,1,0.60914,0.26143,[57  9] ; [70 14],[55.88 10.12] ; [71.12 12.88],0
a6,1,0.669682,0.181975,[37 29] ; [50 34],[38.28 27.72] ; [48.72 35.28],0
r2,1,0.714986,0.133347,[52 13] ; [62 18],[51.10344828 13.89655172] ; [62.89655172 17.10344828],0
p1,1,0.742174,0.108225,[ 6 60] ; [ 9 75],[ 6.6 59.4] ; [ 8.4 75.6],0
n1,1,0.744664,0.10607,[ 8 11] ; [12 20],[ 7.45098039 11.54901961] ; [12.54901961 19.45098039],0
s1,1,0.773998,0.082455,[ 3 63] ; [ 3 80],[ 2.65771812 63.34228188] ; [ 3.34228188 79.65771812],0
a7,1,0.794525,0.067829,[43 23] ; [53 31],[42.24 23.76] ; [53.76 30.24],0
