Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.234473,[47 11] ; [10 24],[35.93478261 22.06521739] ; [21.06521739 12.93478261],1
a5,1,0.01538,5.872462,[47 14] ; [18 16],[41.73684211 19.26315789] ; [23.26315789 10.73684211],0
a4,1,0.016722,5.725324,[33 27] ; [10 24],[27.44680851 32.55319149] ; [15.55319149 18.44680851],0
d2,1,0.034075,4.490924,[36 23] ; [13 21],[31.08602151 27.91397849] ; [17.91397849 16.08602151],0
n2,1,0.057915,3.596116,[17  8] ; [ 7 11],[13.95348837 11.04651163] ; [10.04651163  7.95348837],0
a3,1,0.059678,3.546299,[44 17] ; [18 16],[39.81052632 21.18947368] ; [22.18947368 11.81052632],0
s8,1,0.063871,3.43391,[17 43] ; [ 4 30],[13.40425532 46.59574468] ; [ 7.59574468 26.40425532],0
a1,1,0.072095,3.234656,[ 9 52] ; [ 1 33],[ 6.42105263 54.57894737] ; [ 3.57894737 30.42105263],0
u3,1,0.076523,3.137255,[ 5 11] ; [10  6],[7.5 8.5] ; [7.5 8.5],0
p6,1,0.093715,2.809376,[18 40] ; [ 5 28],[14.65934066 43.34065934] ; [ 8.34065934 24.65934066],0
p9,1,0.122889,2.380113,[40 19] ; [17 16],[36.55434783 22.44565217] ; [20.44565217 12.55434783],0
v4,1,0.144523,2.129132,[36 21] ; [25  7],[39.06741573 17.93258427] ; [21.93258427 10.06741573],0
s7,1,0.150478,2.067398,[24 31] ; [ 9 23],[20.86206897 34.13793103] ; [12.13793103 19.86206897],0
p1,1,0.16135,1.961523,[ 7 54] ; [ 1 32],[ 5.19148936 55.80851064] ; [ 2.80851064 30.19148936],0
a7,1,0.182157,1.779934,[34 26] ; [24 10],[37.0212766 22.9787234] ; [20.9787234 13.0212766],0
n3,1,0.187228,1.739294,[14 11] ; [ 6 11],[11.9047619 13.0952381] ; [8.0952381 8.9047619],0
v3,1,0.21789,1.518212,[20 40] ; [ 7 26],[17.41935484 42.58064516] ; [ 9.58064516 23.41935484],0
n1,1,0.219705,1.506294,[10 15] ; [ 4 14],[ 8.13953488 16.86046512] ; [ 5.86046512 12.13953488],0
d3,1,0.240503,1.377643,[39 22] ; [25  8],[41.53191489 19.46808511] ; [22.46808511 10.53191489],0
s5,1,0.288078,1.128582,[11 45] ; [10 24],[13.06666667 42.93333333] ; [ 7.93333333 26.06666667],0
p3,1,0.329677,0.950166,[22 37] ; [ 9 24],[19.88043478 39.11956522] ; [11.11956522 21.88043478],0
s3,1,0.353815,0.859726,[26 30] ; [12 21],[23.91011236 32.08988764] ; [14.08988764 18.91011236],0
s4,1,0.356063,0.851732,[ 8 52] ; [ 7 27],[ 9.57446809 50.42553191] ; [ 5.42553191 28.57446809],0
n6,1,0.358198,0.8442,[38 20] ; [19 15],[35.93478261 22.06521739] ; [21.06521739 12.93478261],0
b5,1,0.396285,0.71957,[36 25] ; [17 17],[34.03157895 26.96842105] ; [18.96842105 15.03157895],0
p5,1,0.416034,0.66149,[ 9 51] ; [ 3 30],[ 7.74193548 52.25806452] ; [ 4.25806452 28.74193548],0
p11,1,0.465346,0.533006,[37 24] ; [18 16],[35.31578947 25.68421053] ; [19.68421053 14.31578947],0
u2,1,0.476033,0.507937,[8 8] ; [10  6],[9. 7.] ; [9. 7.],0
p7,1,0.508157,0.437859,[23 34] ; [11 22],[21.53333333 35.46666667] ; [12.46666667 20.53333333],0
