Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,216.173618,[254  38] ; [ 64 193],[169.13661202 122.86338798] ; [148.86338798 108.13661202],1
s7,1,0.0,98.914667,[208  75] ; [ 74 171],[151.14772727 131.85227273] ; [130.85227273 114.14772727],1
s6,1,0.0,89.854249,[251  37] ; [126 128],[200.32472325  87.67527675] ; [176.67527675  77.32472325],1
s8,1,0.0,69.195358,[188 103] ; [ 75 183],[139.40437158 151.59562842] ; [123.59562842 134.40437158],1
s5,1,0.0,47.835776,[146 137] ; [ 58 198],[107.10946197 175.89053803] ; [ 96.89053803 159.10946197],1
s4,1,4.9e-05,16.472863,[ 69 218] ; [ 28 232],[ 50.89396709 236.10603291] ; [ 46.10603291 213.89396709],1
p10,1,0.001796,9.746659,[260  31] ; [205  52],[246.92518248  44.07481752] ; [218.07481752  38.92518248],0
d4,1,0.001832,9.71033,[251  38] ; [200  61],[236.98  52.02] ; [214.02  46.98],0
n5,1,0.001903,9.641053,[238  52] ; [185  76],[222.63157895  67.36842105] ; [200.36842105  60.63157895],0
p6,1,0.003015,8.798642,[159 133] ; [106 148],[141.72161172 150.27838828] ; [123.27838828 130.72161172],0
a3,1,0.00321,8.684246,[227  64] ; [173  86],[211.63636364  79.36363636] ; [188.36363636  70.63636364],0
u1,1,0.004692,7.994399,[ 65 227] ; [ 34 227],[ 52.27486438 239.72513562] ; [ 46.72513562 214.27486438],0
a2,1,0.008465,6.932336,[ 84 208] ; [ 50 211],[ 70.75587703 221.24412297] ; [ 63.24412297 197.75587703],0
a1,1,0.00956,6.71517,[ 24 268] ; [  8 253],[ 16.89692586 275.10307414] ; [ 15.10307414 245.89692586],0
a4,1,0.013985,6.040039,[142 150] ; [ 99 160],[127.7168784 164.2831216] ; [113.2831216 145.7168784],0
d3,1,0.016592,5.739009,[216  73] ; [170  90],[203.19489982  85.80510018] ; [182.80510018  77.19489982],0
p12,1,0.018667,5.532461,[ 32 260] ; [ 14 245],[ 24.37749546 267.62250454] ; [ 21.62250454 237.37749546],0
d1,1,0.026375,4.931253,[186 106] ; [142 119],[173.19349005 118.80650995] ; [154.80650995 106.19349005],0
p4,1,0.026979,4.892161,[212  79] ; [166  93],[199.99636364  91.00363636] ; [178.00363636  80.99636364],0
n6,1,0.028186,4.81664,[257  31] ; [216  45],[248.13114754  39.86885246] ; [224.86885246  36.13114754],0
s1,1,0.033671,4.511345,[ 12 279] ; [  3 255],[  7.95081967 283.04918033] ; [  7.04918033 250.95081967],0
p9,1,0.039463,4.24082,[260  31] ; [215  43],[251.77595628  39.22404372] ; [223.22404372  34.77595628],0
u4,1,0.051517,3.791397,[  9 283] ; [  2 259],[  5.80831826 286.19168174] ; [  5.19168174 255.80831826],0
a8,1,0.052057,3.773933,[ 51 224] ; [ 28 201],[ 43.10515873 231.89484127] ; [ 35.89484127 193.10515873],0
r2,1,0.082759,3.009872,[281   9] ; [242  16],[276.77007299  13.22992701] ; [246.22992701  11.77007299],0
r1,1,0.100779,2.693167,[247  44] ; [206  53],[239.67818182  51.32181818] ; [213.32181818  45.67818182],0
b3,1,0.108904,2.570057,[ 76 107] ; [ 53 107],[ 68.82507289 114.17492711] ; [60.17492711 99.82507289],0
b2,1,0.108904,2.570057,[ 76 107] ; [ 53 107],[ 68.82507289 114.17492711] ; [60.17492711 99.82507289],0
n4,1,0.139473,2.183769,[235  55] ; [198  63],[227.89473684  62.10526316] ; [205.10526316  55.89473684],0
r3,1,0.143859,2.136183,[285   6] ; [250  11],[282.03804348   8.96195652] ; [252.96195652   8.03804348],0
d5,1,0.187116,1.740179,[242  46] ; [208  53],[236.06557377  51.93442623] ; [213.93442623  47.06557377],0
u3,1,0.209481,1.575008,[38 25] ; [44 44],[34.21192053 28.78807947] ; [47.78807947 40.21192053],0
n3,1,0.236237,1.402912,[42 15] ; [44  9],[44.56363636 12.43636364] ; [41.43636364 11.56363636],0
a5,1,0.239085,1.385979,[221  71] ; [186  75],[214.90777577  77.09222423] ; [192.09222423  68.90777577],0
p5,1,0.27095,1.211931,[ 45 245] ; [ 32 229],[ 40.52631579 249.47368421] ; [ 36.47368421 224.52631579],0
n2,1,0.305679,1.049255,[46 10] ; [40 14],[43.78181818 12.21818182] ; [42.21818182 11.78181818],0
v3,1,0.328166,0.956123,[125 158] ; [102 153],[119.4070632 163.5929368] ; [107.5929368 147.4070632],0
p2,1,0.331452,0.943215,[260  32] ; [237  22],[263.38294011  28.61705989] ; [233.61705989  25.38294011],0
d2,1,0.335889,0.926058,[143 147] ; [118 143],[137.36842105 152.63157895] ; [123.63157895 137.36842105],0
p8,1,0.40828,0.683804,[193  99] ; [177  78],[197.51371115  94.48628885] ; [172.48628885  82.51371115],0
n1,1,0.496169,0.463122,[20 35] ; [16 37],[18.33333333 36.66666667] ; [17.66666667 35.33333333],0
v1,1,0.585452,0.297503,[166 121] ; [141 113],[162.86321627 124.13678373] ; [144.13678373 109.86321627],0
v2,1,0.599796,0.275304,[170 111] ; [148 106],[167.02429907 113.97570093] ; [150.97570093 103.02429907],0
r4,1,0.60437,0.268455,[275  17] ; [243  18],[273.51898734  18.48101266] ; [244.48101266  16.51898734],0
b1,1,0.629329,0.232972,[120 172] ; [102 159],[117.22242315 174.77757685] ; [104.77757685 156.22242315],0
p1,1,0.72719,0.121708,[ 27 263] ; [ 22 238],[ 25.83636364 264.16363636] ; [ 23.16363636 236.83636364],0
b5,1,0.741644,0.108687,[166 126] ; [152 109],[167.91320072 124.08679928] ; [150.08679928 110.91320072],0
a6,1,0.773447,0.082868,[196  93] ; [174  87],[194.41818182  94.58181818] ; [175.58181818  85.41818182],0
p3,1,0.835903,0.042906,[176 115] ; [155 105],[174.81125227 116.18874773] ; [156.18874773 103.81125227],0
a7,1,0.912522,0.012069,[209  81] ; [187  74],[208.42105263  81.57894737] ; [187.57894737  73.42105263],0
u2,1,0.957563,0.002831,[36 28] ; [48 38],[35.84 28.16] ; [48.16 37.84],0
p11,1,0.960913,0.002402,[241  51] ; [215  46],[240.78119349  51.21880651] ; [215.21880651  45.78119349],0
b4,1,0.985656,0.000323,[162 130] ; [145 116],[162.10488246 129.89511754] ; [144.89511754 116.10488246],0
