Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000205,13.781774,[21  3] ; [80 90],[12.49484536 11.50515464] ; [88.50515464 81.49484536],1
p3,1,0.00049,12.155039,[20  4] ; [78 94],[12. 12.] ; [86. 86.],1
u4,1,0.004165,8.210649,[ 3 21] ; [  3 169],[ 0.73469388 23.26530612] ; [  5.26530612 166.73469388],0
s5,1,0.012364,6.257885,[15  8] ; [ 62 102],[ 9.47058824 13.52941176] ; [67.52941176 96.47058824],0
n5,1,0.012582,6.226995,[23  1] ; [123  47],[18.06185567  5.93814433] ; [127.93814433  42.06185567],0
p8,1,0.019101,5.492236,[17  7] ; [77 93],[11.62886598 12.37113402] ; [82.37113402 87.62886598],0
p1,1,0.022105,5.237513,[ 4 20] ; [  8 163],[ 1.47692308 22.52307692] ; [ 10.52307692 160.47692308],0
v3,1,0.027765,4.842594,[15  9] ; [ 64 101],[10.03174603 13.96825397] ; [68.96825397 96.03174603],0
s6,1,0.030525,4.679454,[19  3] ; [106  62],[14.47368421  7.52631579] ; [110.52631579  57.47368421],0
p6,1,0.034223,4.483548,[13 11] ; [ 54 114],[ 8.375 15.625] ; [ 58.625 109.375],0
d2,1,0.050196,3.834897,[16  8] ; [78 94],[11.51020408 12.48979592] ; [82.48979592 89.51020408],0
p12,1,0.058969,3.566155,[ 4 20] ; [ 10 158],[ 1.75 22.25] ; [ 12.25 155.75],0
s7,1,0.072302,3.229968,[17  7] ; [83 79],[12.90322581 11.09677419] ; [87.09677419 74.90322581],0
a1,1,0.078705,3.091448,[ 3 21] ; [  7 165],[ 1.2244898 22.7755102] ; [  8.7755102 163.2244898],0
u2,1,0.082684,3.011335,[1 4] ; [29 19],[2.83018868 2.16981132] ; [27.16981132 20.83018868],0
p7,1,0.089098,2.890599,[19  5] ; [103  65],[15.25  8.75] ; [106.75  61.25],0
d5,1,0.15585,2.014037,[21  3] ; [127  44],[18.21538462  5.78461538] ; [129.78461538  41.21538462],0
s8,1,0.164979,1.927987,[15  9] ; [81 90],[11.81538462 12.18461538] ; [84.18461538 86.81538462],0
s3,1,0.172103,1.864531,[17  7] ; [96 75],[13.90769231 10.09230769] ; [99.09230769 71.90769231],0
r2,1,0.173182,1.855178,[21  3] ; [160   9],[22.50777202  1.49222798] ; [158.49222798  10.50777202],0
d1,1,0.173565,1.851878,[15  9] ; [82 90],[11.87755102 12.12244898] ; [85.12244898 86.87755102],0
p9,1,0.184782,1.758739,[21  3] ; [128  42],[18.43298969  5.56701031] ; [130.56701031  39.43298969],0
p2,1,0.189079,1.724781,[21  3] ; [129  42],[18.46153846  5.53846154] ; [131.53846154  39.46153846],0
a6,1,0.19116,1.708652,[13 11] ; [ 69 103],[10.04081633 13.95918367] ; [ 71.95918367 100.04081633],0
n3,1,0.242462,1.366224,[1 2] ; [30 15],[1.9375 1.0625] ; [29.0625 15.9375],0
v1,1,0.303537,1.058588,[15  8] ; [91 78],[12.69791667 10.30208333] ; [93.30208333 75.69791667],0
v4,1,0.350188,0.872777,[21  3] ; [158  12],[22.1443299  1.8556701] ; [156.8556701  13.1443299],0
a2,1,0.402357,0.701271,[ 1 23] ; [ 16 156],[ 2.08163265 21.91836735] ; [ 14.91836735 157.08163265],0
a3,1,0.431675,0.618313,[19  5] ; [123  49],[17.3877551  6.6122449] ; [124.6122449  47.3877551],0
b4,1,0.46846,0.525606,[15  9] ; [94 78],[13.34693878 10.65306122] ; [95.65306122 76.34693878],0
a8,1,0.4928,0.470407,[ 4 20] ; [ 19 143],[ 2.96774194 21.03225806] ; [ 20.03225806 141.96774194],0
s2,1,0.514092,0.425729,[13 11] ; [80 90],[11.50515464 12.49484536] ; [81.49484536 88.50515464],0
p11,1,0.543914,0.368335,[20  4] ; [134  38],[18.85714286  5.14285714] ; [135.14285714  36.85714286],0
r3,1,0.545613,0.365236,[23  1] ; [159  13],[22.28571429  1.71428571] ; [159.71428571  12.28571429],0
s1,1,0.55199,0.353765,[ 2 22] ; [  9 160],[ 1.36787565 22.63212435] ; [  9.63212435 159.36787565],0
u3,1,0.638729,0.220408,[3 2] ; [24 25],[2.5 2.5] ; [24.5 24.5],0
v2,1,0.642161,0.215927,[11 13] ; [84 81],[12.06349206 11.93650794] ; [82.93650794 82.06349206],0
u1,1,0.669652,0.182009,[ 1 23] ; [ 11 161],[ 1.46938776 22.53061224] ; [ 10.53061224 161.46938776],0
d3,1,0.708032,0.14025,[12 12] ; [79 93],[11.14285714 12.85714286] ; [79.85714286 92.14285714],0
p10,1,0.71233,0.135961,[19  5] ; [128  41],[18.27979275  5.72020725] ; [128.72020725  40.27979275],0
b5,1,0.734051,0.115424,[10 14] ; [78 94],[10.7755102 13.2244898] ; [77.2244898 94.7755102],0
b1,1,0.748376,0.102901,[12 12] ; [80 92],[11.26530612 12.73469388] ; [80.73469388 91.26530612],0
a4,1,0.756311,0.096304,[10 14] ; [77 94],[10.70769231 13.29230769] ; [76.29230769 94.70769231],0
s4,1,0.758159,0.094802,[ 4 20] ; [ 33 138],[ 4.55384615 19.44615385] ; [ 32.44615385 138.55384615],0
n2,1,0.813951,0.055381,[2 1] ; [35 13],[2.17647059 0.82352941] ; [34.82352941 13.17647059],0
d4,1,0.917402,0.010755,[19  5] ; [133  37],[18.80412371  5.19587629] ; [133.19587629  36.80412371],0
a5,1,0.945064,0.004748,[17  7] ; [123  49],[17.14285714  6.85714286] ; [122.85714286  49.14285714],0
r4,1,0.949606,0.003994,[22  2] ; [157  15],[21.91836735  2.08163265] ; [157.08163265  14.91836735],0
b2,1,0.990608,0.000139,[ 9 10] ; [51 57],[ 8.97637795 10.02362205] ; [51.02362205 56.97637795],0
b3,1,0.990608,0.000139,[ 9 10] ; [51 57],[ 8.97637795 10.02362205] ; [51.02362205 56.97637795],0
