Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.002451,9.176853,[ 4 12] ; [24 10],[8.96 7.04] ; [19.04 14.96],0
p9,1,0.025335,5.000866,[ 3 12] ; [18 15],[6.5625 8.4375] ; [14.4375 18.5625],0
p10,1,0.04893,3.877759,[ 3 12] ; [17 17],[6.12244898 8.87755102] ; [13.87755102 20.12244898],0
a3,1,0.050815,3.814367,[ 5 10] ; [21 12],[8.125 6.875] ; [17.875 15.125],0
s4,1,0.052317,3.765597,[ 4 12] ; [ 2 32],[ 1.92 14.08] ; [ 4.08 29.92],0
v3,1,0.127186,2.32652,[ 1 15] ; [ 8 25],[ 2.93877551 13.06122449] ; [ 6.06122449 26.93877551],0
d5,1,0.15918,1.981995,[ 6 10] ; [20 14],[8.32 7.68] ; [17.68 16.32],0
p8,1,0.16458,1.931628,[ 2 13] ; [11 23],[ 3.97959184 11.02040816] ; [ 9.02040816 24.97959184],0
p7,1,0.164705,1.930485,[7 9] ; [ 8 25],[ 4.89795918 11.10204082] ; [10.10204082 22.89795918],0
b2,1,0.20082,1.636401,[3 9] ; [10 11],[4.72727273 7.27272727] ; [ 8.27272727 12.72727273],0
b3,1,0.20082,1.636401,[3 9] ; [10 11],[4.72727273 7.27272727] ; [ 8.27272727 12.72727273],0
a5,1,0.225253,1.470588,[ 6 10] ; [19 15],[8. 8.] ; [17. 17.],0
v1,1,0.233722,1.418067,[ 3 13] ; [12 22],[ 4.8 11.2] ; [10.2 23.8],0
u3,1,0.276116,1.186108,[2 9] ; [5 8],[3.20833333 7.79166667] ; [3.79166667 9.20833333],0
d1,1,0.317643,0.998629,[ 3 13] ; [11 23],[ 4.48 11.52] ; [ 9.52 24.48],0
r1,1,0.356744,0.849324,[ 4 12] ; [13 21],[ 5.44 10.56] ; [11.56 22.44],0
a1,1,0.363082,0.827206,[ 2 14] ; [ 8 26],[ 3.2 12.8] ; [ 6.8 27.2],0
d2,1,0.451553,0.56675,[ 5 11] ; [14 19],[6.20408163 9.79591837] ; [12.79591837 20.20408163],0
d3,1,0.499954,0.455033,[ 5 11] ; [14 20],[6.08 9.92] ; [12.92 21.08],0
b4,1,0.499954,0.455033,[11  5] ; [20 14],[9.92 6.08] ; [21.08 12.92],0
s2,1,0.506673,0.440932,[ 3 13] ; [ 4 30],[ 2.24 13.76] ; [ 4.76 29.24],0
b5,1,0.557659,0.343774,[8 8] ; [14 20],[7.04 8.96] ; [14.96 19.04],0
p12,1,0.577556,0.310202,[ 1 15] ; [ 1 33],[ 0.64 15.36] ; [ 1.36 32.64],0
p11,1,0.596628,0.280112,[ 4 12] ; [11 23],[ 4.8 11.2] ; [10.2 23.8],0
n6,1,0.610118,0.260003,[7 9] ; [17 16],[7.83673469 8.16326531] ; [16.16326531 16.83673469],0
a4,1,0.665006,0.1875,[ 6 10] ; [10 22],[ 5.33333333 10.66666667] ; [10.66666667 21.33333333],0
v2,1,0.676103,0.174545,[ 2 13] ; [ 6 27],[ 2.5 12.5] ; [ 5.5 27.5],0
d4,1,0.67987,0.170272,[9 7] ; [17 17],[8.32 7.68] ; [17.68 16.32],0
a6,1,0.697051,0.151558,[8 8] ; [15 19],[7.36 8.64] ; [15.64 18.36],0
n3,1,0.707787,0.140498,[3 3] ; [ 7 10],[2.60869565 3.39130435] ; [7.39130435 9.60869565],0
n4,1,0.720048,0.128447,[10  6] ; [23 11],[10.56  5.44] ; [22.44 11.56],0
n5,1,0.725506,0.123278,[11  5] ; [25  9],[11.52  4.48] ; [24.48  9.52],0
p4,1,0.725506,0.123278,[ 5 11] ; [ 9 25],[ 4.48 11.52] ; [ 9.52 24.48],0
s6,1,0.745861,0.105042,[ 4 12] ; [10 24],[ 4.48 11.52] ; [ 9.52 24.48],0
s1,1,0.754357,0.097906,[ 1 15] ; [ 3 31],[ 1.28 14.72] ; [ 2.72 31.28],0
a2,1,0.754357,0.097906,[ 1 15] ; [ 3 31],[ 1.28 14.72] ; [ 2.72 31.28],0
u2,1,0.772059,0.083916,[4 7] ; [4 9],[3.66666667 7.33333333] ; [4.33333333 8.66666667],0
p3,1,0.772579,0.083523,[ 5 11] ; [ 9 24],[ 4.57142857 11.42857143] ; [ 9.42857143 23.57142857],0
p6,1,0.799389,0.064586,[ 1 14] ; [ 3 31],[ 1.2244898 13.7755102] ; [ 2.7755102 31.2244898],0
a7,1,0.804493,0.061275,[ 6 10] ; [14 20],[6.4 9.6] ; [13.6 20.4],0
n1,1,0.813025,0.055944,[3 3] ; [ 8 10],[2.75 3.25] ; [8.25 9.75],0
n2,1,0.813025,0.055944,[3 3] ; [ 8 10],[2.75 3.25] ; [8.25 9.75],0
p1,1,0.833907,0.043971,[ 2 14] ; [ 5 29],[ 2.24 13.76] ; [ 4.76 29.24],0
b1,1,0.863445,0.029581,[9 7] ; [20 14],[9.28 6.72] ; [19.72 14.28],0
p2,1,0.898467,0.016281,[ 6 10] ; [13 20],[6.20408163 9.79591837] ; [12.79591837 20.20408163],0
s3,1,0.919135,0.010307,[ 3 12] ; [ 6 26],[ 2.87234043 12.12765957] ; [ 6.12765957 25.87234043],0
s5,1,0.924558,0.008967,[ 3 13] ; [ 6 28],[ 2.88 13.12] ; [ 6.12 27.88],0
p5,1,0.935917,0.006465,[ 1 14] ; [ 2 31],[ 0.9375 14.0625] ; [ 2.0625 30.9375],0
