Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,27.505861,[15 30] ; [77 21],[28.95104895 16.04895105] ; [63.04895105 34.95104895],1
a6,1,1e-06,23.310901,[18 27] ; [79 19],[30.52447552 14.47552448] ; [66.47552448 31.52447552],1
r4,1,0.004737,7.977059,[32 13] ; [88 10],[37.76223776  7.23776224] ; [82.23776224 15.76223776],0
a2,1,0.008363,6.954143,[ 3 42] ; [25 73],[ 8.81118881 36.18881119] ; [19.18881119 78.81118881],0
p3,1,0.015756,5.829867,[16 28] ; [56 40],[22.62857143 21.37142857] ; [49.37142857 46.62857143],0
p6,1,0.024319,5.071763,[ 8 35] ; [36 59],[13.71014493 29.28985507] ; [30.28985507 64.71014493],0
b5,1,0.025565,4.985219,[20 25] ; [63 35],[26.11888112 18.88111888] ; [56.88111888 41.11888112],0
r2,1,0.032269,4.584129,[37  7] ; [93  5],[40.28169014  3.71830986] ; [89.71830986  8.28169014],0
d5,1,0.036771,4.360986,[29 16] ; [79 19],[33.98601399 11.01398601] ; [74.01398601 23.98601399],0
p4,1,0.068559,3.317195,[20 24] ; [60 37],[24.96453901 19.03546099] ; [55.03546099 41.96453901],0
u1,1,0.087262,2.92418,[ 3 42] ; [17 81],[ 6.29370629 38.70629371] ; [13.70629371 84.29370629],0
n6,1,0.104845,2.63026,[30 14] ; [79 19],[33.77464789 10.22535211] ; [75.22535211 22.77464789],0
r1,1,0.113464,2.505303,[33 12] ; [82 15],[36.44366197  8.55633803] ; [78.55633803 18.44366197],0
v4,1,0.136584,2.216027,[38  6] ; [92  6],[40.28169014  3.71830986] ; [89.71830986  8.28169014],0
s1,1,0.137698,2.203501,[ 4 41] ; [ 3 94],[ 2.21830986 42.78169014] ; [ 4.78169014 92.21830986],0
n1,1,0.141326,2.163462,[7 6] ; [3 9],[5.2 7.8] ; [4.8 7.2],0
s4,1,0.148662,2.085927,[ 6 39] ; [ 6 92],[ 3.77622378 41.22377622] ; [ 8.22377622 89.77622378],0
r3,1,0.154224,2.029966,[39  6] ; [91  6],[41.1971831  3.8028169] ; [88.8028169  8.1971831],0
d1,1,0.162135,1.954198,[21 24] ; [58 40],[24.86013986 20.13986014] ; [54.13986014 43.86013986],0
n4,1,0.162664,1.949288,[31 14] ; [78 20],[34.3006993 10.6993007] ; [74.6993007 23.3006993],0
v3,1,0.192344,1.699574,[17 27] ; [47 46],[20.55474453 23.44525547] ; [43.44525547 49.55474453],0
p8,1,0.210728,1.566417,[20 24] ; [54 41],[23.42446043 20.57553957] ; [50.57553957 44.42446043],0
p2,1,0.211609,1.560387,[35  9] ; [85 12],[37.44680851  6.55319149] ; [82.55319149 14.44680851],0
a5,1,0.214944,1.537811,[30 15] ; [75 23],[33.04195804 11.95804196] ; [71.95804196 26.04195804],0
n3,1,0.250478,1.320635,[12  2] ; [8 4],[10.76923077  3.23076923] ; [9.23076923 2.76923077],0
s8,1,0.277084,1.181336,[ 9 36] ; [28 70],[11.64335664 33.35664336] ; [25.35664336 72.64335664],0
d2,1,0.292661,1.10734,[24 21] ; [43 55],[21.08391608 23.91608392] ; [45.91608392 52.08391608],0
a8,1,0.30717,1.042804,[ 3 40] ; [11 74],[ 4.703125 38.296875] ; [ 9.296875 75.703125],0
b3,1,0.331016,0.94492,[17 14] ; [26 33],[14.81111111 16.18888889] ; [28.18888889 30.81111111],0
b2,1,0.331016,0.94492,[17 14] ; [26 33],[14.81111111 16.18888889] ; [28.18888889 30.81111111],0
p7,1,0.331066,0.944722,[31 14] ; [58 38],[28.40425532 16.59574468] ; [60.59574468 35.40425532],0
b4,1,0.34824,0.879859,[21 24] ; [54 44],[23.6013986 21.3986014] ; [51.3986014 46.6013986],0
p9,1,0.365557,0.818713,[34 11] ; [78 17],[36.  9.] ; [76. 19.],0
a3,1,0.405389,0.692282,[35 10] ; [69 28],[32.95774648 12.04225352] ; [71.04225352 25.95774648],0
s2,1,0.440785,0.594237,[12 33] ; [20 76],[10.21276596 34.78723404] ; [21.78723404 74.21276596],0
d4,1,0.489936,0.476667,[33 12] ; [77 21],[34.61538462 10.38461538] ; [75.38461538 22.61538462],0
p1,1,0.494399,0.466939,[ 3 42] ; [10 88],[ 4.09090909 40.90909091] ; [ 8.90909091 89.09090909],0
n5,1,0.499222,0.456589,[35 10] ; [71 27],[33.35664336 11.64335664] ; [72.64335664 25.35664336],0
a1,1,0.505841,0.44266,[ 3 42] ; [ 4 94],[ 2.2027972 42.7972028] ; [ 4.7972028 93.2027972],0
v2,1,0.549102,0.358929,[28 17] ; [64 31],[29.57142857 15.42857143] ; [62.42857143 32.57142857],0
p5,1,0.566302,0.32891,[ 5 39] ; [ 8 88],[ 4.08571429 39.91428571] ; [ 8.91428571 87.08571429],0
n2,1,0.568261,0.3256,[10  3] ; [8 4],[9.36 3.64] ; [8.64 3.36],0
s5,1,0.629029,0.233379,[ 9 36] ; [16 80],[ 7.9787234 37.0212766] ; [17.0212766 78.9787234],0
u3,1,0.635454,0.224737,[5 5] ; [17 12],[5.64102564 4.35897436] ; [16.35897436 12.64102564],0
p11,1,0.702467,0.145918,[36  9] ; [81 17],[36.81818182  8.18181818] ; [80.18181818 17.81818182],0
b1,1,0.747818,0.103373,[18 27] ; [42 56],[18.88111888 26.11888112] ; [41.11888112 56.88111888],0
u2,1,0.777231,0.080049,[5 5] ; [13 16],[4.61538462 5.38461538] ; [13.38461538 15.61538462],0
a4,1,0.781121,0.077205,[20 25] ; [46 52],[20.76923077 24.23076923] ; [45.23076923 52.76923077],0
s7,1,0.802554,0.062521,[11 31] ; [22 69],[10.42105263 31.57894737] ; [22.57894737 68.42105263],0
s3,1,0.823205,0.049918,[13 32] ; [26 70],[12.44680851 32.55319149] ; [26.55319149 69.44680851],0
p10,1,0.980235,0.000614,[34 10] ; [74 22],[33.94285714 10.05714286] ; [74.05714286 21.94285714],0
