Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.013023,6.165999,[12 22] ; [17  8],[16.71186441 17.28813559] ; [12.28813559 12.71186441],0
b3,1,0.032476,4.573187,[ 3 18] ; [7 8],[ 5.83333333 15.16666667] ; [ 4.16666667 10.83333333],0
b2,1,0.032476,4.573187,[ 3 18] ; [7 8],[ 5.83333333 15.16666667] ; [ 4.16666667 10.83333333],0
n1,1,0.079008,3.085185,[1 8] ; [4 4],[2.64705882 6.35294118] ; [2.35294118 5.64705882],0
n5,1,0.128995,2.304553,[23 11] ; [12 13],[20.16949153 13.83050847] ; [14.83050847 10.16949153],0
p10,1,0.132785,2.259645,[13 21] ; [ 5 20],[10.37288136 23.62711864] ; [ 7.62711864 17.37288136],0
s4,1,0.143724,2.137625,[ 5 27] ; [ 8 17],[ 7.29824561 24.70175439] ; [ 5.70175439 19.29824561],0
b1,1,0.166786,1.9116,[17 17] ; [17  8],[19.59322034 14.40677966] ; [14.40677966 10.59322034],0
a5,1,0.166786,1.9116,[17 17] ; [17  8],[19.59322034 14.40677966] ; [14.40677966 10.59322034],0
a1,1,0.171401,1.870647,[ 1 33] ; [ 3 22],[ 2.30508475 31.69491525] ; [ 1.69491525 23.30508475],0
p5,1,0.171401,1.870647,[ 1 33] ; [ 3 22],[ 2.30508475 31.69491525] ; [ 1.69491525 23.30508475],0
a2,1,0.183879,1.76599,[ 7 27] ; [ 2 23],[ 5.18644068 28.81355932] ; [ 3.81355932 21.18644068],0
d2,1,0.196811,1.665882,[18 16] ; [ 9 16],[15.55932203 18.44067797] ; [11.44067797 13.55932203],0
r3,1,0.203879,1.614369,[32  2] ; [21  4],[30.54237288  3.45762712] ; [22.45762712  2.54237288],0
s1,1,0.215305,1.535395,[ 3 31] ; [ 5 20],[ 4.61016949 29.38983051] ; [ 3.38983051 21.61016949],0
v3,1,0.258152,1.278642,[11 22] ; [12 13],[13.0862069 19.9137931] ; [ 9.9137931 15.0862069],0
