Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000469,12.236549,[ 5 36] ; [15 15],[11.54929577 29.45070423] ; [ 8.45070423 21.54929577],1
s3,1,0.000584,11.824768,[16 25] ; [24  6],[23.09859155 17.90140845] ; [16.90140845 13.09859155],1
s6,1,0.002239,9.342689,[18 23] ; [24  6],[24.25352113 16.74647887] ; [17.74647887 12.25352113],0
s7,1,0.002823,8.918201,[ 9 32] ; [16 12],[14.85507246 26.14492754] ; [10.14492754 17.85507246],0
s4,1,0.052246,3.767872,[ 5 36] ; [ 9 20],[ 8.2 32.8] ; [ 5.8 23.2],0
v3,1,0.092027,2.838546,[10 31] ; [13 17],[13.28169014 27.71830986] ; [ 9.71830986 20.28169014],0
p3,1,0.157125,2.001682,[17 24] ; [17 12],[19.91428571 21.08571429] ; [14.08571429 14.91428571],0
a1,1,0.172293,1.862878,[ 1 40] ; [ 3 27],[ 2.30985915 38.69014085] ; [ 1.69014085 28.30985915],0
a3,1,0.205258,1.604559,[17 24] ; [17 13],[19.63380282 21.36619718] ; [14.36619718 15.63380282],0
p8,1,0.214006,1.544118,[18 22] ; [18 12],[20.57142857 19.42857143] ; [15.42857143 14.57142857],0
v1,1,0.220323,1.502269,[12 29] ; [13 17],[14.43661972 26.56338028] ; [10.56338028 19.43661972],0
d1,1,0.28794,1.129229,[18 23] ; [17 13],[20.21126761 20.78873239] ; [14.78873239 15.21126761],0
d3,1,0.32407,0.97245,[27 14] ; [23  7],[28.87323944 12.12676056] ; [21.12676056  8.87323944],0
u1,1,0.349163,0.876495,[ 6 35] ; [ 7 23],[ 7.50704225 33.49295775] ; [ 5.49295775 24.50704225],0
a7,1,0.375927,0.78398,[30 11] ; [19 11],[28.29577465 12.70422535] ; [20.70422535  9.29577465],0
r2,1,0.387299,0.747407,[37  4] ; [25  5],[35.8028169  5.1971831] ; [26.1971831  3.8028169],0
p5,1,0.421491,0.646154,[ 2 38] ; [ 3 27],[ 2.85714286 37.14285714] ; [ 2.14285714 27.85714286],0
s5,1,0.428098,0.627979,[ 8 33] ; [ 8 21],[ 9.37142857 31.62857143] ; [ 6.62857143 22.37142857],0
a8,1,0.488386,0.480079,[ 3 35] ; [ 1 26],[ 2.33846154 35.66153846] ; [ 1.66153846 25.33846154],0
p6,1,0.49125,0.473787,[11 30] ; [10 19],[12.3 28.7] ; [ 8.7 20.3],0
d4,1,0.500809,0.453221,[27 14] ; [22  8],[28.29577465 12.70422535] ; [20.70422535  9.29577465],0
u2,1,0.501436,0.451896,[ 8 15] ; [6 7],[ 8.94444444 14.05555556] ; [5.05555556 7.94444444],0
r4,1,0.512541,0.428876,[34  7] ; [23  7],[32.91549296  8.08450704] ; [24.08450704  5.91549296],0
r1,1,0.553074,0.351839,[30 11] ; [20 10],[28.87323944 12.12676056] ; [21.12676056  8.87323944],0
p2,1,0.576856,0.311345,[29 12] ; [23  7],[30.02816901 10.97183099] ; [21.97183099  8.02816901],0
a2,1,0.592632,0.286252,[ 5 36] ; [ 5 25],[ 5.77464789 35.22535211] ; [ 4.22535211 25.77464789],0
p11,1,0.5946,0.283218,[22 19] ; [18 12],[23.09859155 17.90140845] ; [16.90140845 13.09859155],0
a4,1,0.598161,0.277778,[11 29] ; [10 20],[12. 28.] ; [ 9. 21.],0
s1,1,0.622008,0.243056,[ 4 36] ; [ 2 28],[ 3.42857143 36.57142857] ; [ 2.57142857 27.42857143],0
p1,1,0.637724,0.221732,[ 4 37] ; [ 4 26],[ 4.61971831 36.38028169] ; [ 3.38028169 26.61971831],0
d2,1,0.649417,0.206636,[20 21] ; [13 17],[19.05633803 21.94366197] ; [13.94366197 16.05633803],0
d5,1,0.661858,0.191275,[31 10] ; [24  6],[31.76056338  9.23943662] ; [23.23943662  6.76056338],0
v2,1,0.717485,0.130915,[18 23] ; [14 15],[18.74285714 22.25714286] ; [13.25714286 15.74285714],0
a6,1,0.742288,0.108126,[23 18] ; [18 12],[23.67605634 17.32394366] ; [17.32394366 12.67605634],0
n1,1,0.750679,0.100962,[4 9] ; [3 5],[4.33333333 8.66666667] ; [2.66666667 5.33333333],0
b5,1,0.7605,0.092918,[22 19] ; [15 15],[21.36619718 19.63380282] ; [15.63380282 14.36619718],0
v4,1,0.772618,0.083493,[36  5] ; [27  3],[36.38028169  4.61971831] ; [26.61971831  3.38028169],0
n6,1,0.818769,0.0525,[29 11] ; [21  9],[28.57142857 11.42857143] ; [21.42857143  8.57142857],0
u3,1,0.823181,0.049933,[12 12] ; [7 6],[12.32432432 11.67567568] ; [6.67567568 6.32432432],0
