Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.103555,[274  12] ; [3 4],[270.38225256  15.61774744] ; [6.61774744 0.38225256],1
r2,1,1e-06,24.669782,[273  10] ; [4 3],[270.3137931  12.6862069] ; [6.6862069 0.3137931],1
r1,1,2.4e-05,17.882089,[247  39] ; [2 5],[243.05119454  42.94880546] ; [5.94880546 1.05119454],1
p2,1,0.015092,5.905659,[251  34] ; [4 3],[248.8869863  36.1130137] ; [6.1130137 0.8869863],0
a8,1,0.020468,5.371515,[ 32 222] ; [3 4],[ 34.06130268 219.93869732] ; [0.93869732 6.06130268],0
r3,1,0.081789,3.028994,[278   8] ; [6 1],[277.21501706   8.78498294] ; [6.78498294 0.21501706],0
s1,1,0.084962,2.967338,[  8 274] ; [1 6],[  8.78200692 273.21799308] ; [0.21799308 6.78200692],0
s8,1,0.10364,2.648615,[155 128] ; [6 1],[157.1137931 125.8862069] ; [3.8862069 3.1137931],0
a5,1,0.154874,2.023578,[227  59] ; [4 3],[225.48122867  60.51877133] ; [5.51877133 1.48122867],0
b4,1,0.160828,1.966421,[170 116] ; [6 1],[171.79522184 114.20477816] ; [4.20477816 2.79522184],0
p1,1,0.185808,1.750547,[ 34 251] ; [2 5],[ 35.1369863 249.8630137] ; [0.8630137 6.1369863],0
d1,1,0.18608,1.748387,[191  95] ; [3 4],[189.36518771  96.63481229] ; [4.63481229 2.36518771],0
p4,1,0.191197,1.70837,[189  95] ; [3 4],[187.3814433  96.6185567] ; [4.6185567 2.3814433],0
s5,1,0.244771,1.352906,[112 167] ; [1 5],[110.62105263 168.37894737] ; [2.37894737 3.62105263],0
p3,1,0.294872,1.097244,[177 107] ; [3 4],[175.67010309 108.32989691] ; [4.32989691 2.67010309],0
d4,1,0.297838,1.08385,[243  41] ; [5 2],[242.03436426  41.96563574] ; [5.96563574 1.03436426],0
p9,1,0.300071,1.07388,[270  15] ; [6 1],[269.38356164  15.61643836] ; [6.61643836 0.38356164],0
p8,1,0.308257,1.038129,[175 108] ; [3 4],[173.70344828 109.29655172] ; [4.29655172 2.70344828],0
p11,1,0.309599,1.032384,[244  42] ; [5 2],[243.05119454  42.94880546] ; [5.94880546 1.05119454],0
p12,1,0.309599,1.032384,[ 42 244] ; [2 5],[ 42.94880546 243.05119454] ; [1.05119454 5.94880546],0
a4,1,0.333756,0.934269,[134 151] ; [2 5],[132.73972603 152.26027397] ; [3.26027397 3.73972603],0
p7,1,0.339291,0.913108,[204  74] ; [4 3],[202.89122807  75.10877193] ; [5.10877193 1.89122807],0
d5,1,0.348747,0.87801,[240  44] ; [5 2],[239.10652921  44.89347079] ; [5.89347079 1.10652921],0
a7,1,0.353246,0.861764,[208  77] ; [4 3],[206.91780822  78.08219178] ; [5.08219178 1.91780822],0
d3,1,0.378609,0.775212,[206  79] ; [4 3],[204.96575342  80.03424658] ; [5.03424658 1.96575342],0
p6,1,0.406962,0.687659,[117 165] ; [4 3],[118.06920415 163.93079585] ; [2.93079585 4.06920415],0
s2,1,0.426498,0.632341,[165 120] ; [3 4],[163.97260274 121.02739726] ; [4.02739726 2.97260274],0
b5,1,0.435015,0.609396,[162 124] ; [5 2],[163.01023891 122.98976109] ; [3.98976109 3.01023891],0
v1,1,0.493701,0.46845,[196  87] ; [4 3],[195.17241379  87.82758621] ; [4.82758621 2.17241379],0
v2,1,0.496935,0.461476,[230  52] ; [5 2],[229.30795848  52.69204152] ; [5.69204152 1.30795848],0
s3,1,0.504122,0.446248,[166 116] ; [5 2],[166.85813149 115.14186851] ; [4.14186851 2.85813149],0
a6,1,0.545527,0.365392,[193  91] ; [4 3],[192.26116838  91.73883162] ; [4.73883162 2.26116838],0
s7,1,0.567046,0.32765,[164 106] ; [5 2],[164.72924188 105.27075812] ; [4.27075812 2.72924188],0
d2,1,0.602132,0.271792,[150 134] ; [3 4],[149.31958763 134.68041237] ; [3.68041237 3.31958763],0
n6,1,0.643919,0.213653,[258  26] ; [6 1],[257.64948454  26.35051546] ; [6.35051546 0.64948454],0
b1,1,0.665684,0.186693,[100 186] ; [3 4],[100.53924915 185.46075085] ; [2.46075085 4.53924915],0
b2,1,0.764238,0.089952,[ 78 100] ; [3 3],[78.35869565 99.64130435] ; [2.64130435 3.35869565],0
b3,1,0.764238,0.089952,[ 78 100] ; [3 3],[78.35869565 99.64130435] ; [2.64130435 3.35869565],0
p5,1,0.788283,0.072114,[ 52 233] ; [1 6],[ 51.72945205 233.27054795] ; [1.27054795 5.72945205],0
s6,1,0.798562,0.065132,[200  80] ; [4 2],[199.72027972  80.27972028] ; [4.27972028 1.72027972],0
a2,1,0.838081,0.041759,[ 72 214] ; [2 5],[ 72.23208191 213.76791809] ; [1.76791809 5.23208191],0
n4,1,0.9365,0.006347,[242  44] ; [6 1],[242.07508532  43.92491468] ; [5.92491468 1.07508532],0
n5,1,0.956279,0.003006,[243  43] ; [6 1],[243.05119454  42.94880546] ; [5.94880546 1.05119454],0
