Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000118,14.822584,[75 20] ; [88 72],[60.7254902 34.2745098] ; [102.2745098  57.7254902],1
p3,1,0.000144,14.444717,[43 52] ; [ 36 124],[29.43137255 65.56862745] ; [ 49.56862745 110.43137255],1
v3,1,0.00056,11.904471,[38 52] ; [ 33 121],[26.18852459 63.81147541] ; [ 44.81147541 109.18852459],1
p4,1,0.000662,11.59377,[45 50] ; [ 42 117],[32.53937008 62.46062992] ; [ 54.46062992 104.53937008],1
p11,1,0.002096,9.463399,[76 19] ; [99 62],[64.94140625 30.05859375] ; [110.05859375  50.94140625],0
r1,1,0.002897,8.870953,[74 19] ; [99 62],[63.34251969 29.65748031] ; [109.65748031  51.34251969],0
v2,1,0.003524,8.514027,[52 41] ; [56 96],[40.99591837 52.00408163] ; [67.00408163 84.99591837],0
p9,1,0.004413,8.105604,[71 22] ; [92 65],[60.636 32.364] ; [102.364  54.636],0
p7,1,0.005778,7.618118,[50 44] ; [ 56 102],[39.53968254 54.46031746] ; [66.46031746 91.53968254],0
r3,1,0.006727,7.344531,[85  8] ; [125  35],[77.19367589 15.80632411] ; [132.80632411  27.19367589],0
r4,1,0.006907,7.297024,[78 17] ; [107  54],[68.65234375 26.34765625] ; [116.34765625  44.65234375],0
a5,1,0.010108,6.615774,[69 26] ; [91 70],[59.375 35.625] ; [100.625  60.375],0
p5,1,0.011812,6.338832,[ 8 85] ; [  3 156],[ 4.05952381 88.94047619] ; [  6.94047619 152.05952381],0
u3,1,0.012767,6.201156,[18 10] ; [24 42],[12.5106383 15.4893617] ; [29.4893617 36.5106383],0
n5,1,0.01626,5.774554,[68 26] ; [91 68],[59.07509881 34.92490119] ; [99.92490119 59.07509881],0
p10,1,0.025461,4.992276,[69 25] ; [94 64],[60.8015873 33.1984127] ; [102.1984127  55.8015873],0
a4,1,0.034421,4.473684,[46 49] ; [ 56 104],[38. 57.] ; [64. 96.],0
s5,1,0.040364,4.202528,[14 79] ; [ 11 146],[ 9.3 83.7] ; [ 15.7 141.3],0
n4,1,0.042231,4.125931,[69 25] ; [98 63],[61.56078431 32.43921569] ; [105.43921569  55.56078431],0
n3,1,0.043,4.095417,[14  3] ; [32 26],[10.42666667  6.57333333] ; [35.57333333 22.42666667],0
b4,1,0.04516,4.012636,[45 50] ; [97 64],[52.6953125 42.3046875] ; [89.3046875 71.6953125],0
r2,1,0.046516,3.962802,[85  8] ; [130  28],[79.66135458 13.33864542] ; [135.33864542  22.66135458],0
s8,1,0.052525,3.758967,[19 76] ; [ 18 143],[13.73046875 81.26953125] ; [ 23.26953125 137.73046875],0
b3,1,0.052723,3.752681,[27 34] ; [27 66],[21.38961039 39.61038961] ; [32.61038961 60.38961039],0
b2,1,0.052723,3.752681,[27 34] ; [27 66],[21.38961039 39.61038961] ; [32.61038961 60.38961039],0
p8,1,0.054369,3.701321,[40 54] ; [ 49 111],[32.93700787 61.06299213] ; [ 56.06299213 103.93700787],0
a3,1,0.073675,3.199175,[67 28] ; [95 65],[60.35294118 34.64705882] ; [101.64705882  58.35294118],0
s2,1,0.081146,3.041801,[20 73] ; [ 21 139],[15.07114625 77.92885375] ; [ 25.92885375 134.07114625],0
a8,1,0.10248,2.666513,[12 74] ; [ 11 138],[ 8.41702128 77.58297872] ; [ 14.58297872 134.41702128],0
n6,1,0.109252,2.565008,[70 23] ; [105  55],[64.32806324 28.67193676] ; [110.67193676  49.32806324],0
v4,1,0.179391,1.802665,[81 12] ; [128  31],[77.13095238 15.86904762] ; [131.86904762  27.13095238],0
n2,1,0.198238,1.655308,[12  4] ; [35 26],[9.76623377 6.23376623] ; [37.23376623 23.76623377],0
s7,1,0.242098,1.368336,[17 72] ; [ 20 129],[13.83613445 75.16386555] ; [ 23.16386555 125.83613445],0
p12,1,0.281756,1.158602,[ 2 92] ; [  1 160],[ 1.10588235 92.89411765] ; [  1.89411765 159.10588235],0
u1,1,0.298099,1.08268,[10 85] ; [ 11 150],[ 7.79296875 87.20703125] ; [ 13.20703125 147.79296875],0
d2,1,0.333109,0.936773,[45 50] ; [65 93],[41.30434783 53.69565217] ; [68.69565217 89.30434783],0
a2,1,0.362882,0.827894,[17 78] ; [ 22 139],[14.47265625 80.52734375] ; [ 24.52734375 136.47265625],0
b1,1,0.477669,0.504182,[37 58] ; [70 91],[39.70703125 55.29296875] ; [67.29296875 93.70703125],0
s1,1,0.533782,0.387186,[ 5 88] ; [  6 155],[ 4.02755906 88.97244094] ; [  6.97244094 154.02755906],0
u2,1,0.538282,0.378733,[14 14] ; [28 37],[12.64516129 15.35483871] ; [29.35483871 35.64516129],0
b5,1,0.575261,0.313959,[53 42] ; [84 77],[50.83984375 44.16015625] ; [86.16015625 74.83984375],0
