Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b3,1,0.00017,14.142022,[40 36] ; [20 64],[28.5 47.5] ; [31.5 52.5],1
b2,1,0.00017,14.142022,[40 36] ; [20 64],[28.5 47.5] ; [31.5 52.5],1
v2,1,0.000203,13.805844,[82 44] ; [64 86],[66.65217391 59.34782609] ; [79.34782609 70.65217391],1
s6,1,0.000593,11.797349,[93 40] ; [78 78],[78.69550173 54.30449827] ; [92.30449827 63.69550173],1
v3,1,0.00849,6.927045,[56 74] ; [ 43 110],[45.4770318 84.5229682] ; [53.5229682 99.4770318],0
s8,1,0.008961,6.830566,[61 74] ; [ 48 110],[50.221843 84.778157] ; [58.778157 99.221843],0
s5,1,0.011885,6.32796,[46 84] ; [ 33 118],[36.5480427 93.4519573] ; [ 42.4519573 108.5480427],0
p3,1,0.030332,4.690386,[39 95] ; [ 29 129],[ 31.20547945 102.79452055] ; [ 36.79452055 121.20547945],0
a3,1,0.031848,4.606664,[99 34] ; [99 59],[90.49484536 42.50515464] ; [107.50515464  50.49484536],0
r1,1,0.035279,4.431626,[107  28] ; [108  50],[99.06143345 35.93856655] ; [115.93856655  42.06143345],0
r2,1,0.036439,4.376441,[129   4] ; [142  14],[124.71626298   8.28373702] ; [146.28373702   9.71626298],0
p1,1,0.051231,3.800695,[ 14 121] ; [  7 150],[  9.70890411 125.29109589] ; [ 11.29109589 145.70890411],0
u2,1,0.071289,3.253094,[20 15] ; [22 36],[15.80645161 19.19354839] ; [26.19354839 31.80645161],0
s2,1,0.072052,3.235648,[67 67] ; [62 95],[59.40206186 74.59793814] ; [69.59793814 87.40206186],0
s7,1,0.092773,2.825585,[60 74] ; [ 54 100],[53.04166667 80.95833333] ; [60.95833333 93.04166667],0
p6,1,0.093611,2.811161,[ 29 101] ; [ 23 134],[ 23.55400697 106.44599303] ; [ 28.44599303 128.55400697],0
n5,1,0.117706,2.447586,[95 39] ; [97 59],[88.71724138 45.28275862] ; [103.28275862  52.71724138],0
a5,1,0.126355,2.336725,[96 39] ; [99 59],[89.84641638 45.15358362] ; [105.15358362  52.84641638],0
v4,1,0.131898,2.270025,[128   6] ; [142  14],[124.75862069   9.24137931] ; [145.24137931  10.75862069],0
a4,1,0.134531,2.239431,[59 75] ; [ 56 102],[52.7739726 81.2260274] ; [62.2260274 95.7739726],0
