Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.889944,[239  76] ; [ 5 58],[203.33333333 111.66666667] ; [40.66666667 22.33333333],1
d4,1,0.0,50.908214,[286  29] ; [35 28],[267.5  47.5] ; [53.5  9.5],1
a4,1,0.0,31.283411,[181 133] ; [12 51],[160.74801061 153.25198939] ; [32.25198939 30.74801061],1
d3,1,0.0,28.360488,[244  71] ; [28 35],[226.66666667  88.33333333] ; [45.33333333 17.66666667],1
d2,1,1e-06,25.2,[198 117] ; [18 45],[180. 135.] ; [36. 27.],1
u1,1,7.4e-05,15.707396,[ 96 219] ; [ 4 59],[ 83.33333333 231.66666667] ; [16.66666667 46.33333333],1
a3,1,0.00048,12.193248,[270  43] ; [43 20],[260.55585106  52.44414894] ; [52.44414894 10.55585106],1
a2,1,0.000492,12.144671,[104 211] ; [ 7 56],[ 92.5 222.5] ; [18.5 44.5],1
a5,1,0.00101,10.808554,[262  53] ; [41 22],[252.5  62.5] ; [50.5 12.5],0
p1,1,0.001525,10.047675,[ 27 287] ; [14 49],[ 34.14854111 279.85145889] ; [ 6.85145889 56.14854111],0
n4,1,0.005168,7.819721,[280  34] ; [48 15],[273.18832891  40.81167109] ; [54.81167109  8.18832891],0
r3,1,0.013344,6.122975,[306   9] ; [57  6],[302.5  12.5] ; [60.5  2.5],0
p8,1,0.030036,4.707233,[170 139] ; [44 19],[177.75806452 131.24193548] ; [36.24193548 26.75806452],0
v2,1,0.043875,4.06138,[193 117] ; [29 31],[186. 124.] ; [36. 24.],0
s6,1,0.058077,3.591479,[265  44] ; [48 15],[259.99193548  49.00806452] ; [53.00806452  9.99193548],0
r4,1,0.078983,3.085714,[295  20] ; [55  8],[291.66666667  23.33333333] ; [58.33333333  4.66666667],0
p3,1,0.096422,2.763744,[190 124] ; [31 32],[184.06896552 129.93103448] ; [36.93103448 26.06896552],0
r1,1,0.09931,2.716593,[270  44] ; [49 14],[265.69230769  48.30769231] ; [53.30769231  9.69230769],0
v3,1,0.109893,2.555759,[152 153] ; [24 38],[146.26702997 158.73297003] ; [29.73297003 32.26702997],0
v1,1,0.111607,2.53132,[181 124] ; [30 32],[175.35422343 129.64577657] ; [35.64577657 26.35422343],0
r2,1,0.12085,2.40627,[303   8] ; [59  4],[301.02139037   9.97860963] ; [60.97860963  2.02139037],0
s2,1,0.138004,2.200076,[233  81] ; [41 22],[228.21220159  85.78779841] ; [45.78779841 17.21220159],0
p4,1,0.167434,1.905773,[222  92] ; [39 24],[217.38461538  96.61538462] ; [43.61538462 19.38461538],0
s5,1,0.251882,1.312835,[140 160] ; [24 38],[135.91160221 164.08839779] ; [28.08839779 33.91160221],0
u4,1,0.253257,1.305249,[ 15 300] ; [ 1 62],[ 13.33333333 301.66666667] ; [ 2.66666667 60.33333333],0
s8,1,0.278655,1.173637,[225  88] ; [41 22],[221.43085106  91.56914894] ; [44.56914894 18.43085106],0
n5,1,0.364672,0.821739,[266  49] ; [56  7],[268.33333333  46.66666667] ; [53.66666667  9.33333333],0
b1,1,0.393882,0.726923,[117 198] ; [27 36],[120. 195.] ; [24. 39.],0
a6,1,0.422796,0.642529,[206 108] ; [38 25],[203.22546419 110.77453581] ; [40.77453581 22.22546419],0
s4,1,0.510824,0.43238,[ 63 250] ; [15 48],[ 64.93085106 248.06914894] ; [13.06914894 49.93085106],0
p9,1,0.517844,0.418185,[280  31] ; [55  8],[278.56951872  32.43048128] ; [56.43048128  6.56951872],0
v4,1,0.527961,0.398314,[305  10] ; [60  3],[304.16666667  10.83333333] ; [60.83333333  2.16666667],0
u3,1,0.545004,0.366345,[28 17] ; [14  6],[29.07692308 15.92307692] ; [12.92307692  7.07692308],0
a8,1,0.553392,0.351276,[ 51 229] ; [ 9 51],[ 49.41176471 230.58823529] ; [10.58823529 49.41176471],0
p7,1,0.604181,0.268735,[212  92] ; [46 17],[213.71117166  90.28882834] ; [44.28882834 18.71117166],0
b5,1,0.607629,0.263642,[186 129] ; [35 28],[184.16666667 130.83333333] ; [36.83333333 26.16666667],0
s1,1,0.614966,0.253006,[ 15 296] ; [ 4 59],[ 15.79946524 295.20053476] ; [ 3.20053476 59.79946524],0
n1,1,0.627211,0.235862,[33 33] ; [6 8],[32.175 33.825] ; [6.825 7.175],0
n3,1,0.632313,0.228937,[46 19] ; [9 5],[45.25316456 19.74683544] ; [9.74683544 4.25316456],0
p5,1,0.653174,0.201922,[ 53 259] ; [12 50],[ 54.22459893 257.77540107] ; [10.77540107 51.22459893],0
p6,1,0.710388,0.137889,[147 163] ; [31 31],[148.33333333 161.66666667] ; [29.66666667 32.33333333],0
s3,1,0.719375,0.129092,[234  79] ; [45 17],[232.872  80.128] ; [46.128 15.872],0
