Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.00429,8.156725,[18  4] ; [56 59],[11.88321168 10.11678832] ; [62.11678832 52.88321168],0
s3,1,0.012283,6.269488,[20  4] ; [66 52],[14.53521127  9.46478873] ; [71.46478873 46.53521127],0
s5,1,0.014903,5.927934,[15  8] ; [43 71],[ 9.73722628 13.26277372] ; [48.26277372 65.73722628],0
b5,1,0.016777,5.719546,[ 7 17] ; [66 52],[12.33802817 11.66197183] ; [60.66197183 57.33802817],0
d5,1,0.047266,3.93588,[22  2] ; [85 32],[18.21276596  5.78723404] ; [88.78723404 28.21276596],0
v2,1,0.058715,3.573326,[11 13] ; [75 38],[15.06569343  8.93430657] ; [70.93430657 42.06569343],0
b4,1,0.059761,3.543998,[ 9 15] ; [69 49],[13.18309859 10.81690141] ; [64.81690141 53.18309859],0
u1,1,0.0602,3.531854,[ 3 21] ; [  4 114],[ 1.18309859 22.81690141] ; [  5.81690141 112.18309859],0
s2,1,0.060501,3.523584,[18  6] ; [64 54],[13.85915493 10.14084507] ; [68.14084507 49.85915493],0
b1,1,0.061866,3.486647,[16  8] ; [54 64],[11.83098592 12.16901408] ; [58.16901408 59.83098592],0
b3,1,0.063766,3.436616,[ 4 10] ; [47 38],[7.21212121 6.78787879] ; [43.78787879 41.21212121],0
b2,1,0.063766,3.436616,[ 4 10] ; [47 38],[7.21212121 6.78787879] ; [43.78787879 41.21212121],0
u3,1,0.074457,3.181918,[6 1] ; [13 14],[3.91176471 3.08823529] ; [15.08823529 11.91176471],0
a5,1,0.102338,2.668732,[13 11] ; [84 34],[16.3943662  7.6056338] ; [80.6056338 37.3943662],0
p2,1,0.129748,2.295517,[16  8] ; [92 22],[18.7826087  5.2173913] ; [89.2173913 24.7826087],0
p3,1,0.143446,2.140597,[15  9] ; [53 62],[11.74100719 12.25899281] ; [56.25899281 58.74100719],0
p10,1,0.168016,1.90056,[21  2] ; [90 24],[18.6350365  4.3649635] ; [92.3649635 21.6350365],0
a6,1,0.17089,1.875115,[ 6 18] ; [47 71],[ 8.95774648 15.04225352] ; [44.04225352 73.95774648],0
n1,1,0.171857,1.866667,[7 2] ; [14 13],[5.25 3.75] ; [15.75 11.25],0
a4,1,0.214182,1.542929,[14 10] ; [52 65],[11.23404255 12.76595745] ; [54.76595745 62.23404255],0
a8,1,0.225832,1.466923,[ 1 22] ; [15 98],[ 2.70588235 20.29411765] ; [13.29411765 99.70588235],0
v3,1,0.233348,1.420339,[ 9 15] ; [58 56],[11.65217391 12.34782609] ; [55.34782609 58.65217391],0
n5,1,0.261649,1.260011,[17  7] ; [94 22],[19.02857143  4.97142857] ; [91.97142857 24.02857143],0
s1,1,0.282118,1.156859,[ 2 22] ; [  4 112],[ 1.02857143 22.97142857] ; [  4.97142857 111.02857143],0
v4,1,0.311926,1.022504,[20  3] ; [109   8],[21.19285714  1.80714286] ; [107.80714286   9.19285714],0
s8,1,0.315729,1.006556,[15  9] ; [60 57],[12.76595745 11.23404255] ; [62.23404255 54.76595745],0
d3,1,0.325865,0.965259,[13 11] ; [51 67],[10.81690141 13.18309859] ; [53.18309859 64.81690141],0
a2,1,0.352596,0.864092,[ 1 23] ; [ 12 106],[ 2.1971831 21.8028169] ; [ 10.8028169 107.1971831],0
p5,1,0.395233,0.722782,[ 2 22] ; [17 97],[ 3.30434783 20.69565217] ; [15.69565217 98.30434783],0
p8,1,0.423093,0.641708,[13 10] ; [54 60],[11.24817518 11.75182482] ; [55.75182482 58.24817518],0
d2,1,0.456513,0.554431,[10 14] ; [59 59],[11.66197183 12.33802817] ; [57.33802817 60.66197183],0
r2,1,0.45835,0.549921,[21  3] ; [106   9],[21.92805755  2.07194245] ; [105.07194245   9.92805755],0
n3,1,0.504985,0.444444,[6 3] ; [21  6],[6.75 2.25] ; [20.25  6.75],0
a3,1,0.510694,0.432646,[17  7] ; [91 27],[18.25352113  5.74647887] ; [89.74647887 28.25352113],0
s6,1,0.543461,0.369163,[16  6] ; [76 39],[14.77372263  7.22627737] ; [77.22627737 37.77372263],0
p11,1,0.616589,0.250691,[20  4] ; [93 25],[19.09859155  4.90140845] ; [93.90140845 24.09859155],0
p9,1,0.620653,0.244951,[20  3] ; [96 20],[19.1942446  3.8057554] ; [96.8057554 19.1942446],0
n4,1,0.624642,0.239397,[18  6] ; [93 24],[18.89361702  5.10638298] ; [92.10638298 24.89361702],0
p1,1,0.625833,0.237754,[ 1 23] ; [  8 109],[ 1.53191489 22.46808511] ; [  7.46808511 109.53191489],0
p6,1,0.628309,0.234361,[ 7 16] ; [40 72],[ 8.00740741 14.99259259] ; [38.99259259 73.00740741],0
p4,1,0.643354,0.214383,[12 12] ; [64 52],[13.02857143 10.97142857] ; [62.97142857 53.02857143],0
r1,1,0.751218,0.10051,[18  6] ; [92 26],[18.5915493  5.4084507] ; [91.4084507 26.5915493],0
d1,1,0.766788,0.087959,[11 13] ; [58 60],[11.66197183 12.33802817] ; [57.33802817 60.66197183],0
p7,1,0.787163,0.072898,[16  7] ; [76 38],[15.44525547  7.55474453] ; [76.55474453 37.44525547],0
n6,1,0.800174,0.064071,[18  6] ; [89 26],[18.47482014  5.52517986] ; [88.52517986 26.47482014],0
u2,1,0.802644,0.062463,[3 4] ; [13 14],[3.29411765 3.70588235] ; [12.70588235 14.29411765],0
n2,1,0.807903,0.059113,[7 2] ; [22  5],[7.25 1.75] ; [21.75  5.25],0
d4,1,0.817917,0.053003,[19  5] ; [95 22],[19.40425532  4.59574468] ; [94.59574468 22.40425532],0
r4,1,0.894596,0.017554,[20  4] ; [97 21],[19.77464789  4.22535211] ; [97.22535211 20.77464789],0
a1,1,0.906086,0.013918,[ 2 22] ; [  9 109],[ 1.85915493 22.14084507] ; [  9.14084507 108.85915493],0
r3,1,0.906086,0.013918,[22  2] ; [109   9],[22.14084507  1.85915493] ; [108.85915493   9.14084507],0
