Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,163.873268,[46 80] ; [405  46],[98.48526863 27.51473137] ; [352.51473137  98.48526863],1
n6,1,0.0,41.111668,[87 38] ; [412  38],[108.47826087  16.52173913] ; [390.52173913  59.47826087],1
s4,1,7e-06,20.089546,[46 81] ; [ 78 365],[27.62807018 99.37192982] ; [ 96.37192982 346.62807018],1
s7,1,3.3e-05,17.248552,[55 67] ; [285 148],[74.73873874 47.26126126] ; [265.26126126 167.73873874],1
a8,1,7e-05,15.817466,[  3 114] ; [ 69 339],[ 16.04571429 100.95428571] ; [ 55.95428571 352.04571429],1
p11,1,7.7e-05,15.63772,[82 45] ; [366  85],[98.43598616 28.56401384] ; [349.56401384 101.43598616],1
p6,1,0.000139,14.522093,[32 92] ; [199 245],[50.42957746 73.57042254] ; [180.57042254 263.42957746],1
p5,1,0.000217,13.673548,[  4 122] ; [ 70 376],[ 16.3006993 109.6993007] ; [ 57.6993007 388.3006993],1
a3,1,0.000441,12.351741,[77 50] ; [342 106],[92.54434783 34.45565217] ; [326.45565217 121.54434783],1
a5,1,0.000466,12.24556,[81 46] ; [355  95],[95.96533795 31.03466205] ; [340.03466205 109.96533795],1
p4,1,0.000478,12.198319,[65 62] ; [304 143],[81.64285714 45.35714286] ; [287.35714286 159.64285714],1
u1,1,0.000794,11.254267,[ 13 114] ; [108 343],[ 26.58650519 100.41349481] ; [ 94.41349481 356.58650519],1
v1,1,0.00259,9.076067,[56 67] ; [266 172],[70.59893048 52.40106952] ; [251.40106952 186.59893048],0
r1,1,0.003104,8.745255,[97 29] ; [394  56],[107.40625  18.59375] ; [383.59375  66.40625],0
a4,1,0.005213,7.804068,[45 82] ; [221 226],[58.85365854 68.14634146] ; [207.14634146 239.85365854],0
d2,1,0.00542,7.733644,[50 77] ; [239 209],[63.83130435 63.16869565] ; [225.16869565 222.83130435],0
r4,1,0.006217,7.48618,[115  12] ; [435  16],[120.84775087   6.15224913] ; [429.15224913  21.84775087],0
p10,1,0.006644,7.366898,[95 30] ; [384  62],[104.85989492  20.14010508] ; [374.14010508  71.85989492],0
v3,1,0.009956,6.642708,[37 83] ; [191 244],[49.2972973 70.7027027] ; [178.7027027 256.2972973],0
p12,1,0.010492,6.549367,[  5 122] ; [ 52 395],[ 12.61149826 114.38850174] ; [ 44.38850174 402.61149826],0
p2,1,0.010706,6.513475,[96 30] ; [384  64],[105.36585366  20.63414634] ; [374.63414634  73.36585366],0
s8,1,0.013353,6.121777,[58 69] ; [260 188],[70.23652174 56.76347826] ; [247.76347826 200.23652174],0
a2,1,0.015622,5.844932,[ 23 104] ; [130 321],[33.61764706 93.38235294] ; [119.38235294 331.61764706],0
v4,1,0.019263,5.477486,[120   7] ; [443   8],[123.70415225   3.29584775] ; [439.29584775  11.70415225],0
p3,1,0.019579,5.449061,[56 71] ; [250 198],[67.58608696 59.41391304] ; [238.41391304 209.58608696],0
n1,1,0.028519,4.796401,[14 34] ; [40 42],[19.93846154 28.06153846] ; [34.06153846 47.93846154],0
p9,1,0.037041,4.348525,[102  22] ; [397  48],[108.74516696  15.25483304] ; [390.25483304  54.74516696],0
d1,1,0.056835,3.62743,[69 58] ; [287 164],[78.22145329 48.77854671] ; [277.77854671 173.22145329],0
b1,1,0.071755,3.242417,[39 88] ; [178 273],[47.6799308 79.3200692] ; [169.3200692 281.6799308],0
p7,1,0.081272,3.039278,[71 50] ; [293 143],[79.07360862 41.92639138] ; [284.92639138 151.07360862],0
d5,1,0.10334,2.653221,[100  27] ; [380  68],[106.0173913  20.9826087] ; [373.9826087  74.0173913],0
s1,1,0.13261,2.261685,[  2 124] ; [ 20 423],[  4.87170475 121.12829525] ; [ 17.12829525 425.87170475],0
p8,1,0.159935,1.974845,[60 65] ; [243 198],[66.91696113 58.08303887] ; [236.08303887 204.91696113],0
u2,1,0.201181,1.633783,[25 23] ; [68 40],[28.61538462 19.38461538] ; [64.38461538 43.61538462],0
r3,1,0.261711,1.259683,[124   2] ; [434  16],[122.0625   3.9375] ; [435.9375  14.0625],0
u4,1,0.302196,1.06448,[  2 125] ; [ 15 436],[  3.73529412 123.26470588] ; [ 13.26470588 437.73529412],0
a7,1,0.326528,0.96262,[98 29] ; [327 122],[93.70659722 33.29340278] ; [331.29340278 117.70659722],0
a1,1,0.372277,0.796051,[  5 122] ; [ 27 424],[  7.03114187 119.96885813] ; [ 24.96885813 426.03114187],0
s2,1,0.482707,0.492742,[81 46] ; [300 147],[84.29790941 42.70209059] ; [296.70209059 150.29790941],0
b4,1,0.495754,0.464014,[80 47] ; [269 182],[76.683391 50.316609] ; [272.316609 178.683391],0
n2,1,0.548416,0.360163,[36 12] ; [66 17],[37.3740458 10.6259542] ; [64.6259542 18.3740458],0
b3,1,0.567908,0.326195,[21 40] ; [110 177],[22.96264368 38.03735632] ; [108.03735632 178.96264368],0
b2,1,0.567908,0.326195,[21 40] ; [110 177],[22.96264368 38.03735632] ; [108.03735632 178.96264368],0
n3,1,0.589834,0.290604,[33 15] ; [60 22],[34.33846154 13.66153846] ; [58.66153846 23.33846154],0
s3,1,0.59375,0.284525,[87 39] ; [316 126],[89.39788732 36.60211268] ; [313.60211268 128.39788732],0
d4,1,0.607473,0.263871,[105  22] ; [378  69],[106.86585366  20.13414634] ; [376.13414634  70.86585366],0
v2,1,0.626067,0.237432,[65 52] ; [252 182],[67.31215971 49.68784029] ; [249.68784029 184.31215971],0
b5,1,0.76577,0.088752,[77 50] ; [280 171],[78.44117647 48.55882353] ; [278.55882353 172.44117647],0
s5,1,0.822338,0.050418,[55 68] ; [190 246],[53.90876565 69.09123435] ; [191.09123435 244.90876565],0
u3,1,0.877824,0.023632,[31 17] ; [69 40],[30.57324841 17.42675159] ; [69.42675159 39.57324841],0
p1,1,0.903637,0.014657,[ 11 114] ; [ 41 407],[ 11.34380454 113.65619546] ; [ 40.65619546 407.34380454],0
a6,1,0.935948,0.006458,[86 41] ; [301 146],[85.62543554 41.37456446] ; [301.37456446 145.62543554],0
d3,1,0.979721,0.000646,[90 37] ; [318 130],[90.11478261 36.88521739] ; [317.88521739 130.11478261],0
