Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,38.109921,[ 9 44] ; [67 29],[27.03355705 25.96644295] ; [48.96644295 47.03355705],1
p6,1,1e-06,23.178185,[ 9 44] ; [56 41],[22.96666667 30.03333333] ; [42.03333333 54.96666667],1
p2,1,8e-06,19.880184,[31 22] ; [87 10],[41.69333333 11.30666667] ; [76.30666667 20.69333333],1
p3,1,3e-05,17.402304,[15 38] ; [62 35],[27.20666667 25.79333333] ; [49.79333333 47.20666667],1
p4,1,9.6e-05,15.210452,[21 32] ; [70 27],[32.15333333 20.84666667] ; [58.84666667 38.15333333],1
p10,1,0.003338,8.612708,[36 16] ; [86 11],[42.57718121  9.42281879] ; [79.42281879 17.57718121],0
s7,1,0.003975,8.295319,[21 30] ; [62 32],[29.19310345 21.80689655] ; [53.80689655 40.19310345],0
p11,1,0.015472,5.861865,[31 22] ; [75 22],[37.45333333 15.54666667] ; [68.54666667 28.45333333],0
s8,1,0.02638,4.930947,[20 33] ; [55 42],[26.5 26.5] ; [48.5 48.5],0
p5,1,0.029138,4.759455,[ 1 52] ; [12 85],[ 4.59333333 48.40666667] ; [ 8.40666667 88.59333333],0
b5,1,0.030715,4.668798,[39 14] ; [54 43],[32.86 20.14] ; [60.14 36.86],0
b4,1,0.05347,3.729184,[37 16] ; [52 45],[31.44666667 21.55333333] ; [57.55333333 39.44666667],0
a7,1,0.062027,3.482338,[42 11] ; [62 34],[36.99328859 16.00671141] ; [67.00671141 28.99328859],0
d5,1,0.064699,3.412639,[38 15] ; [81 15],[42.32885906 10.67114094] ; [76.67114094 19.32885906],0
n5,1,0.078687,3.091808,[32 21] ; [72 25],[36.74666667 16.25333333] ; [67.25333333 29.74666667],0
v3,1,0.085545,2.95628,[11 41] ; [33 62],[15.56462585 36.43537415] ; [28.43537415 66.56462585],0
s5,1,0.101198,2.686555,[19 26] ; [52 39],[23.49264706 21.50735294] ; [47.50735294 43.49264706],0
s6,1,0.101995,2.67407,[39 11] ; [83 11],[42.36111111  7.63888889] ; [79.63888889 14.36111111],0
p1,1,0.115375,2.479014,[ 2 51] ; [11 86],[ 4.59333333 48.40666667] ; [ 8.40666667 88.59333333],0
p9,1,0.142172,2.154293,[40 11] ; [85 12],[43.07432432  7.92567568] ; [81.92567568 15.07432432],0
b1,1,0.182955,1.773453,[15 38] ; [38 59],[18.72666667 34.27333333] ; [34.27333333 62.72666667],0
v1,1,0.187406,1.737892,[20 33] ; [47 49],[23.83221477 29.16778523] ; [43.16778523 52.83221477],0
r3,1,0.19635,1.669315,[48  5] ; [92  4],[49.79865772  3.20134228] ; [90.20134228  5.79865772],0
n3,1,0.209482,1.575,[12  6] ; [20  4],[13.71428571  4.28571429] ; [18.28571429  5.71428571],0
s3,1,0.225353,1.469954,[33 18] ; [72 25],[36.18243243 14.81756757] ; [68.81756757 28.18243243],0
d1,1,0.242152,1.368021,[27 26] ; [59 38],[30.38666667 22.61333333] ; [55.61333333 41.38666667],0
r1,1,0.24617,1.344908,[37 16] ; [76 21],[39.92666667 13.07333333] ; [73.07333333 23.92666667],0
p12,1,0.306112,1.047375,[ 2 50] ; [ 8 89],[ 3.48993289 48.51006711] ; [ 6.51006711 90.48993289],0
r2,1,0.306112,1.047375,[50  2] ; [89  8],[48.51006711  3.48993289] ; [90.48993289  6.51006711],0
u3,1,0.389384,0.740864,[13  6] ; [18 14],[11.54901961  7.45098039] ; [19.45098039 12.54901961],0
n4,1,0.397841,0.714841,[33 20] ; [67 30],[35.33333333 17.66666667] ; [64.66666667 32.33333333],0
s1,1,0.428286,0.627468,[ 3 49] ; [ 3 94],[ 2.09395973 49.90604027] ; [ 3.90604027 93.09395973],0
v2,1,0.441969,0.591164,[22 30] ; [46 48],[24.21917808 27.78082192] ; [43.78082192 50.21917808],0
a2,1,0.494447,0.466835,[ 9 44] ; [21 76],[10.6 42.4] ; [19.4 77.6],0
r4,1,0.587518,0.294237,[48  5] ; [85 12],[46.99333333  6.00666667] ; [86.00666667 10.99333333],0
a8,1,0.61412,0.254219,[ 3 44] ; [ 4 87],[ 2.38405797 44.61594203] ; [ 4.61594203 86.38405797],0
n2,1,0.650014,0.205882,[14  4] ; [20  4],[14.57142857  3.42857143] ; [19.42857143  4.57142857],0
u2,1,0.690926,0.158085,[10  9] ; [15 17],[9.31372549 9.68627451] ; [15.68627451 16.31372549],0
d2,1,0.710069,0.138208,[24 29] ; [47 50],[25.08666667 27.91333333] ; [45.91333333 51.08666667],0
a4,1,0.721695,0.126875,[24 29] ; [41 56],[22.96666667 30.03333333] ; [42.03333333 54.96666667],0
a3,1,0.723807,0.124874,[34 19] ; [65 32],[34.98 18.02] ; [64.02 32.98],0
n1,1,0.772537,0.083554,[ 6 12] ; [ 7 17],[ 5.57142857 12.42857143] ; [ 7.42857143 16.57142857],0
d4,1,0.797781,0.065649,[43 10] ; [77 20],[42.4 10.6] ; [77.6 19.4],0
a1,1,0.824287,0.049299,[ 2 51] ; [ 3 94],[ 1.76666667 51.23333333] ; [ 3.23333333 93.76666667],0
d3,1,0.839222,0.041164,[40 13] ; [71 25],[39.48322148 13.51677852] ; [71.51677852 24.48322148],0
a6,1,0.840807,0.040346,[33 20] ; [62 35],[33.56666667 19.43333333] ; [61.43333333 35.56666667],0
b3,1,0.853807,0.033953,[ 5 20] ; [12 43],[ 5.3125 19.6875] ; [11.6875 43.3125],0
b2,1,0.853807,0.033953,[ 5 20] ; [12 43],[ 5.3125 19.6875] ; [11.6875 43.3125],0
a5,1,0.884833,0.02098,[36 17] ; [67 30],[36.39333333 16.60666667] ; [66.60666667 30.39333333],0
s2,1,0.886144,0.020502,[35 15] ; [69 28],[35.37414966 14.62585034] ; [68.62585034 28.37414966],0
u1,1,0.915033,0.011383,[10 43] ; [19 78],[10.24666667 42.75333333] ; [18.75333333 78.24666667],0
n6,1,0.931602,0.007367,[45  8] ; [81 15],[44.81879195  8.18120805] ; [81.18120805 14.81879195],0
