Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,89.81182,[154  14] ; [11 33],[130.75471698  37.24528302] ; [34.24528302  9.75471698],1
v2,1,0.276568,1.18388,[100  63] ; [23 21],[96.85507246 66.14492754] ; [26.14492754 17.85507246],0
p3,1,0.28786,1.129602,[101  67] ; [22 21],[97.93364929 70.06635071] ; [25.06635071 17.93364929],0
a2,1,0.295555,1.094143,[ 52 117] ; [10 34],[ 49.19248826 119.80751174] ; [12.80751174 31.19248826],0
n3,1,0.338987,0.91426,[27 10] ; [7 5],[25.67346939 11.32653061] ; [8.32653061 3.67346939],0
b1,1,0.340789,0.907459,[ 67 102] ; [14 30],[ 64.26760563 104.73239437] ; [16.73239437 27.26760563],0
p12,1,0.39692,0.717637,[ 24 145] ; [ 4 39],[ 22.32075472 146.67924528] ; [ 5.67924528 37.32075472],0
u1,1,0.595729,0.281485,[ 41 128] ; [ 9 35],[ 39.6713615 129.3286385] ; [10.3286385 33.6713615],0
n1,1,0.616769,0.250435,[18 18] ; [5 7],[17.25 18.75] ; [5.75 6.25],0
b5,1,0.629395,0.232882,[99 70] ; [24 20],[97.5915493 71.4084507] ; [25.4084507 18.5915493],0
d3,1,0.695724,0.152958,[127  41] ; [32 12],[126.  42.] ; [33. 11.],0
d5,1,0.750531,0.101085,[141  26] ; [38  6],[141.67298578  25.32701422] ; [37.32701422  6.67298578],0
u3,1,0.792616,0.069124,[19  8] ; [12  6],[18.6  8.4] ; [12.4  5.6],0
b2,1,0.796923,0.066219,[43 63] ; [10 13],[43.5503876 62.4496124] ; [ 9.4496124 13.5503876],0
b3,1,0.796923,0.066219,[43 63] ; [10 13],[43.5503876 62.4496124] ; [ 9.4496124 13.5503876],0
u2,1,0.80725,0.059524,[14 13] ; [10  8],[14.4 12.6] ; [9.6 8.4],0
v4,1,0.812767,0.056102,[166   3] ; [42  1],[165.81132075   3.18867925] ; [42.18867925  0.81132075],0
a7,1,0.882042,0.022017,[121  48] ; [32 12],[121.3943662  47.6056338] ; [31.6056338 12.3943662],0
p1,1,0.916568,0.010974,[ 21 147] ; [ 5 37],[ 20.8 147.2] ; [ 5.2 36.8],0
