Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.26937,[11 85] ; [24 27],[22.85714286 73.14285714] ; [12.14285714 38.85714286],1
s3,1,5.1e-05,16.395319,[24 72] ; [30 21],[35.26530612 60.73469388] ; [18.73469388 32.26530612],1
p4,1,0.001797,9.746617,[25 71] ; [26 24],[33.53424658 62.46575342] ; [17.46575342 32.53424658],0
s5,1,0.003731,8.410103,[ 9 88] ; [14 37],[15.07432432 81.92567568] ; [ 7.92567568 43.07432432],0
s4,1,0.007094,7.249109,[ 9 88] ; [13 37],[14.5170068 82.4829932] ; [ 7.4829932 42.5170068],0
n6,1,0.01938,5.466916,[50 45] ; [37 14],[56.60958904 38.39041096] ; [30.39041096 20.60958904],0
p8,1,0.025647,4.979682,[21 75] ; [20 31],[26.7755102 69.2244898] ; [14.2244898 36.7755102],0
r3,1,0.033587,4.515617,[67 28] ; [44  7],[72.2260274 22.7739726] ; [38.7739726 12.2260274],0
p3,1,0.041006,4.175761,[22 73] ; [20 31],[27.32876712 67.67123288] ; [14.67123288 36.32876712],0
u3,1,0.044864,4.023743,[18 29] ; [13  7],[21.74626866 25.25373134] ; [ 9.25373134 10.74626866],0
s7,1,0.047829,3.915983,[13 76] ; [14 35],[17.41304348 71.58695652] ; [ 9.58695652 39.41304348],0
r4,1,0.058859,3.569243,[55 42] ; [37 14],[60.2972973 36.7027027] ; [31.7027027 19.2972973],0
b5,1,0.077066,3.125719,[48 49] ; [33 18],[53.08783784 43.91216216] ; [27.91216216 23.08783784],0
n2,1,0.079863,3.067695,[19 21] ; [13  5],[22.06896552 17.93103448] ; [9.93103448 8.06896552],0
p5,1,0.085966,2.948333,[ 1 95] ; [ 3 48],[ 2.6122449 93.3877551] ; [ 1.3877551 49.6122449],0
p7,1,0.102714,2.662896,[36 59] ; [26 24],[40.62068966 54.37931034] ; [21.37931034 28.62068966],0
v4,1,0.104168,2.640535,[68 26] ; [43  8],[71.95862069 22.04137931] ; [39.04137931 11.95862069],0
a7,1,0.1307,2.284174,[53 42] ; [35 16],[57.26027397 37.73972603] ; [30.73972603 20.26027397],0
a2,1,0.142172,2.154293,[12 85] ; [11 40],[15.07432432 81.92567568] ; [ 7.92567568 43.07432432],0
v1,1,0.157544,1.997641,[27 70] ; [20 31],[30.80405405 66.19594595] ; [16.19594595 34.80405405],0
d4,1,0.16206,1.954901,[62 33] ; [39 12],[65.71917808 29.28082192] ; [35.28082192 15.71917808],0
u1,1,0.166042,1.918322,[ 8 89] ; [ 8 43],[10.48648649 86.51351351] ; [ 5.51351351 45.48648649],0
n5,1,0.207803,1.58667,[46 50] ; [30 21],[49.63265306 46.36734694] ; [26.36734694 24.63265306],0
