Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.700564,[54 81] ; [52 18],[69.80487805 65.19512195] ; [36.19512195 33.80487805],1
p2,1,0.000171,14.129038,[89 51] ; [65  9],[100.74766355  39.25233645] ; [53.25233645 20.74766355],1
p5,1,0.002078,9.479624,[  2 137] ; [ 8 66],[  6.5258216 132.4741784] ; [ 3.4741784 70.5258216],0
r4,1,0.004642,8.013753,[116  25] ; [71  3],[122.6372093  18.3627907] ; [64.3627907  9.6372093],0
p11,1,0.013225,6.1388,[96 45] ; [62 12],[103.61860465  37.38139535] ; [54.38139535 19.61860465],0
p10,1,0.027573,4.854575,[103  38] ; [63 10],[109.37383178  31.62616822] ; [56.62616822 16.37383178],0
b4,1,0.030136,4.701537,[92 49] ; [37 37],[84.6 56.4] ; [44.4 29.6],0
p9,1,0.030413,4.685814,[110  30] ; [66  7],[115.68075117  24.31924883] ; [60.31924883 12.68075117],0
a8,1,0.064189,3.425708,[ 16 117] ; [14 49],[ 20.35714286 112.64285714] ; [ 9.64285714 53.35714286],0
d4,1,0.074741,3.175703,[115  25] ; [53 21],[109.90654206  30.09345794] ; [58.09345794 15.90654206],0
a1,1,0.096018,2.770463,[  9 132] ; [ 1 73],[  6.55813953 134.44186047] ; [ 3.44186047 70.55813953],0
s5,1,0.104472,2.635907,[46 91] ; [32 39],[51.375 85.625] ; [26.625 44.375],0
r1,1,0.107721,2.587346,[106  34] ; [63 11],[110.56074766  29.43925234] ; [58.43925234 15.56074766],0
p1,1,0.121479,2.398154,[  6 135] ; [ 7 66],[  8.56542056 132.43457944] ; [ 4.43457944 68.56542056],0
n2,1,0.127022,2.328531,[38 11] ; [16  1],[40.09090909  8.90909091] ; [13.90909091  3.09090909],0
p3,1,0.140941,2.167654,[ 29 111] ; [22 52],[ 33.36448598 106.63551402] ; [17.63551402 56.36448598],0
s7,1,0.142472,2.151059,[68 71] ; [44 30],[73.08920188 65.91079812] ; [38.91079812 35.08920188],0
s8,1,0.162779,1.948221,[64 77] ; [41 33],[68.86046512 72.13953488] ; [36.13953488 37.86046512],0
a7,1,0.171772,1.867406,[94 47] ; [56 18],[98.37209302 42.62790698] ; [51.62790698 22.37209302],0
b5,1,0.191148,1.708748,[100  41] ; [46 28],[95.74883721 45.25116279] ; [50.25116279 23.74883721],0
n1,1,0.241586,1.371318,[18 31] ; [9 8],[20.04545455 28.95454545] ; [ 6.95454545 10.04545455],0
a5,1,0.250087,1.322818,[90 51] ; [53 21],[93.78139535 47.21860465] ; [49.21860465 24.78139535],0
d5,1,0.256392,1.288135,[110  30] ; [53 21],[106.63551402  33.36448598] ; [56.36448598 17.63551402],0
a4,1,0.280403,1.165137,[57 84] ; [24 49],[53.36915888 87.63084112] ; [27.63084112 45.36915888],0
r3,1,0.284552,1.145219,[129  11] ; [71  3],[130.8411215   9.1588785] ; [69.1588785  4.8411215],0
s4,1,0.319358,0.991574,[ 33 106] ; [13 60],[ 30.16037736 108.83962264] ; [15.83962264 57.16037736],0
v1,1,0.333668,0.934611,[67 69] ; [40 31],[70.29951691 65.70048309] ; [36.70048309 34.29951691],0
n5,1,0.351775,0.867044,[97 42] ; [47 27],[93.97183099 45.02816901] ; [50.02816901 23.97183099],0
a3,1,0.353535,0.860727,[93 48] ; [52 20],[95.98591549 45.01408451] ; [49.01408451 22.98591549],0
