Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.482266,[29 33] ; [12 88],[15.69135802 46.30864198] ; [25.30864198 74.69135802],1
s5,1,1.2e-05,19.121517,[22 39] ; [ 8 90],[11.50943396 49.49056604] ; [18.49056604 79.50943396],1
d4,1,0.000252,13.400697,[51 11] ; [54 46],[40.18518519 21.81481481] ; [64.81481481 35.18518519],1
v2,1,0.000643,11.646289,[30 32] ; [22 76],[20.15 41.85] ; [31.85 66.15],1
d3,1,0.000684,11.531396,[43 19] ; [41 57],[32.55 29.45] ; [51.45 46.55],1
s7,1,0.000689,11.519627,[18 40] ; [ 9 86],[10.23529412 47.76470588] ; [16.76470588 78.23529412],1
v1,1,0.002881,8.881463,[29 33] ; [23 73],[20.40506329 41.59493671] ; [31.59493671 64.40506329],0
s3,1,0.002903,8.867283,[28 34] ; [22 75],[19.49685535 42.50314465] ; [30.50314465 66.49685535],0
r4,1,0.003081,8.758825,[39 23] ; [39 61],[29.85185185 32.14814815] ; [48.14814815 51.85185185],0
p2,1,0.003609,8.47082,[48 14] ; [53 44],[39.3836478 22.6163522] ; [61.6163522 35.3836478],0
r3,1,0.005521,7.700273,[54  8] ; [67 32],[46.59627329 15.40372671] ; [74.40372671 24.59627329],0
p7,1,0.008578,6.908543,[34 26] ; [35 64],[26.03773585 33.96226415] ; [42.96226415 56.03773585],0
p11,1,0.009388,6.747449,[45 17] ; [52 48],[37.12345679 24.87654321] ; [59.87654321 40.12345679],0
v4,1,0.011405,6.401073,[54  8] ; [69 30],[47.36645963 14.63354037] ; [75.63354037 23.36645963],0
s4,1,0.013977,6.041032,[16 46] ; [11 89],[10.33333333 51.66666667] ; [16.66666667 83.33333333],0
p1,1,0.017241,5.671701,[ 1 61] ; [12 87],[ 5.00621118 56.99378882] ; [ 7.99378882 91.00621118],0
p4,1,0.020163,5.397751,[31 31] ; [31 67],[24.025 37.975] ; [37.975 60.025],0
p12,1,0.022321,5.220568,[ 5 57] ; [ 1 97],[ 2.325 59.675] ; [ 3.675 94.325],0
n2,1,0.037788,4.314543,[18  3] ; [22 15],[14.48275862  6.51724138] ; [25.51724138 11.48275862],0
p8,1,0.039384,4.244221,[26 35] ; [26 71],[20.07594937 40.92405063] ; [31.92405063 65.07594937],0
p3,1,0.042682,4.107966,[26 36] ; [26 72],[20.15 41.85] ; [31.85 66.15],0
v3,1,0.045026,4.017682,[18 43] ; [16 83],[12.9625 48.0375] ; [21.0375 77.9625],0
b3,1,0.050997,3.808361,[ 8 26] ; [25 32],[12.32967033 21.67032967] ; [20.67032967 36.32967033],0
b2,1,0.050997,3.808361,[ 8 26] ; [25 32],[12.32967033 21.67032967] ; [20.67032967 36.32967033],0
n6,1,0.06929,3.299762,[49 13] ; [65 34],[43.90062112 18.09937888] ; [70.09937888 28.90062112],0
b4,1,0.077117,3.124636,[41 21] ; [52 48],[35.59259259 26.40740741] ; [57.40740741 42.59259259],0
p10,1,0.080665,3.051443,[41 20] ; [51 45],[35.74522293 25.25477707] ; [56.25477707 39.74522293],0
b1,1,0.084225,2.981422,[23 39] ; [51 49],[28.32098765 33.67901235] ; [45.67901235 54.32098765],0
u2,1,0.089301,2.886929,[13 11] ; [16 32],[ 9.66666667 14.33333333] ; [19.33333333 28.66666667],0
a7,1,0.105378,2.622197,[40 22] ; [51 48],[35.04347826 26.95652174] ; [55.95652174 43.04347826],0
u3,1,0.111612,2.53125,[11 13] ; [13 35],[ 8. 16.] ; [16. 32.],0
a5,1,0.123296,2.374941,[35 27] ; [44 56],[30.2345679 31.7654321] ; [48.7654321 51.2345679],0
p5,1,0.139195,2.186834,[ 8 54] ; [ 6 92],[ 5.425 56.575] ; [ 8.575 89.425],0
p6,1,0.172882,1.857771,[16 46] ; [16 79],[12.63694268 49.36305732] ; [19.36305732 75.63694268],0
p9,1,0.18027,1.795398,[46 15] ; [62 33],[42.23076923 18.76923077] ; [65.76923077 29.23076923],0
a1,1,0.344863,0.892271,[ 7 55] ; [ 7 93],[ 5.35802469 56.64197531] ; [ 8.64197531 91.35802469],0
a3,1,0.374442,0.78887,[37 25] ; [52 47],[34.27329193 27.72670807] ; [54.72670807 44.27329193],0
s1,1,0.393181,0.729083,[ 1 61] ; [ 4 96],[ 1.91358025 60.08641975] ; [ 3.08641975 96.91358025],0
u1,1,0.428297,0.627436,[ 2 60] ; [ 6 94],[ 3.0617284 58.9382716] ; [ 4.9382716 95.0617284],0
n4,1,0.483925,0.490004,[40 22] ; [59 41],[37.88888889 24.11111111] ; [61.11111111 38.88888889],0
d5,1,0.508931,0.436265,[42 20] ; [62 37],[40.04968944 21.95031056] ; [63.95031056 35.04968944],0
a8,1,0.571403,0.32034,[ 4 55] ; [ 9 87],[ 4.9483871 54.0516129] ; [ 8.0516129 87.9483871],0
a6,1,0.612837,0.256065,[36 26] ; [54 46],[34.44444444 27.55555556] ; [55.55555556 44.44444444],0
r2,1,0.653074,0.202046,[46 15] ; [70 27],[44.78481013 16.21518987] ; [71.21518987 25.78481013],0
d2,1,0.675222,0.175554,[22 40] ; [38 60],[23.25 38.75] ; [36.75 61.25],0
a2,1,0.711891,0.136396,[ 6 56] ; [ 8 92],[ 5.35802469 56.64197531] ; [ 8.64197531 91.35802469],0
d1,1,0.745563,0.105298,[22 40] ; [33 67],[21.04938272 40.95061728] ; [33.95061728 66.04938272],0
b5,1,0.768194,0.086871,[37 25] ; [62 38],[37.88888889 24.11111111] ; [61.11111111 38.88888889],0
n5,1,0.839475,0.041033,[40 21] ; [64 36],[39.40372671 21.59627329] ; [64.59627329 35.40372671],0
a4,1,0.863809,0.029422,[18 44] ; [30 69],[18.48447205 43.51552795] ; [29.51552795 69.48447205],0
n1,1,0.943989,0.004936,[ 7 14] ; [12 25],[ 6.87931034 14.12068966] ; [12.12068966 24.87931034],0
n3,1,0.984509,0.000377,[13  8] ; [23 14],[13.03448276  7.96551724] ; [22.96551724 14.03448276],0
