Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000232,13.552124,[ 4 24] ; [22 15],[11.2 16.8] ; [14.8 22.2],1
p6,1,0.000524,12.027926,[ 4 25] ; [20 16],[10.70769231 18.29230769] ; [13.29230769 22.70769231],1
p3,1,0.005216,7.803012,[ 8 21] ; [23 14],[13.62121212 15.37878788] ; [17.37878788 19.62121212],0
p2,1,0.010189,6.601484,[17 12] ; [32  5],[21.53030303  7.46969697] ; [27.46969697  9.53030303],0
b4,1,0.022719,5.189888,[17 12] ; [31  6],[21.09090909  7.90909091] ; [26.90909091 10.09090909],0
u2,1,0.040524,4.195804,[8 3] ; [4 9],[5.5 5.5] ; [6.5 6.5],0
p4,1,0.050591,3.821748,[11 18] ; [23 14],[14.93939394 14.06060606] ; [19.06060606 17.93939394],0
p1,1,0.051013,3.80786,[ 1 28] ; [ 7 29],[ 3.56923077 25.43076923] ; [ 4.43076923 31.56923077],0
r4,1,0.071446,3.249474,[22  7] ; [34  3],[24.60606061  4.39393939] ; [31.39393939  5.60606061],0
b5,1,0.071937,3.238249,[19 10] ; [16 21],[15.37878788 13.62121212] ; [19.62121212 17.37878788],0
p11,1,0.074904,3.172148,[15 14] ; [27 10],[18.45454545 10.54545455] ; [23.54545455 13.45454545],0
n3,1,0.122398,2.386364,[5 5] ; [9 2],[6.66666667 3.33333333] ; [7.33333333 3.66666667],0
a5,1,0.139834,2.17979,[17 12] ; [28  9],[19.77272727  9.22727273] ; [25.22727273 11.77272727],0
n6,1,0.166301,1.915972,[18 11] ; [28  8],[20.52307692  8.47692308] ; [25.47692308 10.52307692],0
u3,1,0.188274,1.731069,[8 3] ; [6 7],[6.41666667 4.58333333] ; [7.58333333 5.41666667],0
r1,1,0.195611,1.674844,[17 11] ; [28  9],[19.38461538  8.61538462] ; [25.61538462 11.38461538],0
s7,1,0.219078,1.510404,[12 16] ; [21 15],[14.4375 13.5625] ; [18.5625 17.4375],0
a2,1,0.222444,1.488537,[ 3 26] ; [ 8 29],[ 4.83333333 24.16666667] ; [ 6.16666667 30.83333333],0
